"sex_age"	"estimate"	"iter"	"population"
"Male_Adult"	0.9554707	909	"WFP"
"Female_Juvenile"	0.4745283	909	"WFP"
"Male_Juvenile"	0.3968258	909	"WFP"
"Female_Adult"	0.9340212	910	"WFP"
"Male_Adult"	0.9763879	910	"WFP"
"Female_Juvenile"	0.5543635	910	"WFP"
"Male_Juvenile"	0.3691053	910	"WFP"
"Female_Adult"	0.9337601	911	"WFP"
"Male_Adult"	0.9626735	911	"WFP"
"Female_Juvenile"	0.5286194	911	"WFP"
"Male_Juvenile"	0.3776724	911	"WFP"
"Female_Adult"	0.9436761	912	"WFP"
"Male_Adult"	0.8919406	912	"WFP"
"Female_Juvenile"	0.56288	912	"WFP"
"Male_Juvenile"	0.316983	912	"WFP"
"Female_Adult"	0.9434598	913	"WFP"
"Male_Adult"	0.9637713	913	"WFP"
"Female_Juvenile"	0.5215586	913	"WFP"
"Male_Juvenile"	0.3186111	913	"WFP"
"Female_Adult"	0.9224201	914	"WFP"
"Male_Adult"	0.9148445	914	"WFP"
"Female_Juvenile"	0.5602289	914	"WFP"
"Male_Juvenile"	0.3989583	914	"WFP"
"Female_Adult"	0.9365386	915	"WFP"
"Male_Adult"	0.9549825	915	"WFP"
"Female_Juvenile"	0.5553532	915	"WFP"
"Male_Juvenile"	0.3351516	915	"WFP"
"Female_Adult"	0.9624129	916	"WFP"
"Male_Adult"	0.9680344	916	"WFP"
"Female_Juvenile"	0.6322423	916	"WFP"
"Male_Juvenile"	0.3698342	916	"WFP"
"Female_Adult"	0.9111694	917	"WFP"
"Male_Adult"	0.943846	917	"WFP"
"Female_Juvenile"	0.5342474	917	"WFP"
"Male_Juvenile"	0.3331182	917	"WFP"
"Female_Adult"	0.9115166	918	"WFP"
"Male_Adult"	0.9487656	918	"WFP"
"Female_Juvenile"	0.5429766	918	"WFP"
"Male_Juvenile"	0.3990368	918	"WFP"
"Female_Adult"	0.9319677	919	"WFP"
"Male_Adult"	0.9265041	919	"WFP"
"Female_Juvenile"	0.4781702	919	"WFP"
"Male_Juvenile"	0.3876144	919	"WFP"
"Female_Adult"	0.9423529	920	"WFP"
"Male_Adult"	0.9245343	920	"WFP"
"Female_Juvenile"	0.5577544	920	"WFP"
"Male_Juvenile"	0.408883	920	"WFP"
"Female_Adult"	0.8944225	921	"WFP"
"Male_Adult"	0.9476914	921	"WFP"
"Female_Juvenile"	0.5919001	921	"WFP"
"Male_Juvenile"	0.4651819	921	"WFP"
"Female_Adult"	0.9250857	922	"WFP"
"Male_Adult"	0.9318653	922	"WFP"
"Female_Juvenile"	0.578017	922	"WFP"
"Male_Juvenile"	0.3849393	922	"WFP"
"Female_Adult"	0.9269721	923	"WFP"
"Male_Adult"	0.941311	923	"WFP"
"Female_Juvenile"	0.5451715	923	"WFP"
"Male_Juvenile"	0.4438981	923	"WFP"
"Female_Adult"	0.8943592	924	"WFP"
"Male_Adult"	0.9535062	924	"WFP"
"Female_Juvenile"	0.4667376	924	"WFP"
"Male_Juvenile"	0.4241418	924	"WFP"
"Female_Adult"	0.9254953	925	"WFP"
"Male_Adult"	0.9475003	925	"WFP"
"Female_Juvenile"	0.5246273	925	"WFP"
"Male_Juvenile"	0.4098985	925	"WFP"
"Female_Adult"	0.9248391	926	"WFP"
"Male_Adult"	0.9369293	926	"WFP"
"Female_Juvenile"	0.487223	926	"WFP"
"Male_Juvenile"	0.3022601	926	"WFP"
"Female_Adult"	0.8839815	927	"WFP"
"Male_Adult"	0.9175721	927	"WFP"
"Female_Juvenile"	0.6537114	927	"WFP"
"Male_Juvenile"	0.4156823	927	"WFP"
"Female_Adult"	0.9335921	928	"WFP"
"Male_Adult"	0.9330456	928	"WFP"
"Female_Juvenile"	0.5472199	928	"WFP"
"Male_Juvenile"	0.4756143	928	"WFP"
"Female_Adult"	0.915414	929	"WFP"
"Male_Adult"	0.9690069	929	"WFP"
"Female_Juvenile"	0.5784393	929	"WFP"
"Male_Juvenile"	0.3073604	929	"WFP"
"Female_Adult"	0.9098647	930	"WFP"
"Male_Adult"	0.9814731	930	"WFP"
"Female_Juvenile"	0.5625588	930	"WFP"
"Male_Juvenile"	0.4033711	930	"WFP"
"Female_Adult"	0.973064	931	"WFP"
"Male_Adult"	0.9469492	931	"WFP"
"Female_Juvenile"	0.4621724	931	"WFP"
"Male_Juvenile"	0.4442285	931	"WFP"
"Female_Adult"	0.9296847	932	"WFP"
"Male_Adult"	0.9696866	932	"WFP"
"Female_Juvenile"	0.5356364	932	"WFP"
"Male_Juvenile"	0.4265991	932	"WFP"
"Female_Adult"	0.8936731	933	"WFP"
"Male_Adult"	0.9449945	933	"WFP"
"Female_Juvenile"	0.4836916	933	"WFP"
"Male_Juvenile"	0.4491626	933	"WFP"
"Female_Adult"	0.980926	934	"WFP"
"Male_Adult"	0.9508141	934	"WFP"
"Female_Juvenile"	0.5075566	934	"WFP"
"Male_Juvenile"	0.3203226	934	"WFP"
"Female_Adult"	0.9361762	935	"WFP"
"Male_Adult"	0.973524	935	"WFP"
"Female_Juvenile"	0.5207278	935	"WFP"
"Male_Juvenile"	0.4605475	935	"WFP"
"Female_Adult"	0.9339243	936	"WFP"
"Male_Adult"	0.9515184	936	"WFP"
"Female_Juvenile"	0.4876993	936	"WFP"
"Male_Juvenile"	0.3592365	936	"WFP"
"Female_Adult"	0.8972119	937	"WFP"
"Male_Adult"	0.9561406	937	"WFP"
"Female_Juvenile"	0.4480891	937	"WFP"
"Male_Juvenile"	0.4561854	937	"WFP"
"Female_Adult"	0.9467958	938	"WFP"
"Male_Adult"	0.978173	938	"WFP"
"Female_Juvenile"	0.5544618	938	"WFP"
"Male_Juvenile"	0.407356	938	"WFP"
"Female_Adult"	0.9256533	939	"WFP"
"Male_Adult"	0.9117677	939	"WFP"
"Female_Juvenile"	0.637499	939	"WFP"
"Male_Juvenile"	0.3122641	939	"WFP"
"Female_Adult"	0.8977386	940	"WFP"
"Male_Adult"	0.9040942	940	"WFP"
"Female_Juvenile"	0.5052281	940	"WFP"
"Male_Juvenile"	0.3289831	940	"WFP"
"Female_Adult"	0.9359403	941	"WFP"
"Male_Adult"	0.9676949	941	"WFP"
"Female_Juvenile"	0.5574955	941	"WFP"
"Male_Juvenile"	0.3002115	941	"WFP"
"Female_Adult"	0.9371027	942	"WFP"
"Male_Adult"	0.877629	942	"WFP"
"Female_Juvenile"	0.5624521	942	"WFP"
"Male_Juvenile"	0.323211	942	"WFP"
"Female_Adult"	0.9204759	943	"WFP"
"Male_Adult"	0.9021874	943	"WFP"
"Female_Juvenile"	0.5004465	943	"WFP"
"Male_Juvenile"	0.4089398	943	"WFP"
"Female_Adult"	0.9284712	944	"WFP"
"Male_Adult"	0.9891643	944	"WFP"
"Female_Juvenile"	0.5160857	944	"WFP"
"Male_Juvenile"	0.4461282	944	"WFP"
"Female_Adult"	0.9633379	945	"WFP"
"Male_Adult"	0.9288862	945	"WFP"
"Female_Juvenile"	0.4976229	945	"WFP"
"Male_Juvenile"	0.4434182	945	"WFP"
"Female_Adult"	0.9006794	946	"WFP"
"Male_Adult"	0.954486	946	"WFP"
"Female_Juvenile"	0.534954	946	"WFP"
"Male_Juvenile"	0.5052524	946	"WFP"
"Female_Adult"	0.9272266	947	"WFP"
"Male_Adult"	0.972021	947	"WFP"
"Female_Juvenile"	0.5330808	947	"WFP"
"Male_Juvenile"	0.3323159	947	"WFP"
"Female_Adult"	0.90104	948	"WFP"
"Male_Adult"	0.9671052	948	"WFP"
"Female_Juvenile"	0.5126413	948	"WFP"
"Male_Juvenile"	0.4560913	948	"WFP"
"Female_Adult"	0.9133608	949	"WFP"
"Male_Adult"	0.9080489	949	"WFP"
"Female_Juvenile"	0.5255659	949	"WFP"
"Male_Juvenile"	0.2968299	949	"WFP"
"Female_Adult"	0.9440746	950	"WFP"
"Male_Adult"	0.9465498	950	"WFP"
"Female_Juvenile"	0.4748249	950	"WFP"
"Male_Juvenile"	0.3468847	950	"WFP"
"Female_Adult"	0.9320139	951	"WFP"
"Male_Adult"	0.9575052	951	"WFP"
"Female_Juvenile"	0.5544476	951	"WFP"
"Male_Juvenile"	0.2852572	951	"WFP"
"Female_Adult"	0.9329039	952	"WFP"
"Male_Adult"	0.9299011	952	"WFP"
"Female_Juvenile"	0.5464468	952	"WFP"
"Male_Juvenile"	0.3529505	952	"WFP"
"Female_Adult"	0.9285003	953	"WFP"
"Male_Adult"	0.908036	953	"WFP"
"Female_Juvenile"	0.5524302	953	"WFP"
"Male_Juvenile"	0.4170645	953	"WFP"
"Female_Adult"	0.9032432	954	"WFP"
"Male_Adult"	0.9499617	954	"WFP"
"Female_Juvenile"	0.4075483	954	"WFP"
"Male_Juvenile"	0.3869396	954	"WFP"
"Female_Adult"	0.9225695	955	"WFP"
"Male_Adult"	0.9573212	955	"WFP"
"Female_Juvenile"	0.5200816	955	"WFP"
"Male_Juvenile"	0.3624812	955	"WFP"
"Female_Adult"	0.915425	956	"WFP"
"Male_Adult"	0.9876936	956	"WFP"
"Female_Juvenile"	0.4141555	956	"WFP"
"Male_Juvenile"	0.4870574	956	"WFP"
"Female_Adult"	0.9512648	957	"WFP"
"Male_Adult"	0.8885445	957	"WFP"
"Female_Juvenile"	0.5479562	957	"WFP"
"Male_Juvenile"	0.4141603	957	"WFP"
"Female_Adult"	0.9319516	958	"WFP"
"Male_Adult"	0.9552148	958	"WFP"
"Female_Juvenile"	0.4956212	958	"WFP"
"Male_Juvenile"	0.4473347	958	"WFP"
"Female_Adult"	0.9323142	959	"WFP"
"Male_Adult"	0.9428463	959	"WFP"
"Female_Juvenile"	0.5253113	959	"WFP"
"Male_Juvenile"	0.3713009	959	"WFP"
"Female_Adult"	0.9323349	960	"WFP"
"Male_Adult"	0.8984956	960	"WFP"
"Female_Juvenile"	0.5290263	960	"WFP"
"Male_Juvenile"	0.427622	960	"WFP"
"Female_Adult"	0.9336776	961	"WFP"
"Male_Adult"	0.9681973	961	"WFP"
"Female_Juvenile"	0.6550045	961	"WFP"
"Male_Juvenile"	0.3099559	961	"WFP"
"Female_Adult"	0.8957156	962	"WFP"
"Male_Adult"	0.9236569	962	"WFP"
"Female_Juvenile"	0.5534921	962	"WFP"
"Male_Juvenile"	0.3376466	962	"WFP"
"Female_Adult"	0.9249704	963	"WFP"
"Male_Adult"	0.9748846	963	"WFP"
"Female_Juvenile"	0.4683555	963	"WFP"
"Male_Juvenile"	0.3604166	963	"WFP"
"Female_Adult"	0.9046238	964	"WFP"
"Male_Adult"	0.9686434	964	"WFP"
"Female_Juvenile"	0.5605156	964	"WFP"
"Male_Juvenile"	0.399753	964	"WFP"
"Female_Adult"	0.950544	965	"WFP"
"Male_Adult"	0.9464667	965	"WFP"
"Female_Juvenile"	0.5467344	965	"WFP"
"Male_Juvenile"	0.363184	965	"WFP"
"Female_Adult"	0.9518718	966	"WFP"
"Male_Adult"	0.9396428	966	"WFP"
"Female_Juvenile"	0.4917624	966	"WFP"
"Male_Juvenile"	0.383819	966	"WFP"
"Female_Adult"	0.9338234	967	"WFP"
"Male_Adult"	0.9693037	967	"WFP"
"Female_Juvenile"	0.4870173	967	"WFP"
"Male_Juvenile"	0.4041383	967	"WFP"
"Female_Adult"	0.9620163	968	"WFP"
"Male_Adult"	0.9167442	968	"WFP"
"Female_Juvenile"	0.5130159	968	"WFP"
"Male_Juvenile"	0.436435	968	"WFP"
"Female_Adult"	0.9275768	969	"WFP"
"Male_Adult"	0.9339403	969	"WFP"
"Female_Juvenile"	0.4714891	969	"WFP"
"Male_Juvenile"	0.4005467	969	"WFP"
"Female_Adult"	0.9424159	970	"WFP"
"Male_Adult"	0.9826666	970	"WFP"
"Female_Juvenile"	0.4081743	970	"WFP"
"Male_Juvenile"	0.343972	970	"WFP"
"Female_Adult"	0.8962913	971	"WFP"
"Male_Adult"	0.9342284	971	"WFP"
"Female_Juvenile"	0.5538207	971	"WFP"
"Male_Juvenile"	0.3539349	971	"WFP"
"Female_Adult"	0.9130131	972	"WFP"
"Male_Adult"	0.9785223	972	"WFP"
"Female_Juvenile"	0.4509631	972	"WFP"
"Male_Juvenile"	0.4040134	972	"WFP"
"Female_Adult"	0.9602619	973	"WFP"
"Male_Adult"	0.971016	973	"WFP"
"Female_Juvenile"	0.4877216	973	"WFP"
"Male_Juvenile"	0.3929357	973	"WFP"
"Female_Adult"	0.9178352	974	"WFP"
"Male_Adult"	0.9674485	974	"WFP"
"Female_Juvenile"	0.5174883	974	"WFP"
"Male_Juvenile"	0.3808388	974	"WFP"
"Female_Adult"	0.9281605	975	"WFP"
"Male_Adult"	0.9971973	975	"WFP"
"Female_Juvenile"	0.570932	975	"WFP"
"Male_Juvenile"	0.4772302	975	"WFP"
"Female_Adult"	0.9590843	976	"WFP"
"Male_Adult"	0.8825807	976	"WFP"
"Female_Juvenile"	0.4709138	976	"WFP"
"Male_Juvenile"	0.3698444	976	"WFP"
"Female_Adult"	0.9511914	977	"WFP"
"Male_Adult"	0.9234534	977	"WFP"
"Female_Juvenile"	0.5595586	977	"WFP"
"Male_Juvenile"	0.3334818	977	"WFP"
"Female_Adult"	0.9366133	978	"WFP"
"Male_Adult"	0.9696647	978	"WFP"
"Female_Juvenile"	0.4274254	978	"WFP"
"Male_Juvenile"	0.4197693	978	"WFP"
"Female_Adult"	0.8869089	979	"WFP"
"Male_Adult"	0.936829	979	"WFP"
"Female_Juvenile"	0.5592853	979	"WFP"
"Male_Juvenile"	0.4127362	979	"WFP"
"Female_Adult"	0.9375135	980	"WFP"
"Male_Adult"	0.8877149	980	"WFP"
"Female_Juvenile"	0.5489034	980	"WFP"
"Male_Juvenile"	0.3321981	980	"WFP"
"Female_Adult"	0.919362	981	"WFP"
"Male_Adult"	0.9254979	981	"WFP"
"Female_Juvenile"	0.5872017	981	"WFP"
"Male_Juvenile"	0.4624588	981	"WFP"
"Female_Adult"	0.9240056	982	"WFP"
"Male_Adult"	0.9072174	982	"WFP"
"Female_Juvenile"	0.462032	982	"WFP"
"Male_Juvenile"	0.4138576	982	"WFP"
"Female_Adult"	0.9679972	983	"WFP"
"Male_Adult"	0.9875643	983	"WFP"
"Female_Juvenile"	0.5411485	983	"WFP"
"Male_Juvenile"	0.3525668	983	"WFP"
"Female_Adult"	0.9551028	984	"WFP"
"Male_Adult"	0.8967233	984	"WFP"
"Female_Juvenile"	0.5639745	984	"WFP"
"Male_Juvenile"	0.2763957	984	"WFP"
"Female_Adult"	0.9386838	985	"WFP"
"Male_Adult"	0.9314467	985	"WFP"
"Female_Juvenile"	0.5618758	985	"WFP"
"Male_Juvenile"	0.4648319	985	"WFP"
"Female_Adult"	0.9250973	986	"WFP"
"Male_Adult"	0.9638544	986	"WFP"
"Female_Juvenile"	0.5449357	986	"WFP"
"Male_Juvenile"	0.4011634	986	"WFP"
"Female_Adult"	0.9416517	987	"WFP"
"Male_Adult"	0.9658094	987	"WFP"
"Female_Juvenile"	0.5875651	987	"WFP"
"Male_Juvenile"	0.3158775	987	"WFP"
"Female_Adult"	0.9267812	988	"WFP"
"Male_Adult"	0.938343	988	"WFP"
"Female_Juvenile"	0.5770656	988	"WFP"
"Male_Juvenile"	0.4279506	988	"WFP"
"Female_Adult"	0.9081699	989	"WFP"
"Male_Adult"	0.9361871	989	"WFP"
"Female_Juvenile"	0.6025282	989	"WFP"
"Male_Juvenile"	0.3855812	989	"WFP"
"Female_Adult"	0.9453999	990	"WFP"
"Male_Adult"	0.9556742	990	"WFP"
"Female_Juvenile"	0.5042128	990	"WFP"
"Male_Juvenile"	0.2963067	990	"WFP"
"Female_Adult"	0.8770701	991	"WFP"
"Male_Adult"	0.8817014	991	"WFP"
"Female_Juvenile"	0.4901429	991	"WFP"
"Male_Juvenile"	0.3506294	991	"WFP"
"Female_Adult"	0.9274731	992	"WFP"
"Male_Adult"	0.9537564	992	"WFP"
"Female_Juvenile"	0.5603735	992	"WFP"
"Male_Juvenile"	0.3058321	992	"WFP"
"Female_Adult"	0.9621238	993	"WFP"
"Male_Adult"	0.9730368	993	"WFP"
"Female_Juvenile"	0.46341	993	"WFP"
"Male_Juvenile"	0.4012638	993	"WFP"
"Female_Adult"	0.9075783	994	"WFP"
"Male_Adult"	0.896366	994	"WFP"
"Female_Juvenile"	0.4813232	994	"WFP"
"Male_Juvenile"	0.4175014	994	"WFP"
"Female_Adult"	0.91716	995	"WFP"
"Male_Adult"	0.8943893	995	"WFP"
"Female_Juvenile"	0.4657474	995	"WFP"
"Male_Juvenile"	0.366824	995	"WFP"
"Female_Adult"	0.9141272	996	"WFP"
"Male_Adult"	0.9549933	996	"WFP"
"Female_Juvenile"	0.4726678	996	"WFP"
"Male_Juvenile"	0.3699622	996	"WFP"
"Female_Adult"	0.9429806	997	"WFP"
"Male_Adult"	1	997	"WFP"
"Female_Juvenile"	0.500158	997	"WFP"
"Male_Juvenile"	0.3375722	997	"WFP"
"Female_Adult"	0.9421667	998	"WFP"
"Male_Adult"	0.9922491	998	"WFP"
"Female_Juvenile"	0.5316211	998	"WFP"
"Male_Juvenile"	0.4753403	998	"WFP"
"Female_Adult"	0.9084417	999	"WFP"
"Male_Adult"	0.9465346	999	"WFP"
"Female_Juvenile"	0.4901332	999	"WFP"
"Male_Juvenile"	0.4738905	999	"WFP"
"Female_Adult"	0.9626717	1000	"WFP"
"Male_Adult"	0.9726717	1000	"WFP"
"Female_Juvenile"	0.5883851	1000	"WFP"
"Male_Juvenile"	0.3582424	1000	"WFP"
"Female_Adult"	0.8844549	1	"KIP"
"Male_Adult"	0.8243778	1	"KIP"
"Female_Juvenile"	0.459823	1	"KIP"
"Male_Juvenile"	0.3698557	1	"KIP"
"Female_Adult"	0.8794609	2	"KIP"
"Male_Adult"	0.8507927	2	"KIP"
"Female_Juvenile"	0.4253253	2	"KIP"
"Male_Juvenile"	0.3788589	2	"KIP"
"Female_Adult"	0.9068165	3	"KIP"
"Male_Adult"	0.8626053	3	"KIP"
"Female_Juvenile"	0.4387641	3	"KIP"
"Male_Juvenile"	0.300643	3	"KIP"
"Female_Adult"	0.8612484	4	"KIP"
"Male_Adult"	0.7722817	4	"KIP"
"Female_Juvenile"	0.3834718	4	"KIP"
"Male_Juvenile"	0.2945117	4	"KIP"
"Female_Adult"	0.8779016	5	"KIP"
"Male_Adult"	0.7872499	5	"KIP"
"Female_Juvenile"	0.4046203	5	"KIP"
"Male_Juvenile"	0.2939582	5	"KIP"
"Female_Adult"	0.8713468	6	"KIP"
"Male_Adult"	0.849872	6	"KIP"
"Female_Juvenile"	0.5645946	6	"KIP"
"Male_Juvenile"	0.3402653	6	"KIP"
"Female_Adult"	0.7860651	7	"KIP"
"Male_Adult"	0.8384028	7	"KIP"
"Female_Juvenile"	0.3761467	7	"KIP"
"Male_Juvenile"	0.364648	7	"KIP"
"Female_Adult"	0.8429221	8	"KIP"
"Male_Adult"	0.778164	8	"KIP"
"Female_Juvenile"	0.4511954	8	"KIP"
"Male_Juvenile"	0.3736073	8	"KIP"
"Female_Adult"	0.79417	9	"KIP"
"Male_Adult"	0.7854519	9	"KIP"
"Female_Juvenile"	0.5429035	9	"KIP"
"Male_Juvenile"	0.3330431	9	"KIP"
"Female_Adult"	0.888774	10	"KIP"
"Male_Adult"	0.8703466	10	"KIP"
"Female_Juvenile"	0.4887923	10	"KIP"
"Male_Juvenile"	0.3204723	10	"KIP"
"Female_Adult"	0.8271819	11	"KIP"
"Male_Adult"	0.8303265	11	"KIP"
"Female_Juvenile"	0.4632738	11	"KIP"
"Male_Juvenile"	0.2894171	11	"KIP"
"Female_Adult"	0.8541296	12	"KIP"
"Male_Adult"	0.8216711	12	"KIP"
"Female_Juvenile"	0.4321567	12	"KIP"
"Male_Juvenile"	0.3441083	12	"KIP"
"Female_Adult"	0.8782288	13	"KIP"
"Male_Adult"	0.8280026	13	"KIP"
"Female_Juvenile"	0.4683203	13	"KIP"
"Male_Juvenile"	0.2984439	13	"KIP"
"Female_Adult"	0.8283562	14	"KIP"
"Male_Adult"	0.8027159	14	"KIP"
"Female_Juvenile"	0.4205714	14	"KIP"
"Male_Juvenile"	0.2903228	14	"KIP"
"Female_Adult"	0.811727	15	"KIP"
"Male_Adult"	0.8212439	15	"KIP"
"Female_Juvenile"	0.5528642	15	"KIP"
"Male_Juvenile"	0.2997378	15	"KIP"
"Female_Adult"	0.8529328	16	"KIP"
"Male_Adult"	0.779382	16	"KIP"
"Female_Juvenile"	0.391489	16	"KIP"
"Male_Juvenile"	0.3273983	16	"KIP"
"Female_Adult"	0.8732294	17	"KIP"
"Male_Adult"	0.8696468	17	"KIP"
"Female_Juvenile"	0.3400839	17	"KIP"
"Male_Juvenile"	0.4349284	17	"KIP"
"Female_Adult"	0.8554394	18	"KIP"
"Male_Adult"	0.8490873	18	"KIP"
"Female_Juvenile"	0.4976084	18	"KIP"
"Male_Juvenile"	0.4874423	18	"KIP"
"Female_Adult"	0.8797473	19	"KIP"
"Male_Adult"	0.8181543	19	"KIP"
"Female_Juvenile"	0.4882278	19	"KIP"
"Male_Juvenile"	0.3136802	19	"KIP"
"Female_Adult"	0.8472107	20	"KIP"
"Male_Adult"	0.820711	20	"KIP"
"Female_Juvenile"	0.4788509	20	"KIP"
"Male_Juvenile"	0.3266771	20	"KIP"
"Female_Adult"	0.8704357	21	"KIP"
"Male_Adult"	0.7994125	21	"KIP"
"Female_Juvenile"	0.4115845	21	"KIP"
"Male_Juvenile"	0.3357654	21	"KIP"
"Female_Adult"	0.8553233	22	"KIP"
"Male_Adult"	0.8266343	22	"KIP"
"Female_Juvenile"	0.3988003	22	"KIP"
"Male_Juvenile"	0.3712783	22	"KIP"
"Female_Adult"	0.8130782	23	"KIP"
"Male_Adult"	0.8800189	23	"KIP"
"Female_Juvenile"	0.4304379	23	"KIP"
"Male_Juvenile"	0.3401956	23	"KIP"
"Female_Adult"	0.8694412	24	"KIP"
"Male_Adult"	0.8381653	24	"KIP"
"Female_Juvenile"	0.472733	24	"KIP"
"Male_Juvenile"	0.3977884	24	"KIP"
"Female_Adult"	0.7323179	25	"KIP"
"Male_Adult"	0.8377185	25	"KIP"
"Female_Juvenile"	0.481316	25	"KIP"
"Male_Juvenile"	0.2932017	25	"KIP"
"Female_Adult"	0.8352421	26	"KIP"
"Male_Adult"	0.8441034	26	"KIP"
"Female_Juvenile"	0.5459076	26	"KIP"
"Male_Juvenile"	0.3586748	26	"KIP"
"Female_Adult"	0.8601491	27	"KIP"
"Male_Adult"	0.8321377	27	"KIP"
"Female_Juvenile"	0.4519395	27	"KIP"
"Male_Juvenile"	0.3079147	27	"KIP"
"Female_Adult"	0.8603374	28	"KIP"
"Male_Adult"	0.8329744	28	"KIP"
"Female_Juvenile"	0.429331	28	"KIP"
"Male_Juvenile"	0.3258357	28	"KIP"
"Female_Adult"	0.9030738	29	"KIP"
"Male_Adult"	0.7962553	29	"KIP"
"Female_Juvenile"	0.4612349	29	"KIP"
"Male_Juvenile"	0.3138373	29	"KIP"
"Female_Adult"	0.8925288	30	"KIP"
"Male_Adult"	0.8633792	30	"KIP"
"Female_Juvenile"	0.5212233	30	"KIP"
"Male_Juvenile"	0.4406473	30	"KIP"
"Female_Adult"	0.8231987	31	"KIP"
"Male_Adult"	0.8337121	31	"KIP"
"Female_Juvenile"	0.376032	31	"KIP"
"Male_Juvenile"	0.3631981	31	"KIP"
"Female_Adult"	0.802401	32	"KIP"
"Male_Adult"	0.8155637	32	"KIP"
"Female_Juvenile"	0.3943761	32	"KIP"
"Male_Juvenile"	0.3556868	32	"KIP"
"Female_Adult"	0.9201968	33	"KIP"
"Male_Adult"	0.7589432	33	"KIP"
"Female_Juvenile"	0.4706236	33	"KIP"
"Male_Juvenile"	0.3217359	33	"KIP"
"Female_Adult"	0.7810186	34	"KIP"
"Male_Adult"	0.7939552	34	"KIP"
"Female_Juvenile"	0.4705185	34	"KIP"
"Male_Juvenile"	0.2671745	34	"KIP"
"Female_Adult"	0.8669695	35	"KIP"
"Male_Adult"	0.7744391	35	"KIP"
"Female_Juvenile"	0.4033185	35	"KIP"
"Male_Juvenile"	0.351707	35	"KIP"
"Female_Adult"	0.8987383	36	"KIP"
"Male_Adult"	0.7925172	36	"KIP"
"Female_Juvenile"	0.5316701	36	"KIP"
"Male_Juvenile"	0.3501542	36	"KIP"
"Female_Adult"	0.8308164	37	"KIP"
"Male_Adult"	0.7694643	37	"KIP"
"Female_Juvenile"	0.4684369	37	"KIP"
"Male_Juvenile"	0.3298571	37	"KIP"
"Female_Adult"	0.8916455	38	"KIP"
"Male_Adult"	0.8646655	38	"KIP"
"Female_Juvenile"	0.4224069	38	"KIP"
"Male_Juvenile"	0.3388535	38	"KIP"
"Female_Adult"	0.9284448	39	"KIP"
"Male_Adult"	0.7892416	39	"KIP"
"Female_Juvenile"	0.5260349	39	"KIP"
"Male_Juvenile"	0.3397385	39	"KIP"
"Female_Adult"	0.885671	40	"KIP"
"Male_Adult"	0.7631161	40	"KIP"
"Female_Juvenile"	0.4771802	40	"KIP"
"Male_Juvenile"	0.3277671	40	"KIP"
"Female_Adult"	0.8251598	41	"KIP"
"Male_Adult"	0.8361055	41	"KIP"
"Female_Juvenile"	0.5212584	41	"KIP"
"Male_Juvenile"	0.3087899	41	"KIP"
"Female_Adult"	0.8705043	42	"KIP"
"Male_Adult"	0.8485751	42	"KIP"
"Female_Juvenile"	0.3938241	42	"KIP"
"Male_Juvenile"	0.2362572	42	"KIP"
"Female_Adult"	0.8246558	43	"KIP"
"Male_Adult"	0.8164949	43	"KIP"
"Female_Juvenile"	0.5011039	43	"KIP"
"Male_Juvenile"	0.2914632	43	"KIP"
"Female_Adult"	0.8849809	44	"KIP"
"Male_Adult"	0.8429118	44	"KIP"
"Female_Juvenile"	0.3626835	44	"KIP"
"Male_Juvenile"	0.4539138	44	"KIP"
"Female_Adult"	0.8660982	45	"KIP"
"Male_Adult"	0.8128387	45	"KIP"
"Female_Juvenile"	0.4535277	45	"KIP"
"Male_Juvenile"	0.3768356	45	"KIP"
"Female_Adult"	0.8643763	46	"KIP"
"Male_Adult"	0.8290837	46	"KIP"
"Female_Juvenile"	0.5109931	46	"KIP"
"Male_Juvenile"	0.3804262	46	"KIP"
"Female_Adult"	0.8047734	47	"KIP"
"Male_Adult"	0.7974089	47	"KIP"
"Female_Juvenile"	0.4081746	47	"KIP"
"Male_Juvenile"	0.2566255	47	"KIP"
"Female_Adult"	0.8811934	48	"KIP"
"Male_Adult"	0.7687319	48	"KIP"
"Female_Juvenile"	0.5103896	48	"KIP"
"Male_Juvenile"	0.3697166	48	"KIP"
"Female_Adult"	0.9001425	49	"KIP"
"Male_Adult"	0.8400075	49	"KIP"
"Female_Juvenile"	0.5197927	49	"KIP"
"Male_Juvenile"	0.3361651	49	"KIP"
"Female_Adult"	0.8633288	50	"KIP"
"Male_Adult"	0.8605354	50	"KIP"
"Female_Juvenile"	0.4355371	50	"KIP"
"Male_Juvenile"	0.2894621	50	"KIP"
"Female_Adult"	0.8137291	51	"KIP"
"Male_Adult"	0.7827498	51	"KIP"
"Female_Juvenile"	0.5112213	51	"KIP"
"Male_Juvenile"	0.3088995	51	"KIP"
"Female_Adult"	0.8862021	52	"KIP"
"Male_Adult"	0.8777225	52	"KIP"
"Female_Juvenile"	0.4462548	52	"KIP"
"Male_Juvenile"	0.3357616	52	"KIP"
"Female_Adult"	0.9272077	53	"KIP"
"Male_Adult"	0.815742	53	"KIP"
"Female_Juvenile"	0.4591029	53	"KIP"
"Male_Juvenile"	0.4343781	53	"KIP"
"Female_Adult"	0.9073348	54	"KIP"
"Male_Adult"	0.8033238	54	"KIP"
"Female_Juvenile"	0.420571	54	"KIP"
"Male_Juvenile"	0.3312788	54	"KIP"
"Female_Adult"	0.8122704	55	"KIP"
