"Sex_Age" "estimate" "iter" "population"
"Male_Juvenile" 0.160591 703 "KPM"
"Female_Adult" 0.8484078 704 "KPM"
"Male_Adult" 0.8604499 704 "KPM"
"Female_Juvenile" 0.1765291 704 "KPM"
"Male_Juvenile" 0.1690469 704 "KPM"
"Female_Adult" 0.8562386 705 "KPM"
"Male_Adult" 0.8487418 705 "KPM"
"Female_Juvenile" 0.2005869 705 "KPM"
"Male_Juvenile" 0.1665071 705 "KPM"
"Female_Adult" 0.8567361 706 "KPM"
"Male_Adult" 0.8506707 706 "KPM"
"Female_Juvenile" 0.183559 706 "KPM"
"Male_Juvenile" 0.1595249 706 "KPM"
"Female_Adult" 0.862554 707 "KPM"
"Male_Adult" 0.8279447 707 "KPM"
"Female_Juvenile" 0.1886861 707 "KPM"
"Male_Juvenile" 0.1676295 707 "KPM"
"Female_Adult" 0.8604774 708 "KPM"
"Male_Adult" 0.8355902 708 "KPM"
"Female_Juvenile" 0.20146 708 "KPM"
"Male_Juvenile" 0.1617865 708 "KPM"
"Female_Adult" 0.8399255 709 "KPM"
"Male_Adult" 0.8308811 709 "KPM"
"Female_Juvenile" 0.2285323 709 "KPM"
"Male_Juvenile" 0.1620406 709 "KPM"
"Female_Adult" 0.8394759 710 "KPM"
"Male_Adult" 0.8445642 710 "KPM"
"Female_Juvenile" 0.2098208 710 "KPM"
"Male_Juvenile" 0.1443436 710 "KPM"
"Female_Adult" 0.8491503 711 "KPM"
"Male_Adult" 0.8425845 711 "KPM"
"Female_Juvenile" 0.1563382 711 "KPM"
"Male_Juvenile" 0.1606509 711 "KPM"
"Female_Adult" 0.8410068 712 "KPM"
"Male_Adult" 0.8458316 712 "KPM"
"Female_Juvenile" 0.2025846 712 "KPM"
"Male_Juvenile" 0.1770076 712 "KPM"
"Female_Adult" 0.8566687 713 "KPM"
"Male_Adult" 0.8660453 713 "KPM"
"Female_Juvenile" 0.1745915 713 "KPM"
"Male_Juvenile" 0.1563139 713 "KPM"
"Female_Adult" 0.8453316 714 "KPM"
"Male_Adult" 0.8469876 714 "KPM"
"Female_Juvenile" 0.1684401 714 "KPM"
"Male_Juvenile" 0.1733452 714 "KPM"
"Female_Adult" 0.8477597 715 "KPM"
"Male_Adult" 0.8217244 715 "KPM"
"Female_Juvenile" 0.20503 715 "KPM"
"Male_Juvenile" 0.1574928 715 "KPM"
"Female_Adult" 0.8618375 716 "KPM"
"Male_Adult" 0.8465994 716 "KPM"
"Female_Juvenile" 0.2367233 716 "KPM"
"Male_Juvenile" 0.1691197 716 "KPM"
"Female_Adult" 0.8574873 717 "KPM"
"Male_Adult" 0.8463765 717 "KPM"
"Female_Juvenile" 0.1684914 717 "KPM"
"Male_Juvenile" 0.1791627 717 "KPM"
"Female_Adult" 0.8359262 718 "KPM"
"Male_Adult" 0.8721571 718 "KPM"
"Female_Juvenile" 0.192518 718 "KPM"
"Male_Juvenile" 0.1862797 718 "KPM"
"Female_Adult" 0.8739865 719 "KPM"
"Male_Adult" 0.8501994 719 "KPM"
"Female_Juvenile" 0.1905316 719 "KPM"
"Male_Juvenile" 0.1765294 719 "KPM"
"Female_Adult" 0.8464976 720 "KPM"
"Male_Adult" 0.8408498 720 "KPM"
"Female_Juvenile" 0.1819252 720 "KPM"
"Male_Juvenile" 0.1469658 720 "KPM"
"Female_Adult" 0.8530055 721 "KPM"
"Male_Adult" 0.8546465 721 "KPM"
"Female_Juvenile" 0.2191438 721 "KPM"
"Male_Juvenile" 0.1529531 721 "KPM"
"Female_Adult" 0.8455383 722 "KPM"
"Male_Adult" 0.8609967 722 "KPM"
"Female_Juvenile" 0.1711329 722 "KPM"
"Male_Juvenile" 0.1523857 722 "KPM"
"Female_Adult" 0.8561867 723 "KPM"
"Male_Adult" 0.8702724 723 "KPM"
"Female_Juvenile" 0.1607423 723 "KPM"
"Male_Juvenile" 0.1413142 723 "KPM"
"Female_Adult" 0.8710533 724 "KPM"
"Male_Adult" 0.8621841 724 "KPM"
"Female_Juvenile" 0.1815424 724 "KPM"
"Male_Juvenile" 0.1699329 724 "KPM"
"Female_Adult" 0.8653329 725 "KPM"
"Male_Adult" 0.8502667 725 "KPM"
"Female_Juvenile" 0.1803724 725 "KPM"
"Male_Juvenile" 0.1809898 725 "KPM"
"Female_Adult" 0.8543104 726 "KPM"
"Male_Adult" 0.8589284 726 "KPM"
"Female_Juvenile" 0.1389067 726 "KPM"
"Male_Juvenile" 0.1706826 726 "KPM"
"Female_Adult" 0.8522995 727 "KPM"
"Male_Adult" 0.8664244 727 "KPM"
"Female_Juvenile" 0.2067256 727 "KPM"
"Male_Juvenile" 0.1815482 727 "KPM"
"Female_Adult" 0.8786358 728 "KPM"
"Male_Adult" 0.8470027 728 "KPM"
"Female_Juvenile" 0.1704326 728 "KPM"
"Male_Juvenile" 0.1855562 728 "KPM"
"Female_Adult" 0.8535491 729 "KPM"
"Male_Adult" 0.831051 729 "KPM"
"Female_Juvenile" 0.1934454 729 "KPM"
"Male_Juvenile" 0.1778379 729 "KPM"
"Female_Adult" 0.8580715 730 "KPM"
"Male_Adult" 0.8558929 730 "KPM"
"Female_Juvenile" 0.1707972 730 "KPM"
"Male_Juvenile" 0.1270799 730 "KPM"
"Female_Adult" 0.8619321 731 "KPM"
"Male_Adult" 0.8531061 731 "KPM"
"Female_Juvenile" 0.1935562 731 "KPM"
"Male_Juvenile" 0.1609863 731 "KPM"
"Female_Adult" 0.8481904 732 "KPM"
"Male_Adult" 0.8679483 732 "KPM"
"Female_Juvenile" 0.1908578 732 "KPM"
"Male_Juvenile" 0.1804029 732 "KPM"
"Female_Adult" 0.8733018 733 "KPM"
"Male_Adult" 0.8427619 733 "KPM"
"Female_Juvenile" 0.1839614 733 "KPM"
"Male_Juvenile" 0.1452403 733 "KPM"
"Female_Adult" 0.8560297 734 "KPM"
"Male_Adult" 0.8562703 734 "KPM"
"Female_Juvenile" 0.2009315 734 "KPM"
"Male_Juvenile" 0.1901151 734 "KPM"
"Female_Adult" 0.8669345 735 "KPM"
"Male_Adult" 0.8758634 735 "KPM"
"Female_Juvenile" 0.1909917 735 "KPM"
"Male_Juvenile" 0.1644001 735 "KPM"
"Female_Adult" 0.8554551 736 "KPM"
"Male_Adult" 0.841699 736 "KPM"
"Female_Juvenile" 0.1857985 736 "KPM"
"Male_Juvenile" 0.1443153 736 "KPM"
"Female_Adult" 0.8636264 737 "KPM"
"Male_Adult" 0.8447629 737 "KPM"
"Female_Juvenile" 0.204968 737 "KPM"
"Male_Juvenile" 0.1843996 737 "KPM"
"Female_Adult" 0.8550084 738 "KPM"
"Male_Adult" 0.8429999 738 "KPM"
"Female_Juvenile" 0.1719615 738 "KPM"
"Male_Juvenile" 0.1832307 738 "KPM"
"Female_Adult" 0.8914397 739 "KPM"
"Male_Adult" 0.8512377 739 "KPM"
"Female_Juvenile" 0.2232948 739 "KPM"
"Male_Juvenile" 0.1570007 739 "KPM"
"Female_Adult" 0.8384414 740 "KPM"
"Male_Adult" 0.8282419 740 "KPM"
"Female_Juvenile" 0.2025849 740 "KPM"
"Male_Juvenile" 0.1754807 740 "KPM"
"Female_Adult" 0.8471417 741 "KPM"
"Male_Adult" 0.8700082 741 "KPM"
"Female_Juvenile" 0.1717508 741 "KPM"
"Male_Juvenile" 0.148767 741 "KPM"
"Female_Adult" 0.8597144 742 "KPM"
"Male_Adult" 0.862323 742 "KPM"
"Female_Juvenile" 0.1722502 742 "KPM"
"Male_Juvenile" 0.1594853 742 "KPM"
"Female_Adult" 0.8606007 743 "KPM"
"Male_Adult" 0.8652188 743 "KPM"
"Female_Juvenile" 0.1830459 743 "KPM"
"Male_Juvenile" 0.1889012 743 "KPM"
"Female_Adult" 0.88086 744 "KPM"
"Male_Adult" 0.8364625 744 "KPM"
"Female_Juvenile" 0.1655042 744 "KPM"
"Male_Juvenile" 0.1620016 744 "KPM"
"Female_Adult" 0.837418 745 "KPM"
"Male_Adult" 0.8601982 745 "KPM"
"Female_Juvenile" 0.2164403 745 "KPM"
"Male_Juvenile" 0.140206 745 "KPM"
"Female_Adult" 0.8603636 746 "KPM"
"Male_Adult" 0.8479717 746 "KPM"
"Female_Juvenile" 0.1898267 746 "KPM"
"Male_Juvenile" 0.1674975 746 "KPM"
"Female_Adult" 0.8567454 747 "KPM"
"Male_Adult" 0.8748581 747 "KPM"
"Female_Juvenile" 0.1556205 747 "KPM"
"Male_Juvenile" 0.1438114 747 "KPM"
"Female_Adult" 0.8553744 748 "KPM"
"Male_Adult" 0.8538671 748 "KPM"
"Female_Juvenile" 0.2006216 748 "KPM"
"Male_Juvenile" 0.1687511 748 "KPM"
"Female_Adult" 0.8612012 749 "KPM"
"Male_Adult" 0.8611625 749 "KPM"
"Female_Juvenile" 0.1871718 749 "KPM"
"Male_Juvenile" 0.1594846 749 "KPM"
"Female_Adult" 0.869243 750 "KPM"
"Male_Adult" 0.8623001 750 "KPM"
"Female_Juvenile" 0.1928194 750 "KPM"
"Male_Juvenile" 0.1610856 750 "KPM"
"Female_Adult" 0.8750341 751 "KPM"
"Male_Adult" 0.8525035 751 "KPM"
"Female_Juvenile" 0.2117714 751 "KPM"
"Male_Juvenile" 0.1777521 751 "KPM"
"Female_Adult" 0.8688871 752 "KPM"
"Male_Adult" 0.8766021 752 "KPM"
"Female_Juvenile" 0.1909119 752 "KPM"
"Male_Juvenile" 0.1379232 752 "KPM"
"Female_Adult" 0.8867743 753 "KPM"
"Male_Adult" 0.8331114 753 "KPM"
"Female_Juvenile" 0.1627114 753 "KPM"
"Male_Juvenile" 0.1550531 753 "KPM"
"Female_Adult" 0.8613267 754 "KPM"
"Male_Adult" 0.8383729 754 "KPM"
"Female_Juvenile" 0.1948131 754 "KPM"
"Male_Juvenile" 0.1678179 754 "KPM"
"Female_Adult" 0.846891 755 "KPM"
"Male_Adult" 0.8387509 755 "KPM"
"Female_Juvenile" 0.1973547 755 "KPM"
"Male_Juvenile" 0.1660915 755 "KPM"
"Female_Adult" 0.8440657 756 "KPM"
"Male_Adult" 0.8454165 756 "KPM"
"Female_Juvenile" 0.2190868 756 "KPM"
"Male_Juvenile" 0.150208 756 "KPM"
"Female_Adult" 0.8325279 757 "KPM"
"Male_Adult" 0.841272 757 "KPM"
"Female_Juvenile" 0.1723697 757 "KPM"
"Male_Juvenile" 0.1768301 757 "KPM"
"Female_Adult" 0.8601545 758 "KPM"
"Male_Adult" 0.8714853 758 "KPM"
"Female_Juvenile" 0.1725715 758 "KPM"
"Male_Juvenile" 0.2066126 758 "KPM"
"Female_Adult" 0.868257 759 "KPM"
"Male_Adult" 0.8331456 759 "KPM"
"Female_Juvenile" 0.1872725 759 "KPM"
"Male_Juvenile" 0.1602837 759 "KPM"
"Female_Adult" 0.8597443 760 "KPM"
"Male_Adult" 0.8544798 760 "KPM"
"Female_Juvenile" 0.1569089 760 "KPM"
"Male_Juvenile" 0.1745401 760 "KPM"
"Female_Adult" 0.8570637 761 "KPM"
"Male_Adult" 0.8681011 761 "KPM"
"Female_Juvenile" 0.2221906 761 "KPM"
"Male_Juvenile" 0.1713731 761 "KPM"
"Female_Adult" 0.8816243 762 "KPM"
"Male_Adult" 0.8033633 762 "KPM"
"Female_Juvenile" 0.1874906 762 "KPM"
"Male_Juvenile" 0.1734729 762 "KPM"
"Female_Adult" 0.8628959 763 "KPM"
"Male_Adult" 0.861209 763 "KPM"
"Female_Juvenile" 0.1887831 763 "KPM"
"Male_Juvenile" 0.152386 763 "KPM"
"Female_Adult" 0.8635147 764 "KPM"
"Male_Adult" 0.8628712 764 "KPM"
"Female_Juvenile" 0.1788558 764 "KPM"
"Male_Juvenile" 0.1727605 764 "KPM"
"Female_Adult" 0.8562429 765 "KPM"
"Male_Adult" 0.8492671 765 "KPM"
"Female_Juvenile" 0.2139356 765 "KPM"
"Male_Juvenile" 0.1351628 765 "KPM"
"Female_Adult" 0.8583077 766 "KPM"
"Male_Adult" 0.8653585 766 "KPM"
"Female_Juvenile" 0.2076878 766 "KPM"
"Male_Juvenile" 0.1839629 766 "KPM"
"Female_Adult" 0.857849 767 "KPM"
"Male_Adult" 0.8603472 767 "KPM"
"Female_Juvenile" 0.2131559 767 "KPM"
"Male_Juvenile" 0.1560702 767 "KPM"
"Female_Adult" 0.8550334 768 "KPM"
"Male_Adult" 0.8387182 768 "KPM"
"Female_Juvenile" 0.2008344 768 "KPM"
"Male_Juvenile" 0.1768699 768 "KPM"
"Female_Adult" 0.8550816 769 "KPM"
"Male_Adult" 0.8333065 769 "KPM"
"Female_Juvenile" 0.1823033 769 "KPM"
"Male_Juvenile" 0.1758002 769 "KPM"
"Female_Adult" 0.8514242 770 "KPM"
"Male_Adult" 0.8656166 770 "KPM"
"Female_Juvenile" 0.1971331 770 "KPM"
"Male_Juvenile" 0.1816617 770 "KPM"
"Female_Adult" 0.8527943 771 "KPM"
"Male_Adult" 0.8720158 771 "KPM"
"Female_Juvenile" 0.2043592 771 "KPM"
"Male_Juvenile" 0.1922256 771 "KPM"
"Female_Adult" 0.8576798 772 "KPM"
"Male_Adult" 0.8345316 772 "KPM"
"Female_Juvenile" 0.1710127 772 "KPM"
"Male_Juvenile" 0.1581725 772 "KPM"
"Female_Adult" 0.8674587 773 "KPM"
"Male_Adult" 0.8525088 773 "KPM"
"Female_Juvenile" 0.1723559 773 "KPM"
"Male_Juvenile" 0.1568887 773 "KPM"
"Female_Adult" 0.8273298 774 "KPM"
"Male_Adult" 0.867829 774 "KPM"
"Female_Juvenile" 0.2102582 774 "KPM"
"Male_Juvenile" 0.1590009 774 "KPM"
"Female_Adult" 0.8537018 775 "KPM"
"Male_Adult" 0.8207915 775 "KPM"
"Female_Juvenile" 0.1711564 775 "KPM"
"Male_Juvenile" 0.1509039 775 "KPM"
"Female_Adult" 0.8654482 776 "KPM"
"Male_Adult" 0.8676693 776 "KPM"
"Female_Juvenile" 0.1662091 776 "KPM"
"Male_Juvenile" 0.1308894 776 "KPM"
"Female_Adult" 0.8492781 777 "KPM"
"Male_Adult" 0.875886 777 "KPM"
"Female_Juvenile" 0.1660912 777 "KPM"
"Male_Juvenile" 0.1401212 777 "KPM"
"Female_Adult" 0.8556375 778 "KPM"
"Male_Adult" 0.8386228 778 "KPM"
"Female_Juvenile" 0.1905028 778 "KPM"
"Male_Juvenile" 0.21347 778 "KPM"
"Female_Adult" 0.8541747 779 "KPM"
"Male_Adult" 0.8605136 779 "KPM"
"Female_Juvenile" 0.1990014 779 "KPM"
"Male_Juvenile" 0.1727019 779 "KPM"
"Female_Adult" 0.8700947 780 "KPM"
"Male_Adult" 0.8531626 780 "KPM"
"Female_Juvenile" 0.170088 780 "KPM"
"Male_Juvenile" 0.153827 780 "KPM"
"Female_Adult" 0.8522666 781 "KPM"
"Male_Adult" 0.8628029 781 "KPM"
"Female_Juvenile" 0.170262 781 "KPM"
"Male_Juvenile" 0.1820749 781 "KPM"
"Female_Adult" 0.8482401 782 "KPM"
"Male_Adult" 0.8518289 782 "KPM"
"Female_Juvenile" 0.2084973 782 "KPM"
"Male_Juvenile" 0.175727 782 "KPM"
"Female_Adult" 0.8965195 783 "KPM"
"Male_Adult" 0.8536222 783 "KPM"
"Female_Juvenile" 0.1831345 783 "KPM"
"Male_Juvenile" 0.1689979 783 "KPM"
"Female_Adult" 0.8564275 784 "KPM"
"Male_Adult" 0.843803 784 "KPM"
"Female_Juvenile" 0.1986025 784 "KPM"
"Male_Juvenile" 0.170334 784 "KPM"
"Female_Adult" 0.8800758 785 "KPM"
"Male_Adult" 0.8602808 785 "KPM"
"Female_Juvenile" 0.1668318 785 "KPM"
"Male_Juvenile" 0.1357614 785 "KPM"
"Female_Adult" 0.8535973 786 "KPM"
"Male_Adult" 0.8281107 786 "KPM"
"Female_Juvenile" 0.1813927 786 "KPM"
"Male_Juvenile" 0.1605029 786 "KPM"
"Female_Adult" 0.8412025 787 "KPM"
"Male_Adult" 0.8758844 787 "KPM"
"Female_Juvenile" 0.1855049 787 "KPM"
"Male_Juvenile" 0.1565065 787 "KPM"
"Female_Adult" 0.8646851 788 "KPM"
"Male_Adult" 0.8517811 788 "KPM"
"Female_Juvenile" 0.1757469 788 "KPM"
"Male_Juvenile" 0.1804178 788 "KPM"
"Female_Adult" 0.8522453 789 "KPM"
"Male_Adult" 0.8913921 789 "KPM"
"Female_Juvenile" 0.1848437 789 "KPM"
"Male_Juvenile" 0.1297925 789 "KPM"
"Female_Adult" 0.8621707 790 "KPM"
"Male_Adult" 0.8728485 790 "KPM"
"Female_Juvenile" 0.1890336 790 "KPM"
"Male_Juvenile" 0.1571884 790 "KPM"
"Female_Adult" 0.8777563 791 "KPM"
"Male_Adult" 0.8733299 791 "KPM"
"Female_Juvenile" 0.1993799 791 "KPM"
"Male_Juvenile" 0.1558411 791 "KPM"
"Female_Adult" 0.8473364 792 "KPM"
"Male_Adult" 0.8668204 792 "KPM"
"Female_Juvenile" 0.1776798 792 "KPM"
"Male_Juvenile" 0.1890153 792 "KPM"
"Female_Adult" 0.8539803 793 "KPM"
"Male_Adult" 0.8618687 793 "KPM"
"Female_Juvenile" 0.1412464 793 "KPM"
"Male_Juvenile" 0.1605202 793 "KPM"
"Female_Adult" 0.8639008 794 "KPM"
"Male_Adult" 0.8526627 794 "KPM"
"Female_Juvenile" 0.170993 794 "KPM"
"Male_Juvenile" 0.1453274 794 "KPM"
"Female_Adult" 0.8528524 795 "KPM"
"Male_Adult" 0.8731509 795 "KPM"
"Female_Juvenile" 0.1902229 795 "KPM"
"Male_Juvenile" 0.1711446 795 "KPM"
"Female_Adult" 0.8672559 796 "KPM"
"Male_Adult" 0.8276501 796 "KPM"
"Female_Juvenile" 0.1914917 796 "KPM"
"Male_Juvenile" 0.1753849 796 "KPM"
"Female_Adult" 0.8589787 797 "KPM"
"Male_Adult" 0.8600008 797 "KPM"
"Female_Juvenile" 0.1609136 797 "KPM"
"Male_Juvenile" 0.1665148 797 "KPM"
"Female_Adult" 0.8441233 798 "KPM"
"Male_Adult" 0.8530486 798 "KPM"
"Female_Juvenile" 0.2005396 798 "KPM"
"Male_Juvenile" 0.1902786 798 "KPM"
"Female_Adult" 0.8657658 799 "KPM"
"Male_Adult" 0.8644978 799 "KPM"
"Female_Juvenile" 0.2180907 799 "KPM"
"Male_Juvenile" 0.168821 799 "KPM"
"Female_Adult" 0.8710905 800 "KPM"
"Male_Adult" 0.8778938 800 "KPM"
"Female_Juvenile" 0.1704477 800 "KPM"
"Male_Juvenile" 0.163151 800 "KPM"
"Female_Adult" 0.852208 801 "KPM"
"Male_Adult" 0.8435543 801 "KPM"
"Female_Juvenile" 0.1956281 801 "KPM"
"Male_Juvenile" 0.1812964 801 "KPM"
"Female_Adult" 0.8203608 802 "KPM"
"Male_Adult" 0.8644308 802 "KPM"
"Female_Juvenile" 0.1743121 802 "KPM"
"Male_Juvenile" 0.1619267 802 "KPM"
"Female_Adult" 0.8720477 803 "KPM"
"Male_Adult" 0.8424301 803 "KPM"
"Female_Juvenile" 0.1798696 803 "KPM"
"Male_Juvenile" 0.1546372 803 "KPM"
"Female_Adult" 0.8717865 804 "KPM"
"Male_Adult" 0.833141 804 "KPM"
"Female_Juvenile" 0.2034773 804 "KPM"
"Male_Juvenile" 0.1539007 804 "KPM"
"Female_Adult" 0.8401425 805 "KPM"
"Male_Adult" 0.8655625 805 "KPM"
"Female_Juvenile" 0.1909798 805 "KPM"
"Male_Juvenile" 0.1915045 805 "KPM"
"Female_Adult" 0.8531439 806 "KPM"
"Male_Adult" 0.8599966 806 "KPM"
"Female_Juvenile" 0.1685472 806 "KPM"
"Male_Juvenile" 0.1609274 806 "KPM"
"Female_Adult" 0.8695759 807 "KPM"
"Male_Adult" 0.8622121 807 "KPM"
"Female_Juvenile" 0.1673324 807 "KPM"
"Male_Juvenile" 0.1475503 807 "KPM"
"Female_Adult" 0.8600404 808 "KPM"
"Male_Adult" 0.8576079 808 "KPM"
"Female_Juvenile" 0.1630409 808 "KPM"
"Male_Juvenile" 0.157677 808 "KPM"
"Female_Adult" 0.8583106 809 "KPM"
"Male_Adult" 0.8422646 809 "KPM"
"Female_Juvenile" 0.162126 809 "KPM"
"Male_Juvenile" 0.1743445 809 "KPM"
"Female_Adult" 0.8224916 810 "KPM"
"Male_Adult" 0.8434928 810 "KPM"
"Female_Juvenile" 0.207251 810 "KPM"
"Male_Juvenile" 0.1958055 810 "KPM"
"Female_Adult" 0.8319684 811 "KPM"
"Male_Adult" 0.8386306 811 "KPM"
"Female_Juvenile" 0.1732835 811 "KPM"
"Male_Juvenile" 0.1831618 811 "KPM"
"Female_Adult" 0.8684689 812 "KPM"
"Male_Adult" 0.8500365 812 "KPM"
"Female_Juvenile" 0.2070807 812 "KPM"
"Male_Juvenile" 0.1551763 812 "KPM"
"Female_Adult" 0.8410591 813 "KPM"
"Male_Adult" 0.8383351 813 "KPM"
"Female_Juvenile" 0.2393242 813 "KPM"
"Male_Juvenile" 0.1504502 813 "KPM"
"Female_Adult" 0.872743 814 "KPM"
"Male_Adult" 0.8793354 814 "KPM"
"Female_Juvenile" 0.1703373 814 "KPM"
"Male_Juvenile" 0.1420158 814 "KPM"
"Female_Adult" 0.8447569 815 "KPM"
"Male_Adult" 0.8527125 815 "KPM"
"Female_Juvenile" 0.2001994 815 "KPM"
"Male_Juvenile" 0.1724989 815 "KPM"
"Female_Adult" 0.8353116 816 "KPM"
"Male_Adult" 0.8514968 816 "KPM"
"Female_Juvenile" 0.1879024 816 "KPM"
"Male_Juvenile" 0.1743056 816 "KPM"
"Female_Adult" 0.8682694 817 "KPM"
"Male_Adult" 0.8662805 817 "KPM"
"Female_Juvenile" 0.1877135 817 "KPM"
"Male_Juvenile" 0.163673 817 "KPM"
"Female_Adult" 0.8461845 818 "KPM"
"Male_Adult" 0.8415583 818 "KPM"
"Female_Juvenile" 0.2042458 818 "KPM"
"Male_Juvenile" 0.1618343 818 "KPM"
"Female_Adult" 0.8640396 819 "KPM"
"Male_Adult" 0.8473129 819 "KPM"
"Female_Juvenile" 0.1886838 819 "KPM"
"Male_Juvenile" 0.187925 819 "KPM"
"Female_Adult" 0.8360422 820 "KPM"
"Male_Adult" 0.8482084 820 "KPM"
"Female_Juvenile" 0.1948152 820 "KPM"
"Male_Juvenile" 0.1700392 820 "KPM"
"Female_Adult" 0.854507 821 "KPM"
"Male_Adult" 0.8461344 821 "KPM"
"Female_Juvenile" 0.2018762 821 "KPM"
"Male_Juvenile" 0.1826891 821 "KPM"
"Female_Adult" 0.8682525 822 "KPM"
"Male_Adult" 0.8388973 822 "KPM"
"Female_Juvenile" 0.1854012 822 "KPM"
"Male_Juvenile" 0.1460344 822 "KPM"
"Female_Adult" 0.847043 823 "KPM"
"Male_Adult" 0.8573494 823 "KPM"
"Female_Juvenile" 0.1870472 823 "KPM"
"Male_Juvenile" 0.1547007 823 "KPM"
"Female_Adult" 0.8519439 824 "KPM"
"Male_Adult" 0.8626911 824 "KPM"
"Female_Juvenile" 0.1861199 824 "KPM"
"Male_Juvenile" 0.1641426 824 "KPM"
"Female_Adult" 0.8392312 825 "KPM"
"Male_Adult" 0.8361406 825 "KPM"
"Female_Juvenile" 0.2055369 825 "KPM"
"Male_Juvenile" 0.1672471 825 "KPM"
"Female_Adult" 0.8626162 826 "KPM"
"Male_Adult" 0.8481136 826 "KPM"
"Female_Juvenile" 0.2082503 826 "KPM"
"Male_Juvenile" 0.1655298 826 "KPM"
"Female_Adult" 0.8628549 827 "KPM"
"Male_Adult" 0.8439923 827 "KPM"
"Female_Juvenile" 0.1808125 827 "KPM"
"Male_Juvenile" 0.1702671 827 "KPM"
"Female_Adult" 0.847595 828 "KPM"
"Male_Adult" 0.8470148 828 "KPM"
"Female_Juvenile" 0.1626245 828 "KPM"
"Male_Juvenile" 0.172531 828 "KPM"
"Female_Adult" 0.8937323 829 "KPM"
"Male_Adult" 0.856992 829 "KPM"
"Female_Juvenile" 0.1890601 829 "KPM"
"Male_Juvenile" 0.1802824 829 "KPM"
"Female_Adult" 0.8596939 830 "KPM"
"Male_Adult" 0.8776327 830 "KPM"
"Female_Juvenile" 0.1863331 830 "KPM"
"Male_Juvenile" 0.1345465 830 "KPM"
"Female_Adult" 0.865001 831 "KPM"
"Male_Adult" 0.8323588 831 "KPM"
"Female_Juvenile" 0.1704541 831 "KPM"
"Male_Juvenile" 0.1919145 831 "KPM"
"Female_Adult" 0.8568262 832 "KPM"
"Male_Adult" 0.8648931 832 "KPM"
"Female_Juvenile" 0.1841239 832 "KPM"
"Male_Juvenile" 0.1353741 832 "KPM"
"Female_Adult" 0.8794727 833 "KPM"
"Male_Adult" 0.840699 833 "KPM"
"Female_Juvenile" 0.1935242 833 "KPM"
"Male_Juvenile" 0.1465172 833 "KPM"
"Female_Adult" 0.8725831 834 "KPM"
"Male_Adult" 0.8337762 834 "KPM"
"Female_Juvenile" 0.1971613 834 "KPM"
"Male_Juvenile" 0.1853075 834 "KPM"
"Female_Adult" 0.8429058 835 "KPM"
"Male_Adult" 0.8654612 835 "KPM"
"Female_Juvenile" 0.1848978 835 "KPM"
"Male_Juvenile" 0.171614 835 "KPM"
"Female_Adult" 0.8423667 836 "KPM"
"Male_Adult" 0.8432596 836 "KPM"
"Female_Juvenile" 0.1934691 836 "KPM"
"Male_Juvenile" 0.1309293 836 "KPM"
"Female_Adult" 0.8449752 837 "KPM"
"Male_Adult" 0.8558492 837 "KPM"
"Female_Juvenile" 0.1859782 837 "KPM"
"Male_Juvenile" 0.1683172 837 "KPM"
"Female_Adult" 0.8573029 838 "KPM"
"Male_Adult" 0.8389837 838 "KPM"
"Female_Juvenile" 0.2137834 838 "KPM"
"Male_Juvenile" 0.2133831 838 "KPM"
"Female_Adult" 0.8681549 839 "KPM"
"Male_Adult" 0.8383435 839 "KPM"
"Female_Juvenile" 0.1664419 839 "KPM"
"Male_Juvenile" 0.1774285 839 "KPM"
"Female_Adult" 0.8767757 840 "KPM"
"Male_Adult" 0.8483589 840 "KPM"
"Female_Juvenile" 0.1977771 840 "KPM"
"Male_Juvenile" 0.1677663 840 "KPM"
"Female_Adult" 0.8804052 841 "KPM"
"Male_Adult" 0.8651175 841 "KPM"
"Female_Juvenile" 0.2051234 841 "KPM"
"Male_Juvenile" 0.1751308 841 "KPM"
"Female_Adult" 0.8637225 842 "KPM"
"Male_Adult" 0.8476113 842 "KPM"
"Female_Juvenile" 0.1659353 842 "KPM"
"Male_Juvenile" 0.1660048 842 "KPM"
"Female_Adult" 0.8543833 843 "KPM"
"Male_Adult" 0.8397356 843 "KPM"
"Female_Juvenile" 0.1910796 843 "KPM"
"Male_Juvenile" 0.1903039 843 "KPM"
"Female_Adult" 0.8491305 844 "KPM"
"Male_Adult" 0.8545432 844 "KPM"
"Female_Juvenile" 0.14834 844 "KPM"
"Male_Juvenile" 0.180166 844 "KPM"
"Female_Adult" 0.8527745 845 "KPM"
"Male_Adult" 0.8522296 845 "KPM"
"Female_Juvenile" 0.1801604 845 "KPM"
"Male_Juvenile" 0.1495556 845 "KPM"
"Female_Adult" 0.8397081 846 "KPM"
"Male_Adult" 0.8613654 846 "KPM"
"Female_Juvenile" 0.1946451 846 "KPM"
"Male_Juvenile" 0.1742541 846 "KPM"
"Female_Adult" 0.8429167 847 "KPM"
"Male_Adult" 0.8784174 847 "KPM"
"Female_Juvenile" 0.1737806 847 "KPM"
"Male_Juvenile" 0.1516929 847 "KPM"
"Female_Adult" 0.8373869 848 "KPM"
"Male_Adult" 0.8568867 848 "KPM"
"Female_Juvenile" 0.2086323 848 "KPM"
"Male_Juvenile" 0.1882267 848 "KPM"
"Female_Adult" 0.8562493 849 "KPM"
"Male_Adult" 0.8250633 849 "KPM"
"Female_Juvenile" 0.1897915 849 "KPM"
