year,site,nest,ID,ring,age_sex,date,time,weight,bill,left_tarsus,right_tarsus,left_wing,right_wing,fat,blood,blood_tube,code,moult ,observer,comments,ages,zones,species,blood_bath,blood_madagascar,feather,slides,feacal
2008,C,112,2008_C_112,CA2015,JJ,623,1899-12-31 06:15:00,6.5,,17.1,17.1,,,,1,,MX.XX|BX.XX,,LL,CF A104,,,,,,,,
2008,C,112,2008_C_112,CA2016,JM,623,1899-12-31 06:15:00,6.5,,17.3,17.2,,,,1,,MX.XX|GX.XX,,LL,CF A104,,,,,,,,
2008,A,23,2008_A_23,CA2061,JM,623,1899-12-31 07:30:00,6.5,,17.8,17.8,,,,1,,MX.XX|WX.XX,,AAT,CF B106 (SMALL BLOOD SAMPLE),,,,,,,,
2008,A,23,2008_A_23,CA2062,JF,623,1899-12-31 07:30:00,6.5,,17.2,17.1,,,,1,,MX.XX|GX.XX,,AAT,CF B106,,,,,,,,
2008,D,104,2008_D_104,CA1536,AF,623,1899-12-31 09:31:00,36.5,,23.7,23.6,105,104,1,1,,YX.BX|YX.MX,,AAT,TRANSPONDER 0006D7A59A,,,,,,,,
2008,A,23,2008_A_23,CA1586,JM,623,1899-12-31 19:05:00,6.3,,17.3,17.4,,,,1,,MX.XX|RX.XX,,MC,CF B106,,,,,,,,
2008,A,104,2008_A_104,CA1587,JM,623,1899-12-31 19:40:00,6.5,,18.1,18.2,,,,1,,MX.XX|LX.XX,,MC,CF C112,,,,,,,,
2008,A,104,2008_A_104,CA1588,JM,623,1899-12-31 19:40:00,6.3,,17.6,17.6,,,,1,,MX.XX|GX.XX,,MC,CF C112,,,,,,,,
2008,C,1,2008_C_1,CA1589,JM,624,1899-12-31 05:45:00,5.9,,16.8,16.8,,,,1,,MX.XX|WX.XX,,MC,,,,,,,,,
2008,C,1,2008_C_1,CA1590,JM,624,1899-12-31 05:45:00,5.9,,17,17.1,,,,1,,MX.XX|BX.XX,,MC,,,,,,,,,
2008,A,22,2008_A_22,CA2017,JF,624,1899-12-31 06:18:00,6,,17.2,17.2,,,,1,,MX.XX|RX.XX,,LL,,,,,,,,,
2008,C,1,2008_C_1,CA2063,JF,624,1899-12-31 19:30:00,6,,17.2,17.2,,,,1,,MX.XX|RX.XX,,MC,,,,,,,,,
2007,A,104,2007_A_104,CA1272,AM,522,1899-12-31 19:30:00,38.8,,24.4,24.3,102,102,1,2,,LX.MX|BX.LX,,LL,,,,,,,,,
2008,C,113,2008_C_113,CA1464,AM,625,1899-12-31 11:45:00,36.6,,25,24.9,107,107,1,0,,BX.MX|RX.RX,,MC,Transponder 7B2D6,,,,,,,,
2008,C,114,2008_C_114,CA1213,AM,625,1899-12-31 12:11:00,37.5,,25,25.1,106,106,0,1,,MX.OX|LX.YX,,AAT,TRANSPONDER 799AF,,,,,,,,
2008,D,202,2008_D_202,CA1409,AM,625,1899-12-31 18:52:00,38,,25.3,25.3,106,106,1,1,,MX.OX|WX.OX,,AAT,TRANSPONDER D7DAEF,,,,,,,,
2008,D,3,2008_D_3,CA1499,AM,626,1899-12-31 14:14:00,36.2,,25.5,25.5,104,104,0,1,,MX.RX|GX.GX,,LL,ACTIVE WING MOLT,,,,,,,,
2008,D,201,2008_D_201,CA1212,AF,626,1899-12-31 15:25:00,35.5,,25.6,25.6,106,105,1,,,MX.OX|LX.OX,,AAT,TRANSPONDER D7C857,,,,,,,,
2008,D,1,2008_D_1,CA1312,AM,626,1899-12-31 15:40:00,38.8,,25,25,104,104,2,1,,LX.MX|RX.OX,,LL,OLD INJURED IN LEFT LEG.,,,,,,,,
2008,D,201,2008_D_201,CA1203,AM,626,1899-12-31 15:45:00,38,,25.3,25.5,105,104,1,1,,MX.OX|GX.GX,,AAT,TRANSPONDER D7B0B3,,,,,,,,
2008,D,4,2008_D_4,CA324,AM,626,1899-12-31 16:59:00,38,,25.1,25.1,106,106,0,1,,MX.RX|GX.OX,,LL,"ACTIVE WING MOLT, THIRD PRIMARY",,,,,,,,
2008,D,6,2008_D_6,CA2018,AM,626,1899-12-31 17:22:00,36.3,,25.2,25.1,107,107,1,2,,GX.OX|YX.MX,,LL,"ACTIVE WING MOLT, THIRD PRIMARY",,,,,,,,
2008,D,5,2008_D_5,CA081,AF,626,1899-12-31 18:00:00,39,,25.7,25.7,108,108,2,1,,WX.MX|OX.OX,,LL,"ACTIVE WING MOLT, THIRD PRIMARY",,,,,,,,
2008,C,111,2008_C_111,CA1591,JM,626,1899-12-31 18:30:00,6,,17.9,19.9,,,,1,,MX.XX|GX.XX,,MC,,,,,,,,,
2008,C,111,2008_C_111,CA1592,JF,626,1899-12-31 18:30:00,6,,17.8,17.8,,,,1,,MX.XX|WX.XX,,MC,,,,,,,,,
2008,C,111,2008_C_111,CA1593,JM,627,1899-12-31 07:20:00,5.8,,18.2,18.1,,,,1,,MX.XX|LX.XX,,MC,,,,,,,,,
2008,D,202,2008_D_202,CA242,AF,627,1899-12-31 08:04:00,39.5,,25,25,106,107,0,1,,WX.MX|BX.YX,,LL,TP D7A01A,,,,,,,,
2008,D,6,2008_D_6,CA2019,AF,627,1899-12-31 09:47:00,39,,26,26,107,107,2,2,,OX.OX|YX.MX,,LL,BODY MOLT,,,,,,,,
2008,D,103,2008_D_103,CA2037,AF,627,1899-12-31 10:13:00,37.5,,24.1,24.1,108,109,1,1,,LX.MX|GX.YX,,AAT,TRANSPONDER D7D0A2,,,,,,,,
2008,D,204,2008_D_204,CA2064,AM,627,1899-12-31 11:56:00,37,,25.9,26,109,110,1,2,,WX.RX|RX.MX,,AAT,TRANSPONDER D79B1B,,,,,,,,
2008,D,5,2008_D_5,CA078,AM,627,1899-12-31 12:20:00,41,,25.9,25.9,106,105,2,1,,WX.MX|OX.YX,,LL,"ACTIVE WING MOLT, BODY MOLT.",,,,,,,,
2008,D,203,2008_D_203,CA2059,AF,627,1899-12-31 12:54:00,38,,24.5,24.5,109,109,1,0,,WX.GX|RX.MX,,AAT,"TRANSPONDER D7CEC7 (NEW ONE, SHE LOST THE PREVIOUS ONE)",,,,,,,,
2008,A,25,2008_A_25,CA2020,AM,627,1899-12-31 12:58:00,42,,26.4,26.5,107,107,1,2,,RX.OX|YX.MX,,LL,"MALFORMATION IN LEFT LEG, ONLY TWO FINGERS.",,,,,,,,
2008,D,203,2008_D_203,CA1416,AM,628,1899-12-31 10:42:00,36,,25.1,25,101,102,1,1,,MX.OX|BX.WX,,AAT,TRANSPONDER D79695,,,,,,,,
2008,D,201,2008_D_201,CA1594,JF,629,1899-12-31 06:40:00,6.7,,17.5,17.6,,,,1,,MX.XX|BX.XX,,MC,,,,,,,,,
2008,D,201,2008_D_201,CA1595,JF,629,1899-12-31 19:40:00,6.4,,17.4,17.4,,,,1,,MX.XX|RX.XX,,MC,,,,,,,,,
2008,A,24,2008_A_24,CA1596,JM,630,1899-12-31 07:15:00,5.4,,17.5,17.6,,,,1,,MX.XX|GX.XX,,MC,,,,,,,,,
2008,D,4,2008_D_4,CA1597,JF,702,1899-12-31 11:15:00,6.5,,17.5,17.5,,,,1,,MX.XX|WX.XX,,MC,CF D3,,,,,,,,
2008,B,301,2008_B_301,CA084,AM,702,1899-12-31 18:25:00,34.5,,25.4,25.4,106,106,0,1,,MX.RX|GX.RX,,MC,sex not clear,,,,,,,,
2008,C,115,2008_C_115,CA1310,AM,702,1899-12-31 19:55:00,36.5,,25.2,25.2,105,103,0,1,,LX.MX|LX.YX,,MC,,,,,,,,,
2008,D,4,2008_D_4,CA1598,JM,703,1899-12-31 07:50:00,6,,17.4,17.3,,,,1,,MX.XX|RX.XX,,MC,CF D3,,,,,,,,
2008,D,3,2008_D_3,CA1599,JM,703,1899-12-31 19:45:00,6.5,,18.5,18.4,,,,1,,MX.XX|LX.XX,,MC,CF C114,,,,,,,,
2008,D,3,2008_D_3,CA1600,JM,703,1899-12-31 19:45:00,6.8,,18,18.1,,,,1,,MX.XX|GX.XX,,MC,CF C114,,,,,,,,
2008,C,114,2008_C_114,CA2021,JM,704,1899-12-31 07:20:00,6.2,,18.1,18.2,,,,1,,MX.XX|BX.XX,,MC,CF D4,,,,,,,,
2008,A,25,2008_A_25,CA2022,JF,704,1899-12-31 18:00:00,6.1,,16.9,17,,,,1,,MX.XX|WX.XX,,MC,CF C115,,,,,,,,
2008,A,25,2008_A_25,CA2023,JF,704,1899-12-31 18:00:00,6.4,,17.1,17.1,,,,1,,MX.XX|RX.XX,,MC,CF C115,,,,,,,,
2008,B,302,2008_B_302,CA2024,AM,704,1899-12-31 19:55:00,38.4,,25.9,26,104,106,1,2,,GX.MX|YX.RX,,MC,,,,,,,,,
2008,D,3,2008_D_3,CA2025,JM,705,1899-12-31 08:45:00,6.2,,18.3,18.4,,,,1,,MX.XX|RX.XX,,MC,CF C114,,,,,,,,
2008,C,115,2008_C_115,CA2026,JM,705,1899-12-31 10:30:00,6.3,,17.2,17.1,,,,1,,MX.XX|BX.XX,,MC,CF A25,,,,,,,,
2008,C,115,2008_C_115,CA2027,JM,705,1899-12-31 10:30:00,6,,17.3,17.3,,,,1,,MX.XX|WX.XX,,MC,CF A25,,,,,,,,
2008,C,115,2008_C_115,CA2028,JM,706,1899-12-31 08:30:00,6,,17.2,17.2,,,,1,,MX.XX|LX.XX,,MC,CF A25,,,,,,,,
2008,B,-101,2008_B_-101,CA2029,JM,706,1899-12-31 09:25:00,7.8,,19.5,19.6,,,,1,,MX.XX|GX.XX,,MC,,,,,,,,,
2008,D,-101,2008_D_-101,CA2030,JM,707,1899-12-31 07:30:00,20.4,,25,25,,,,1,,MX.XX|RX.XX,,MC,,,,,,,,,
2009,A,,2009_A_,CA1520,AM,308,1899-12-31 18:45:00,32.3,,24.4,24.5,104,105,0,2,,MX.BX|GX.YX,,CK,"caught during mistnetting at Site A, colour rings changed",,,,,,,,
2009,B,1,2009_B_1,CA168,AM,508,1899-12-31 08:55:00,37,,24.9,25,109,109,1,1,,OX.MX|LX.GX,,MC,,,,,,,,,
2009,B,2,2009_B_2,CA1429,AF,508,1899-12-31 09:40:00,37.2,,25.2,25.2,107,106,1,1,,MX.RX|YX.WX,,MC,,,,,,,,,
2007,C,104,2007_C_104,CA1272,AM,627,1899-12-31 09:50:00,,,,,,,,0,,LX.MX|BX.LX,,LL,"The weight was not taken at the time, not in the notebook.(my mistake)",,,,,,,,
2009,C,2,2009_C_2,CA1570,AF,508,1899-12-31 11:35:00,36,,24.2,24.3,105,104,1,2,,MX.YX|BX.RX,,MC,,,,,,,,,
2009,C,3,2009_C_3,CA1464,AM,508,1899-12-31 19:55:00,37.3,,25.2,25.3,108,109,1,1,,BX.MX|RX.RX,,MC,,,,,,,,,
2009,A,1,2009_A_1,CA1310,AM,508,1899-12-31 20:25:00,38.2,,25.3,25.4,105,104,1,1,,LX.MX|LX.YX,,MC,,,,,,,,,
2009,C,1,2009_C_1,CA1264,AF,511,1899-12-31 10:05:00,38.1,,25.1,25,109,109,1,1,,LX.MX|WX.BX,,MC,,,,,,,,,
2009,C,2,2009_C_2,CA1418,AM,511,1899-12-31 10:30:00,38.8,,25.6,25.7,109,108,2,1,,MX.YX|OX.OX,,MC,,,,,,,,,
2009,A,1,2009_A_1,CA151,AF,511,1899-12-31 11:35:00,36.4,,25.1,25.2,108,106,1,1,,WX.MX|WX.OX,,MC,SCAR IN BILL.,,,,,,,,
2009,B,2,2009_B_2,CA078,AM,511,1899-12-31 21:40:00,39.7,,25.6,25.7,107,107,2,1,,WX.MX|OX.YX,,MC,,,,,,,,,
2008,C,106,2008_C_106,CA1272,AM,503,1899-12-31 18:20:00,34.4,,24.2,24.2,102,103,,1,,LX.MX|BX.LX,,MC,,,,,,,,,
2009,C,3,2009_C_3,CA1579,AF,512,1899-12-31 18:25:00,35.1,,25.1,25.2,109,110,1,1,,WX.BX|BX.YM,,MC,,,,,,,,,
2009,A,3,2009_A_3,CA1526,AF,512,1899-12-31 20:05:00,33.5,,23.4,23.5,107,106,1,1,,YX.RX|YX.LM,,MC,"CHANGE OF PLASTIC RING, COLOURS DON«T VISIBLE; FINGER OF LEFT LEG BROKEN",,,,,,,,
2009,A,2,2009_A_2,CA1425,AM,512,1899-12-31 20:45:00,38.8,,25.9,25.8,110,110,2,1,,BX.MX|LX.RX,,MC,,,,,,,,,
2009,C,3,2009_C_3,CA2033,JM,513,1899-12-31 19:35:00,6.4,,17.6,17.7,,,,1,,MX.XX|GX.XX,,MC,,,,,,,,,
2009,C,3,2009_C_3,CA2034,JM,513,1899-12-31 19:35:00,6.4,,17.8,17.8,,,,1,,MX.XX|RX.XX,,MC,,,,,,,,,
2009,C,3,2009_C_3,CA2035,JF,513,1899-12-31 19:35:00,6.4,,17.9,18.1,,,,1,,MX.XX|LX.XX,,MC,,,,,,,,,
2009,A,9,2009_A_9,CA072,AF,514,1899-12-31 08:00:00,37.5,,23.9,24,106,106,1,1,,MX.RX|LX.YX,,CK,,,,,,,,,
2009,A,7,2009_A_7,CA1278,AF,514,1899-12-31 09:35:00,37.4,,24.6,24.4,104,104,1,1,,MX.RX|BX.OX,,MC,,,,,,,,,
2009,A,8,2009_A_8,CA1254,AF,514,1899-12-31 10:00:00,36.3,,25.1,25.2,109,108,1,1,,LX.MX|BX.GX,,MC,TRANSPONDER (D79801),,,,,,,,
2009,A,6,2009_A_6,CA136,AF,514,1899-12-31 10:30:00,40.5,,25.8,25.8,112,113,1,0,,YX.MX|RX.RX,,MC,TRANSPONDER (D7CAA6),,,,,,,,
2009,A,5,2009_A_5,CA2036,AF,515,1899-12-31 09:50:00,36.4,,25.1,25,108,108,1,1,,YX.RX|RX.YM,,MC,"CHANGED METAL AND COLOURS RINGS, DON«T VISIBLE NUMBERS OF METAL RING ",,,,,,,,
2009,A,101,2009_A_101,CA2037,AF,515,1899-12-31 10:25:00,36.6,,23.5,23.5,107,107,1,1,,LX.MX|GX.YX,,MC,TRANSPONDER; CHANGED METAL RING (BEFORE 802122937),,,,,,,,
2009,B,2,2009_B_2,CA2038,JF,515,1899-12-31 17:40:00,6.6,,17.4,17.5,,,,1,,MX.XX|WX.XX,,MC,CF A1,,,,,,,,
2009,B,2,2009_B_2,CA2039,JF,515,1899-12-31 17:40:00,6.5,,17.3,17.4,,,,1,,MX.XX|BX.XX,,MC,CF A1,,,,,,,,
2009,A,7,2009_A_7,CA1248,AM,515,1899-12-31 19:30:00,38.1,,25.4,25.3,105,104,1,2,,MX.YX|BX.LX,,MC,,,,,,,,,
2009,A,3,2009_A_3,CA048,AM,515,1899-12-31 20:15:00,43.2,,24.4,24.6,110,110,2,1,,RX.MX|OX.YX,,MC,,,,,,,,,
2009,A,6,2009_A_6,CA2040,AM,515,1899-12-31 21:15:00,38.4,,25.6,25.7,110,110,1,1,,WX.BX|YX.WM,,MC,TRANSPONDER; CHANGED METAL RING (BEFORE 802109718); BEFORE XX.WB|XX.YWM,,,,,,,,
2009,A,201,2009_A_201,CA1230,AM,515,1899-12-31 21:45:00,43.8,,24.5,24.4,107,107,1,1,,BX.MX|LX.BX,,MC,,,,,,,,,
2009,A,4,2009_A_4,CA2041,AF,516,1899-12-31 05:50:00,37.5,,24.5,24.3,107,107,0,2,,BX.RX|OX.MX,,KA,Transponder,,,,,,,,
2009,D,-1,2009_D_-1,CA2042,JF,516,1899-12-31 10:35:00,5.8,,16.9,17,,,,1,,MX.XX|GX.XX,,MC,,,,,,,,,
2009,D,-1,2009_D_-1,CA2043,JM,516,1899-12-31 10:35:00,6.1,,17.1,17.1,,,,1,,MX.XX|BX.XX,,MC,,,,,,,,,
2009,D,-1,2009_D_-1,CA2044,JF,516,1899-12-31 10:35:00,5.8,,17.2,17.3,,,,1,,MX.XX|LX.XX,,MC,,,,,,,,,
2009,D,-1,2009_D_-1,802109746,AM,516,1899-12-31 11:00:00,,,,,,,,0,,WX.BX|YX.SM,,MC,observation only,,,,,,,,
2009,D,-1,2009_D_-1,CA1258,Af,516,1899-12-31 11:00:00,,,,,,,,0,,LX.MX|BX.YX,,MC,observation only,,,,,,,,
2009,A,8,2009_A_8,CA093,AM,516,1899-12-31 20:20:00,35.2,,25.6,25.5,107,107,0,1,,WX.MX|YX.GX,,MC,TRANSPONDER,,,,,,,,
2009,A,3,2009_A_3,CA2201,JF,517,1899-12-31 17:30:00,5.7,,17,17,,,,1,,LX.XX|MX.XX,,CK,CF C1,,,,,,,,
2009,C,1,2009_C_1,CA2045,JM,517,1899-12-31 17:50:00,6.3,,17.2,17.3,,,,1,,MX.XX|WX.XX,,MC,CF A3,,,,,,,,
2009,A,201,2009_A_201,CA081,AF,517,1899-12-31 18:30:00,,,,,,,,0,,WX.MX|OX.OX,,CK,observation only,,,,,,,,
2009,A,201,2009_A_201,CA2046,JF,517,1899-12-31 18:30:00,5.9,,17.2,17.2,,,,1,,MX.XX|RX.XX,,MC,,,,,,,,,
2009,A,201,2009_A_201,CA2047,JM,517,1899-12-31 18:30:00,6.2,,17.3,17.4,,,,1,,MX.XX|LX.XX,,MC,,,,,,,,,
2009,A,4,2009_A_4,CA1312,AM,517,1899-12-31 19:10:00,37.4,,24.5,24.6,105,105,1,1,,LX.MX|RX.OX,,MC,,,,,,,,,
2009,B,5,2009_B_5,CA230,AM,517,1899-12-31 20:00:00,38.5,,24.9,24.7,107,107,0,1,,WX.MX|RX.BX,,KA,Transponder,,,,,,,,
2009,B,3,2009_B_3,CA1270,AM,517,1899-12-31 20:15:00,39.5,,25.3,25.2,110,111,0,1,,LX.MX|YX.RX,,KA,,,,,,,,,
2009,A,5,2009_A_5,CA107,AM,517,1899-12-31 20:20:00,38.3,,25.5,25.4,108,107,1,1,,YX.MX|OX.WX,,MC,,,,,,,,,
2009,C,1,2009_C_1,CA2048,JM,518,1899-12-31 07:20:00,6.6,,17.5,17.6,,,,1,,MX.XX|GX.XX,,MC,CF A3,,,,,,,,
2009,B,1,2009_B_1,CA2049,JM,518,1899-12-31 08:15:00,6.2,,17.5,17.4,,,,1,,MX.XX|RX.XX,,MC,,,,,,,,,
2009,C,1,2009_C_1,CA2202,JF,518,1899-12-31 17:15:00,5.9,,17.4,17.3,,,,1,,MX.XX|BX.XX,,KA,CF A3,,,,,,,,
2009,A,201,2009_A_201,CA2203,JM,518,1899-12-31 18:00:00,6.2,,17.5,17.4,,,,1,,MX.XX|BX.XX,,KA,,,,,,,,,
2009,C,101,2009_C_101,CA1531,AF,519,1899-12-31 08:00:00,39,,25,25,98,109,0,1,,MX.OX|BX.RX,,KA,Transponder,,,,,,,,
2009,B,5,2009_B_5,CA2050,AF,519,1899-12-31 08:50:00,44,,25.9,25.8,108,110,0,1,,YX.GX|OX.MX,,KA,,,,,,,,,
2009,C,-101,2009_C_-101,CA044,AF,519,1899-12-31 10:45:00,,,,,,,,0,,RX.MX|OX.WX,,CK,observation only,,,,,,,,
2009,C,-101,2009_C_-101,CA052,AM,519,1899-12-31 10:45:00,,,,,,,,0,,WX.MX|LX.OX,,CK,observation only,,,,,,,,
2009,C,-101,2009_C_-101,CA2204,JF,519,1899-12-31 10:45:00,5.9,,18.7,18.8,,,,2,,RX.XX|MX.XX,,CK,,,,,,,,,
2009,C,-101,2009_C_-101,CA2205,JM,519,1899-12-31 10:45:00,5.9,,19,18.8,,,,2,,MX.XX|BX.XX,,CK,,,,,,,,,
2009,C,-101,2009_C_-101,CA2206,JM,519,1899-12-31 10:45:00,5.6,,18.7,18.7,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2009,A,101,2009_A_101,CA1204,AM,519,1899-12-31 20:00:00,41.5,,26.5,26.4,112,112,0,1,,MX.RX|GX.WX,,KA,,,,,,,,,
2009,C,3,2009_C_3,CA2033,JM,520,1899-12-31 21:21:00,9.2,,20.2,20.2,,,,0,,MX.XX|GX.XX,,CK,recapture,,,,,,,,
2009,C,3,2009_C_3,CA2034,JM,520,1899-12-31 21:21:00,9.7,,20.5,20.5,,,,0,,MX.XX|RX.XX,,CK,recapture,,,,,,,,
2009,C,3,2009_C_3,CA2035,JF,520,1899-12-31 21:21:00,9.3,,20.2,20.1,,,,0,,MX.XX|LX.XX,,CK,recapture,,,,,,,,
2009,A,1,2009_A_1,CA2038,JF,520,1899-12-31 22:14:00,9.7,,20.1,20,,,,0,,MX.XX|WX.XX,,CK,recapture,,,,,,,,
2009,D,-1,2009_D_-1,CA2042,JF,521,1899-12-31 07:25:00,6.9,,18.6,18.4,,,,0,,MX.XX|GX.XX,,CK,recapture,,,,,,,,
2009,D,-1,2009_D_-1,CA2044,JF,521,1899-12-31 07:25:00,7,,18.8,18.9,,,,0,,MX.XX|LX.XX,,CK,recapture,,,,,,,,
2009,C,4,2009_C_4,CA2207,AF,521,1899-12-31 08:15:00,39.5,,25,25,109,109,0,2,,RX.GX|OX.MX,,KA,,,,,,,,,
2009,E,2,2009_E_2,CA1566,AF,521,1899-12-31 09:40:00,36.5,,25.2,25.3,104,104,0,1,,MX.OX|WX.BX,,KA,,,,,,,,,
2009,C,5,2009_C_5,CA1280,AF,521,1899-12-31 10:10:00,43,,25.4,25.3,102,103,0,1,,LX.MX|RX.LX,,KA,,,,,,,,,
2009,D,2,2009_D_2,CA1480,AF,523,1899-12-31 09:15:00,35.7,,23.9,24,106,106,0,2,,MX.YX|WX.OX,,MC,,,,,,,,,
2009,D,1,2009_D_1,CA2208,AF,523,1899-12-31 09:30:00,34,,23.7,23.7,102,103,0,2,,LX.BX|RX.MX,,CK,,,,,,,,,
2009,C,4,2009_C_4,CA1484,AM,523,1899-12-31 19:30:00,41,,25.3,25.3,106,107,0,1,,MX.YX|YX.YX,,KA,,,,,,,,,
2009,E,1,2009_E_1,CA137,AF,523,1899-12-31 19:50:00,35.3,,24.6,24.7,108,108,0,1,,YX.MX|LX.YX,,MC,,,,,,,,,
2009,B,101,2009_B_101,CA2209,AM,523,1899-12-31 19:54:00,37.7,,25.1,25.3,111,112,0,2,,BX.RX|RX.MX,,CK,,,,,,,,,
2009,C,5,2009_C_5,CA029,AM,523,1899-12-31 20:15:00,39,,25.2,25.1,110,110,0,1,,RX.MX|OX.OX,,KA,,,,,,,,,
2009,C,101,2009_C_101,CA1499,AM,523,1899-12-31 20:45:00,38,,25.6,25.7,107,108,0,1,,MX.RX|GX.GX,,CK,,,,,,,,,
2009,E,2,2009_E_2,CA1553,AM,523,1899-12-31 20:50:00,37.2,,25.8,25.7,103,102,0,1,,MX.YX|WX.BX,,MC,RIGHT LEG WITH PLASTIC RING (WHITE)TIGHT.,,,,,,,,
2009,D,3,2009_D_3,CA2210,AM,524,1899-12-31 19:45:00,36.8,,25.9,25.8,113,113,0,2,,BX.BX|RX.MX,,CK,,,,,,,,,
2009,D,5,2009_D_5,CA1203,AM,524,1899-12-31 20:18:00,40.1,,25.7,25.8,107,108,1,1,,MX.OX|GX.GX,,MC,,,,,,,,,
2009,D,2,2009_D_2,CA1260,AM,524,1899-12-31 20:50:00,37.7,,25.2,25.1,111,110,1,1,,LX.MX|OX.GX,,MC,,,,,,,,,
2009,D,101,2009_D_101,CA2211,AM,524,1899-12-31 21:30:00,40.8,,25.4,25.4,111,111,0,2,,BX.LX|RX.MX,,CK,,,,,,,,,
2009,A,4,2009_A_4,CA2301,JJ,526,1899-12-31 06:35:00,6.6,,18.2,18.1,,,,1,,MX.XX|GX.XX,,KA,CF A6,,,,,,,,
2009,A,4,2009_A_4,CA2302,JM,526,1899-12-31 06:35:00,6.7,,17.9,17.9,,,,1,,MX.XX|RX.XX,,KA,CF A6,,,,,,,,
2009,E,1,2009_E_1,CA026,AM,526,1899-12-31 09:38:00,38.5,,25.8,25.9,111,111,1,1,,RX.MX|GX.LX,,MC,,,,,,,,,
2009,A,4,2009_A_4,CA2303,JM,526,1899-12-31 11:15:00,6.6,,17.8,17.8,,,,1,,MX.XX|YX.XX,,KA,CF A6,,,,,,,,
2009,D,-1,2009_D_-1,CA2042,JF,526,1899-12-31 21:20:00,12.6,,21.2,21.3,,,,0,,MX.XX|GX.XX,,CK,recapture,,,,,,,,
2009,D,-1,2009_D_-1,CA2043,JM,526,1899-12-31 21:20:00,12.3,,21.7,21.6,,,,0,,MX.XX|BX.XX,,CK,recapture,,,,,,,,
2009,A,201,2009_A_201,CA2046,JF,526,1899-12-31 21:26:00,7.6,,20.4,20.5,,,,0,,MX.XX|RX.XX,,CK,recapture,,,,,,,,
2009,C,-101,2009_C_-101,CA2204,JF,526,1899-12-31 21:40:00,10,,21.4,21.5,,,,0,,RX.XX|MX.XX,,CK,recapture,,,,,,,,
2009,C,-101,2009_C_-101,CA2205,JM,526,1899-12-31 21:40:00,10.4,,21.5,21.5,,,,0,,MX.XX|BX.XX,,CK,recapture,,,,,,,,
2009,C,-101,2009_C_-101,CA2206,JM,526,1899-12-31 21:40:00,9.6,,21.4,21.4,,,,0,,MX.XX|GX.XX,,CK,recapture,,,,,,,,
2009,A,3,2009_A_3,CA2045,JM,526,1899-12-31 22:20:00,7.4,,20,20,,,,0,,MX.XX|WX.XX,,CK,recapture,,,,,,,,
2009,D,102,2009_D_102,CA2212,AF,527,1899-12-31 09:35:00,38.5,,24.7,24.9,107,108,0,2,,OX.GX|RX.MX,,CK,,,,,,,,,
2009,D,3,2009_D_3,CA2213,AF,527,1899-12-31 10:35:00,39.5,,25.8,25.9,106,107,0,2,,OX.YX|RX.MX,,CK,CR identical with CA2529,,,,,,,,
2009,A,6,2009_A_6,CA2304,JM,527,1899-12-31 10:40:00,6.3,,17.7,17.7,,,,1,,MX.XX|LX.XX,,KA,CF A4,,,,,,,,
2009,A,7,2009_A_7,CA2305,JM,527,1899-12-31 19:00:00,6,,17.7,17.8,,,,1,,MX.XX|BX.XX,,KA,CF A5,,,,,,,,
2009,A,5,2009_A_5,CA2214,JM,527,1899-12-31 21:30:00,6.7,,17.8,17.7,,,,1,,MX.XX|LX.XX,,CK,CF A7,,,,,,,,
2009,A,5,2009_A_5,CA2215,JF,527,1899-12-31 21:30:00,6.2,,17.8,17.8,,,,1,,MX.XX|RX.XX,,CK,CF A7,,,,,,,,
2009,B,101,2009_B_101,CA2216,AF,528,1899-12-31 09:05:00,39,,24.4,24.3,104,105,0,2,,YX.WX|RX.MX,,CK,,,,,,,,,
2009,A,201,2009_A_201,CA2203,JM,528,1899-12-31 10:00:00,,,17.4,17.6,,,,0,,MX.XX|BX.XX,,MC,CHICK FOUND DEAD.,,,,,,,,
2009,E,5,2009_E_5,CA008,AM,531,1899-12-31 19:50:00,40.4,,25.7,25.6,109,109,1,1,,RX.MX|WX.OX,,MC,,,,,,,,,
2009,D,102,2009_D_102,CA108,AM,531,1899-12-31 20:05:00,40.2,,24.4,24.5,109,109,0,1,,YX.MX|YX.GX,,CK,,,,,,,,,
2009,E,1,2009_E_1,DEAD.CHICK.E1.2009,JJ,601,1899-12-31 18:00:00,6.2,,17.6,17.7,,,,0,,XX.XX|XX.XX,,CK,"CF A8, chick died before ringing",,,,,,,,
2009,D,1,2009_D_1,CA1409,AM,601,1899-12-31 20:00:00,41.1,,25.5,25.6,108,108,1,1,,MX.OX|WX.OX,,MC,,,,,,,,,
2009,A,6,2009_A_6,CA2303,JM,602,1899-12-31 06:50:00,,,17.8,18.1,,,,0,,MX.XX|YX.XX,,CK,"chick found dead, died 601",,,,,,,,
2009,G,5,2009_G_5,CA2065,AF,602,1899-12-31 07:40:00,38.3,,25,25.1,108,108,1,2,,GX.MX|LX.RX,,MC,EJIDO CULIACAN.,,,,,,,,
2009,G,2,2009_G_2,CA2306,AF,602,1899-12-31 07:40:00,41.5,,24,24,109,109,0,2,,GX.YX|OX.MX,,KA,,,,,,,,,
2009,G,4,2009_G_4,CA2066,AF,602,1899-12-31 08:48:00,40.8,,25.1,25.2,107,107,0,2,,GX.MX|YX.LX,,MC,EJIDO CULIACAN.,,,,,,,,
