"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~Sex * Quadratic"	"~Year + Time"	"Phi(~Sex * Quadratic)p(~Year + Time)"	12	9671.57387816655	5.14600241322114	0.0542516171774613	7303.6462	"Snowy"	4
"~Sex * Quadratic"	"~Year + Time * Sex"	"Phi(~Sex * Quadratic)p(~Year + Time * Sex)"	14	9671.72791633606	5.30004058272789	0.0502300632488386	7299.775	"Snowy"	4
"~Sex * Quadratic"	"~Year + Quadratic + Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic + Sex)"	13	9672.99792767149	6.57005191816097	0.026618542229216	7303.0581	"Snowy"	4
"~Sex * Quadratic"	"~Year + Quadratic"	"Phi(~Sex * Quadratic)p(~Year + Quadratic)"	12	9674.54287816655	8.1150024132221	0.0122942638715817	7306.6152	"Snowy"	4
"~Sex * Quadratic"	"~Year + Quadratic * Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic * Sex)"	14	9674.91611633606	8.48824058272839	0.0102012852468498	7302.9632	"Snowy"	4
"~Sex * Quadratic"	"~Year"	"Phi(~Sex * Quadratic)p(~Year)"	11	9674.97736716418	8.54949141085126	0.00989360217103488	7309.0609	"Snowy"	4
"~Sex * Quadratic"	"~Sex + Time"	"Phi(~Sex * Quadratic)p(~Sex + Time)"	7	10141.4710950606	475.043219307248	0	7783.5897	"Snowy"	4
"~Sex * Quadratic"	"~Sex * Time"	"Phi(~Sex * Quadratic)p(~Sex * Time)"	8	10143.019558611	476.591682857719	0	7783.1314	"Snowy"	4
"~Sex * Quadratic"	"~Sex + Quadratic"	"Phi(~Sex * Quadratic)p(~Sex + Quadratic)"	7	10143.1840950606	476.756219307248	0	7785.3029	"Snowy"	4
"~Sex * Quadratic"	"~Time"	"Phi(~Sex * Quadratic)p(~Time)"	6	10143.8175667365	477.38969098322	0	7787.9427	"Snowy"	4
"~Sex * Quadratic"	"~Sex"	"Phi(~Sex * Quadratic)p(~Sex)"	6	10144.1205667365	477.69269098322	0	7788.2466	"Snowy"	4
"~Sex * Quadratic"	"~Sex * Quadratic"	"Phi(~Sex * Quadratic)p(~Sex * Quadratic)"	8	10144.334558611	477.906682857718	0	7784.4463	"Snowy"	4
"~Sex * Quadratic"	"~Quadratic"	"Phi(~Sex * Quadratic)p(~Quadratic)"	6	10145.4685667365	479.04069098322	0	7789.5944	"Snowy"	4
"~Sex * Quadratic"	"~1"	"Phi(~Sex * Quadratic)p(~1)"	5	10145.8919729856	479.464097232234	0	7792.023	"Snowy"	4
"~Sex * Quadratic"	"~Cubic"	"Phi(~Sex * Quadratic)p(~Cubic)"	6	10146.1345667365	479.706690983219	0	7790.2602	"Snowy"	4
"~Sex * Quadratic"	"~Year * Quadratic"	"Phi(~Sex * Quadratic)p(~Year * Quadratic)"	18	9793.01022914046	0	0.999943941962724	7301.8561	"Snowy"	5
"~Sex * Quadratic"	"~Year + Time * Sex"	"Phi(~Sex * Quadratic)p(~Year + Time * Sex)"	14	9814.69164261112	21.6814134706638	1.95846826453905e-05	7331.5991	"Snowy"	5
"~Sex * Quadratic"	"~Year + Time"	"Phi(~Sex * Quadratic)p(~Year + Time)"	12	9815.27917501745	22.2689458769855	1.45994164664317e-05	7336.2117	"Snowy"	5
"~Sex * Quadratic"	"~Year + Time + Sex"	"Phi(~Sex * Quadratic)p(~Year + Time + Sex)"	13	9816.20299055375	23.1927614132856	9.19880690782196e-06	7335.1234	"Snowy"	5
"~Sex * Quadratic"	"~Year + Quadratic * Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic * Sex)"	14	9816.98594261112	23.9757134706633	6.21892935817245e-06	7333.8933	"Snowy"	5
"~Sex * Quadratic"	"~Year"	"Phi(~Sex * Quadratic)p(~Year)"	11	9818.34369534884	25.333466208378	3.15415740627158e-06	7341.2875	"Snowy"	5
"~Sex * Quadratic"	"~Year + Quadratic"	"Phi(~Sex * Quadratic)p(~Year + Quadratic)"	12	9819.25567501745	26.2454458769862	1.99916893132192e-06	7340.1883	"Snowy"	5
"~Sex * Quadratic"	"~Year + Quadratic + Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic + Sex)"	13	9820.11199055375	27.1017614132852	1.30287556106466e-06	7339.0325	"Snowy"	5
"~Sex * Quadratic"	"~Time"	"Phi(~Sex * Quadratic)p(~Time)"	6	10146.9725121951	353.962283054661	0	7679.9582	"Snowy"	5
"~Sex * Quadratic"	"~Sex + Time"	"Phi(~Sex * Quadratic)p(~Sex + Time)"	7	10148.5830223048	355.572793164374	0	7679.5626	"Snowy"	5
"~Sex * Quadratic"	"~Sex * Time"	"Phi(~Sex * Quadratic)p(~Sex * Time)"	8	10148.6474650244	355.637235883942	0	7677.6194	"Snowy"	5
"~Sex * Quadratic"	"~Quadratic"	"Phi(~Sex * Quadratic)p(~Quadratic)"	6	10150.9035121951	357.893283054662	0	7683.8887	"Snowy"	5
"~Sex * Quadratic"	"~Sex * Quadratic"	"Phi(~Sex * Quadratic)p(~Sex * Quadratic)"	8	10151.5704650244	358.560235883942	0	7680.5426	"Snowy"	5
"~Sex * Quadratic"	"~1"	"Phi(~Sex * Quadratic)p(~1)"	5	10151.6369340455	358.626704905057	0	7686.6281	"Snowy"	5
"~Sex * Quadratic"	"~Sex + Quadratic"	"Phi(~Sex * Quadratic)p(~Sex + Quadratic)"	7	10152.4910223048	359.480793164374	0	7683.4706	"Snowy"	5
"~Sex * Quadratic"	"~Cubic"	"Phi(~Sex * Quadratic)p(~Cubic)"	6	10152.4955121951	359.485283054662	0	7685.4811	"Snowy"	5
"~Sex * Quadratic"	"~Sex"	"Phi(~Sex * Quadratic)p(~Sex)"	6	10153.2085121951	360.198283054662	0	7686.1945	"Snowy"	5
"~Sex * Quadratic"	"~Year * Quadratic"	"Phi(~Sex * Quadratic)p(~Year * Quadratic)"	18	10376.5827369386	0	0.999999999992329	7957.3406	"Snowy"	6
"~Sex * Quadratic"	"~Year + Time + Sex"	"Phi(~Sex * Quadratic)p(~Year + Time + Sex)"	13	10429.2383142596	52.6555773209693	3.68117669606656e-12	8020.0693	"Snowy"	6
"~Sex * Quadratic"	"~Year + Time * Sex"	"Phi(~Sex * Quadratic)p(~Year + Time * Sex)"	14	10430.8491538462	54.266416907567	1.64511890147542e-12	8019.6674	"Snowy"	6
"~Sex * Quadratic"	"~Year + Quadratic + Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic + Sex)"	13	10432.0503142596	55.4675773209692	9.02336702176052e-13	8022.8812	"Snowy"	6
"~Sex * Quadratic"	"~Year + Time"	"Phi(~Sex * Quadratic)p(~Year + Time)"	12	10432.084395881	55.5016589424195	8.87090426616378e-13	8024.9269	"Snowy"	6
"~Sex * Quadratic"	"~Year + Quadratic * Sex"	"Phi(~Sex * Quadratic)p(~Year + Quadratic * Sex)"	14	10434.0411538462	57.4584169075661	3.33475013703447e-13	8022.8597	"Snowy"	6
"~Sex * Quadratic"	"~Year + Quadratic"	"Phi(~Sex * Quadratic)p(~Year + Quadratic)"	12	10434.931395881	58.3486589424192	2.13673024507118e-13	8027.7746	"Snowy"	6
