"Sex_Age"	"estimate"	"species"	"iter"
"Female_Juvenile"	0.2164729	"Madagascar"	55
"Male_Juvenile"	0.1231044	"Madagascar"	55
"Female_Chick"	0.295213864912189	"Madagascar"	55
"Male_Chick"	1.0847311189989e-06	"Madagascar"	55
"Female_Adult"	0.8960674	"Madagascar"	56
"Male_Adult"	0.9047881	"Madagascar"	56
"Female_Juvenile"	0.0831596	"Madagascar"	56
"Male_Juvenile"	0.1500549	"Madagascar"	56
"Female_Chick"	0.0547351505122638	"Madagascar"	56
"Male_Chick"	0.0117574319264382	"Madagascar"	56
"Female_Adult"	0.8906396	"Madagascar"	57
"Male_Adult"	0.8903682	"Madagascar"	57
"Female_Juvenile"	0.172326	"Madagascar"	57
"Male_Juvenile"	0.1293018	"Madagascar"	57
"Female_Chick"	0.026614562071118	"Madagascar"	57
"Male_Chick"	2.02563140296064e-11	"Madagascar"	57
"Female_Adult"	0.937784	"Madagascar"	58
"Male_Adult"	0.863344	"Madagascar"	58
"Female_Juvenile"	0.1968493	"Madagascar"	58
"Male_Juvenile"	0.2224016	"Madagascar"	58
"Female_Chick"	0.56692149208936	"Madagascar"	58
"Male_Chick"	0.141107544337153	"Madagascar"	58
"Female_Adult"	0.882447	"Madagascar"	59
"Male_Adult"	0.8653381	"Madagascar"	59
"Female_Juvenile"	0.1732947	"Madagascar"	59
"Male_Juvenile"	0.1228932	"Madagascar"	59
"Female_Chick"	0.191776487250632	"Madagascar"	59
"Male_Chick"	0.0375930671470114	"Madagascar"	59
"Female_Adult"	0.9222252	"Madagascar"	60
"Male_Adult"	0.850323	"Madagascar"	60
"Female_Juvenile"	0.1145593	"Madagascar"	60
"Male_Juvenile"	0.1335722	"Madagascar"	60
"Female_Chick"	0.114152688566366	"Madagascar"	60
"Male_Chick"	0.12953411911823	"Madagascar"	60
"Female_Adult"	0.8757269	"Madagascar"	61
"Male_Adult"	0.8681545	"Madagascar"	61
"Female_Juvenile"	0.1578399	"Madagascar"	61
"Male_Juvenile"	0.1517604	"Madagascar"	61
"Female_Chick"	1	"Madagascar"	61
"Male_Chick"	0.126883731333509	"Madagascar"	61
"Female_Adult"	0.8932366	"Madagascar"	62
