"Sex_Age"	"estimate"	"species"	"iter"
"Female_Chick"	0.48667448926254	"Snowy"	78
"Male_Chick"	0.590253549130509	"Snowy"	78
"Female_Adult"	0.708413	"Snowy"	79
"Male_Adult"	0.7278497	"Snowy"	79
"Female_Juvenile"	0.1586622	"Snowy"	79
"Male_Juvenile"	0.1914974	"Snowy"	79
"Female_Chick"	0.47679252822577	"Snowy"	79
"Male_Chick"	0.534534594019943	"Snowy"	79
"Female_Adult"	0.7041249	"Snowy"	80
"Male_Adult"	0.7045676	"Snowy"	80
"Female_Juvenile"	0.1770866	"Snowy"	80
"Male_Juvenile"	0.2055605	"Snowy"	80
"Female_Chick"	0.514635720924016	"Snowy"	80
"Male_Chick"	0.507684226467349	"Snowy"	80
"Female_Adult"	0.6495716	"Snowy"	81
"Male_Adult"	0.7122802	"Snowy"	81
"Female_Juvenile"	0.1944236	"Snowy"	81
"Male_Juvenile"	0.2381945	"Snowy"	81
"Female_Chick"	0.481842838788491	"Snowy"	81
"Male_Chick"	0.534538644587702	"Snowy"	81
"Female_Adult"	0.6989124	"Snowy"	82
"Male_Adult"	0.7009019	"Snowy"	82
"Female_Juvenile"	0.1334932	"Snowy"	82
"Male_Juvenile"	0.2555052	"Snowy"	82
"Female_Chick"	0.461973836208177	"Snowy"	82
"Male_Chick"	0.582716549497301	"Snowy"	82
"Female_Adult"	0.6607193	"Snowy"	83
"Male_Adult"	0.6763507	"Snowy"	83
"Female_Juvenile"	0.1144999	"Snowy"	83
"Male_Juvenile"	0.1891415	"Snowy"	83
"Female_Chick"	0.552747758869069	"Snowy"	83
"Male_Chick"	0.509956626336612	"Snowy"	83
"Female_Adult"	0.7006053	"Snowy"	84
"Male_Adult"	0.6745646	"Snowy"	84
"Female_Juvenile"	0.1190051	"Snowy"	84
"Male_Juvenile"	0.2594991	"Snowy"	84
"Female_Chick"	0.470613255761267	"Snowy"	84
"Male_Chick"	0.506171266078345	"Snowy"	84
"Female_Adult"	0.6742193	"Snowy"	85
"Male_Adult"	0.7305175	"Snowy"	85
"Female_Juvenile"	0.156175	"Snowy"	85
"Male_Juvenile"	0.2242302	"Snowy"	85
"Female_Chick"	0.468210337872343	"Snowy"	85
"Male_Chick"	0.491766958934314	"Snowy"	85
"Female_Adult"	0.6949445	"Snowy"	86
"Male_Adult"	0.6711327	"Snowy"	86
"Female_Juvenile"	0.1412572	"Snowy"	86
"Male_Juvenile"	0.2583632	"Snowy"	86
