"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	2108.61592809173	111.920894758395	0	401.79124	"Kittlitz's"	2
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	2144.32315968929	147.628126355956	0	441.54113	"Kittlitz's"	2
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	2146.31313977087	149.618106437534	0	441.51137	"Kittlitz's"	2
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	2194.35412727273	0	0.667745260120145	395.30816	"Kittlitz's"	3
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	2196.50827633411	2.15414906137903	0.227427662999088	432.53091	"Kittlitz's"	3
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	2198.23328606811	3.87915879538377	0.0959979998147656	432.2186	"Kittlitz's"	3
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	2203.00586024845	8.65173297571982	0.0088289868262629	428.81025	"Kittlitz's"	3
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	2226.95656024845	32.6024329757197	5.56009798211734e-08	452.76095	"Kittlitz's"	3
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	2228.08848606811	33.7343587953842	3.1570966416124e-08	462.07373	"Kittlitz's"	3
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	2234.74755312259	40.393425849863	1.13055016589369e-09	478.88795	"Kittlitz's"	3
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	2235.04221111111	40.6880838383836	9.75676104736637e-10	477.15788	"Kittlitz's"	3
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	2236.57711111111	42.2229838383837	4.52904221442694e-10	478.6928	"Kittlitz's"	3
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	2237.38781545595	43.0336881832231	3.0197024892075e-10	475.44458	"Kittlitz's"	3
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	2238.56157633411	44.2074490613791	1.67913347884294e-10	474.58412	"Kittlitz's"	3
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	2241.57148606811	47.2173587953839	3.7281349676628e-11	475.55676	"Kittlitz's"	3
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	2249.72385312259	55.3697258498628	6.32743384792611e-13	493.86429	"Kittlitz's"	3
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	2249.84841111111	55.4942838383836	5.94538783047844e-13	491.96407	"Kittlitz's"	3
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	2251.42671111111	57.0725838383837	2.700577838653e-13	493.54233	"Kittlitz's"	3
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	2262.88471111111	68.5305838383838	0	505.00036	"Kittlitz's"	3
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	2265.23161494607	70.8774876733437	0	511.39362	"Kittlitz's"	3
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	2266.57055312259	72.2164258498628	0	510.711	"Kittlitz's"	3
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	2274.85701111111	80.5028838383837	0	516.9727	"Kittlitz's"	3
