"Sex_Age"	"estimate"	"species"	"iter"
"Male_Chick"	0.441948081157093	"Kentish (Maio)"	43
"Female_Adult"	0.8669527	"Kentish (Maio)"	44
"Male_Adult"	0.8688592	"Kentish (Maio)"	44
"Female_Juvenile"	0.191357	"Kentish (Maio)"	44
"Male_Juvenile"	0.1882613	"Kentish (Maio)"	44
"Female_Chick"	1	"Kentish (Maio)"	44
"Male_Chick"	1	"Kentish (Maio)"	44
"Female_Adult"	0.8406694	"Kentish (Maio)"	45
"Male_Adult"	0.8470058	"Kentish (Maio)"	45
"Female_Juvenile"	0.1977911	"Kentish (Maio)"	45
"Male_Juvenile"	0.1788477	"Kentish (Maio)"	45
"Female_Chick"	1	"Kentish (Maio)"	45
"Male_Chick"	1	"Kentish (Maio)"	45
"Female_Adult"	0.8427259	"Kentish (Maio)"	46
"Male_Adult"	0.8425514	"Kentish (Maio)"	46
"Female_Juvenile"	0.1789189	"Kentish (Maio)"	46
"Male_Juvenile"	0.1923556	"Kentish (Maio)"	46
"Female_Chick"	0.62017165447113	"Kentish (Maio)"	46
"Male_Chick"	0.325869611432182	"Kentish (Maio)"	46
"Female_Adult"	0.8590367	"Kentish (Maio)"	47
"Male_Adult"	0.8359728	"Kentish (Maio)"	47
"Female_Juvenile"	0.1982356	"Kentish (Maio)"	47
"Male_Juvenile"	0.1519162	"Kentish (Maio)"	47
"Female_Chick"	0.781773184622902	"Kentish (Maio)"	47
"Male_Chick"	0.384728995553993	"Kentish (Maio)"	47
"Female_Adult"	0.8703087	"Kentish (Maio)"	48
"Male_Adult"	0.8852006	"Kentish (Maio)"	48
"Female_Juvenile"	0.1430823	"Kentish (Maio)"	48
"Male_Juvenile"	0.1370345	"Kentish (Maio)"	48
"Female_Chick"	1	"Kentish (Maio)"	48
"Male_Chick"	1	"Kentish (Maio)"	48
"Female_Adult"	0.8556604	"Kentish (Maio)"	49
"Male_Adult"	0.8523606	"Kentish (Maio)"	49
"Female_Juvenile"	0.2131017	"Kentish (Maio)"	49
"Male_Juvenile"	0.134089	"Kentish (Maio)"	49
"Female_Chick"	0.999995000012	"Kentish (Maio)"	49
"Male_Chick"	0.999990000048	"Kentish (Maio)"	49
"Female_Adult"	0.8431846	"Kentish (Maio)"	50
"Male_Adult"	0.8597974	"Kentish (Maio)"	50
"Female_Juvenile"	0.2234328	"Kentish (Maio)"	50
"Male_Juvenile"	0.1449846	"Kentish (Maio)"	50
"Female_Chick"	0.593855168128503	"Kentish (Maio)"	50
"Male_Chick"	0.330735678308493	"Kentish (Maio)"	50
"Female_Adult"	0.8442766	"Kentish (Maio)"	51
"Male_Adult"	0.854072	"Kentish (Maio)"	51
"Female_Juvenile"	0.1676402	"Kentish (Maio)"	51
"Male_Juvenile"	0.1474595	"Kentish (Maio)"	51
"Female_Chick"	1	"Kentish (Maio)"	51
"Male_Chick"	1	"Kentish (Maio)"	51
"Female_Adult"	0.8494881	"Kentish (Maio)"	52
"Male_Adult"	0.8724593	"Kentish (Maio)"	52
"Female_Juvenile"	0.1729826	"Kentish (Maio)"	52
"Male_Juvenile"	0.1478826	"Kentish (Maio)"	52
"Female_Chick"	0.575954086670979	"Kentish (Maio)"	52
"Male_Chick"	0.503747492948606	"Kentish (Maio)"	52
"Female_Adult"	0.8421131	"Kentish (Maio)"	53
"Male_Adult"	0.8475697	"Kentish (Maio)"	53
"Female_Juvenile"	0.1653402	"Kentish (Maio)"	53
"Male_Juvenile"	0.1726749	"Kentish (Maio)"	53
"Female_Chick"	1	"Kentish (Maio)"	53
"Male_Chick"	1	"Kentish (Maio)"	53
"Female_Adult"	0.8499422	"Kentish (Maio)"	54
"Male_Adult"	0.828279	"Kentish (Maio)"	54
"Female_Juvenile"	0.1413373	"Kentish (Maio)"	54
"Male_Juvenile"	0.1580704	"Kentish (Maio)"	54
"Female_Chick"	0.697466187128736	"Kentish (Maio)"	54
"Male_Chick"	0.635245222319454	"Kentish (Maio)"	54
"Female_Adult"	0.8681117	"Kentish (Maio)"	55
"Male_Adult"	0.8487428	"Kentish (Maio)"	55
"Female_Juvenile"	0.1969454	"Kentish (Maio)"	55
"Male_Juvenile"	0.1547925	"Kentish (Maio)"	55
"Female_Chick"	1	"Kentish (Maio)"	55
"Male_Chick"	0.423815998048461	"Kentish (Maio)"	55
"Female_Adult"	0.848132	"Kentish (Maio)"	56
"Male_Adult"	0.8504791	"Kentish (Maio)"	56
"Female_Juvenile"	0.20602	"Kentish (Maio)"	56
"Male_Juvenile"	0.1738892	"Kentish (Maio)"	56
"Female_Chick"	1	"Kentish (Maio)"	56
"Male_Chick"	1	"Kentish (Maio)"	56
"Female_Adult"	0.8621478	"Kentish (Maio)"	57
"Male_Adult"	0.8636603	"Kentish (Maio)"	57
"Female_Juvenile"	0.1815542	"Kentish (Maio)"	57
"Male_Juvenile"	0.1900842	"Kentish (Maio)"	57
"Female_Chick"	1	"Kentish (Maio)"	57
"Male_Chick"	1	"Kentish (Maio)"	57
"Female_Adult"	0.8610259	"Kentish (Maio)"	58
"Male_Adult"	0.8590695	"Kentish (Maio)"	58
"Female_Juvenile"	0.1865581	"Kentish (Maio)"	58
"Male_Juvenile"	0.1507104	"Kentish (Maio)"	58
"Female_Chick"	0.664280867235794	"Kentish (Maio)"	58
"Male_Chick"	0.58623600846711	"Kentish (Maio)"	58
"Female_Adult"	0.8571266	"Kentish (Maio)"	59
"Male_Adult"	0.8559609	"Kentish (Maio)"	59
"Female_Juvenile"	0.2018927	"Kentish (Maio)"	59
"Male_Juvenile"	0.1412943	"Kentish (Maio)"	59
"Female_Chick"	0.378851561141588	"Kentish (Maio)"	59
"Male_Chick"	0.469144314185875	"Kentish (Maio)"	59
"Female_Adult"	0.8843099	"Kentish (Maio)"	60
"Male_Adult"	0.8362253	"Kentish (Maio)"	60
"Female_Juvenile"	0.1690966	"Kentish (Maio)"	60
"Male_Juvenile"	0.1880135	"Kentish (Maio)"	60
"Female_Chick"	1	"Kentish (Maio)"	60
"Male_Chick"	0.460564718742257	"Kentish (Maio)"	60
"Female_Adult"	0.8668431	"Kentish (Maio)"	61
"Male_Adult"	0.8536485	"Kentish (Maio)"	61
"Female_Juvenile"	0.1986018	"Kentish (Maio)"	61
"Male_Juvenile"	0.1479526	"Kentish (Maio)"	61
"Female_Chick"	0.836733985570696	"Kentish (Maio)"	61
"Male_Chick"	0.420067641055132	"Kentish (Maio)"	61
"Female_Adult"	0.8639996	"Kentish (Maio)"	62
"Male_Adult"	0.8707345	"Kentish (Maio)"	62
"Female_Juvenile"	0.1709012	"Kentish (Maio)"	62
"Male_Juvenile"	0.1558768	"Kentish (Maio)"	62
"Female_Chick"	0.708312733009666	"Kentish (Maio)"	62
