"Sex_Age"	"estimate"	"species"	"iter"
"Male_Chick"	0.759241319230769	"Snowy"	40
"Female_Adult"	0.700749383333333	"Snowy"	41
"Male_Adult"	NA	"Snowy"	41
"Female_Juvenile"	0.635194133333333	"Snowy"	41
"Male_Juvenile"	NA	"Snowy"	41
"Female_Chick"	0.486593326923077	"Snowy"	41
"Male_Chick"	NA	"Snowy"	41
"Female_Adult"	0.645158383333333	"Snowy"	42
"Male_Adult"	NA	"Snowy"	42
"Female_Juvenile"	0.684596033333333	"Snowy"	42
"Male_Juvenile"	NA	"Snowy"	42
"Female_Chick"	0.451833353846154	"Snowy"	42
"Male_Chick"	0.782568357692308	"Snowy"	42
"Female_Adult"	0.66398765	"Snowy"	43
"Male_Adult"	NA	"Snowy"	43
"Female_Juvenile"	0.60839245	"Snowy"	43
"Male_Juvenile"	NA	"Snowy"	43
"Female_Chick"	0.477053923076923	"Snowy"	43
"Male_Chick"	NA	"Snowy"	43
"Female_Adult"	0.670174733333333	"Snowy"	44
"Male_Adult"	NA	"Snowy"	44
"Female_Juvenile"	0.526537066666667	"Snowy"	44
"Male_Juvenile"	NA	"Snowy"	44
"Female_Chick"	0.4695192	"Snowy"	44
"Male_Chick"	0.849532603846154	"Snowy"	44
"Female_Adult"	0.5218186	"Snowy"	45
"Male_Adult"	0.754523833333333	"Snowy"	45
"Female_Juvenile"	0.74243255	"Snowy"	45
"Male_Juvenile"	0.67105555	"Snowy"	45
"Female_Chick"	0.464534169230769	"Snowy"	45
"Male_Chick"	NA	"Snowy"	45
"Female_Adult"	0.70140945	"Snowy"	46
"Male_Adult"	NA	"Snowy"	46
"Female_Juvenile"	0.573068216666667	"Snowy"	46
"Male_Juvenile"	NA	"Snowy"	46
"Female_Chick"	0.450864057692308	"Snowy"	46
"Male_Chick"	0.788364438461538	"Snowy"	46
"Female_Adult"	0.699589183333333	"Snowy"	47
"Male_Adult"	NA	"Snowy"	47
"Female_Juvenile"	0.52954315	"Snowy"	47
"Male_Juvenile"	NA	"Snowy"	47
"Female_Chick"	0.461187711538462	"Snowy"	47
"Male_Chick"	0.795397388461538	"Snowy"	47
"Female_Adult"	0.594518616666667	"Snowy"	48
"Male_Adult"	0.76886445	"Snowy"	48
"Female_Juvenile"	0.802899783333333	"Snowy"	48
"Male_Juvenile"	0.4668059	"Snowy"	48
"Female_Chick"	0.489663938461538	"Snowy"	48
"Male_Chick"	0.467802357692308	"Snowy"	48
"Female_Adult"	0.486233666666667	"Snowy"	49
"Male_Adult"	0.69995925	"Snowy"	49
"Female_Juvenile"	0.727663	"Snowy"	49
"Male_Juvenile"	0.534017683333333	"Snowy"	49
"Female_Chick"	0.446262307692308	"Snowy"	49
"Male_Chick"	0.797951853846154	"Snowy"	49
"Female_Adult"	0.5585539	"Snowy"	50
"Male_Adult"	0.761177266666667	"Snowy"	50
"Female_Juvenile"	NA	"Snowy"	50
"Male_Juvenile"	NA	"Snowy"	50
"Female_Chick"	0.442396265384615	"Snowy"	50
"Male_Chick"	NA	"Snowy"	50
"Female_Adult"	0.537455433333333	"Snowy"	51
"Male_Adult"	0.711223933333333	"Snowy"	51
"Female_Juvenile"	NA	"Snowy"	51
"Male_Juvenile"	NA	"Snowy"	51
"Female_Chick"	0.465189257692308	"Snowy"	51
"Male_Chick"	NA	"Snowy"	51
"Female_Adult"	0.533509266666667	"Snowy"	52
"Male_Adult"	0.733411416666667	"Snowy"	52
"Female_Juvenile"	NA	"Snowy"	52
"Male_Juvenile"	NA	"Snowy"	52
"Female_Chick"	0.461659953846154	"Snowy"	52
"Male_Chick"	NA	"Snowy"	52
"Female_Adult"	0.609149866666667	"Snowy"	53
"Male_Adult"	NA	"Snowy"	53
"Female_Juvenile"	0.511133483333333	"Snowy"	53
"Male_Juvenile"	NA	"Snowy"	53
"Female_Chick"	0.469110607692308	"Snowy"	53
"Male_Chick"	NA	"Snowy"	53
"Female_Adult"	0.609025283333333	"Snowy"	54
"Male_Adult"	NA	"Snowy"	54
"Female_Juvenile"	0.5443427	"Snowy"	54
"Male_Juvenile"	NA	"Snowy"	54
"Female_Chick"	0.456593903846154	"Snowy"	54
"Male_Chick"	0.161340874325915	"Snowy"	54
"Female_Adult"	0.661810883333333	"Snowy"	55
"Male_Adult"	NA	"Snowy"	55
"Female_Juvenile"	0.46725755	"Snowy"	55
"Male_Juvenile"	NA	"Snowy"	55
"Female_Chick"	0.494990511538462	"Snowy"	55
"Male_Chick"	NA	"Snowy"	55
"Female_Adult"	0.53484375	"Snowy"	56
"Male_Adult"	0.721544533333333	"Snowy"	56
"Female_Juvenile"	0.70314345	"Snowy"	56
"Male_Juvenile"	0.480871816666667	"Snowy"	56
"Female_Chick"	0.456203992307692	"Snowy"	56
"Male_Chick"	NA	"Snowy"	56
"Female_Adult"	0.474519666666667	"Snowy"	57
"Male_Adult"	0.700578916666667	"Snowy"	57
"Female_Juvenile"	0.649005166666667	"Snowy"	57
"Male_Juvenile"	0.55434745	"Snowy"	57
"Female_Chick"	0.48184045	"Snowy"	57
"Male_Chick"	NA	"Snowy"	57
"Female_Adult"	0.610204933333333	"Snowy"	58
"Male_Adult"	NA	"Snowy"	58
"Female_Juvenile"	0.599063216666667	"Snowy"	58
"Male_Juvenile"	NA	"Snowy"	58
"Female_Chick"	0.415290457692308	"Snowy"	58
"Male_Chick"	NA	"Snowy"	58
"Female_Adult"	0.562168116666667	"Snowy"	59
"Male_Adult"	0.745630666666667	"Snowy"	59
"Female_Juvenile"	0.77987795	"Snowy"	59
"Male_Juvenile"	0.5333864	"Snowy"	59
"Female_Chick"	0.463625865384615	"Snowy"	59
"Male_Chick"	NA	"Snowy"	59
"Female_Adult"	0.62865255	"Snowy"	60
"Male_Adult"	0.722655216666667	"Snowy"	60
"Female_Juvenile"	0.5263195	"Snowy"	60
"Male_Juvenile"	0.6323568	"Snowy"	60
"Female_Chick"	0.435149419230769	"Snowy"	60
"Male_Chick"	0.819542684615385	"Snowy"	60
"Female_Adult"	0.666240933333333	"Snowy"	61
