"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	3485.99078299532	198.44712255576	0	1258.7489	"Kentish (Maio)"	177
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	3488.12068467952	200.57702423996	0	1252.7912	"Kentish (Maio)"	177
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	3496.15901205821	208.615351618652	0	1270.9339	"Kentish (Maio)"	177
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	3498.17558299532	210.63192255576	0	1270.9337	"Kentish (Maio)"	177
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	3508.83961205821	221.295951618652	0	1283.6144	"Kentish (Maio)"	177
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	3510.85578299532	223.31212255576	0	1283.6139	"Kentish (Maio)"	177
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	3519.50423636364	231.960575924076	0	1296.2936	"Kentish (Maio)"	177
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	3520.96133636364	233.417675924076	0	1297.7507	"Kentish (Maio)"	177
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	3521.51081205821	233.967151618652	0	1296.2856	"Kentish (Maio)"	177
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	3521.60658299532	234.06292255576	0	1294.3647	"Kentish (Maio)"	177
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	3522.84878299532	235.30512255576	0	1295.6069	"Kentish (Maio)"	177
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	3522.97431205821	235.430651618652	0	1297.7491	"Kentish (Maio)"	177
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	3535.82403636364	248.280375924076	0	1312.6134	"Kentish (Maio)"	177
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	3537.83631205821	250.292651618652	0	1312.6111	"Kentish (Maio)"	177
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	3539.60158299532	252.057922555759	0	1312.3597	"Kentish (Maio)"	177
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	3560.37575264797	272.832092208414	0	1339.1776	"Kentish (Maio)"	177
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	3562.35913636364	274.815475924076	0	1339.1485	"Kentish (Maio)"	177
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	20	3185.50520214477	0	0.962471358759849	958.35631	"Kentish (Maio)"	178
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	36	3191.99477879935	6.4895766545792	0.0375140669497505	931.8555	"Kentish (Maio)"	178
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	14	3207.95287888829	22.4476767435231	1.28509946858834e-05	993.02982	"Kentish (Maio)"	178
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	13	3211.97124444444	26.4660422996726	1.72329548569576e-06	999.07831	"Kentish (Maio)"	178
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	13	3244.27084444444	58.7656422996724	1.66951654197082e-13	1031.3779	"Kentish (Maio)"	178
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	12	3247.27887768286	61.7736755380897	3.71026225379766e-14	1036.4137	"Kentish (Maio)"	178
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	20	3248.05040214477	62.5452	2.52272667768404e-14	1020.9015	"Kentish (Maio)"	178
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	3325.73867768286	140.23347553809	0	1114.8735	"Kentish (Maio)"	178
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	3332.14161816729	146.636416022516	0	1129.3664	"Kentish (Maio)"	178
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	3346.04407768286	160.53887553809	0	1135.179	"Kentish (Maio)"	178
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	3351.52511816729	166.019916022517	0	1148.7498	"Kentish (Maio)"	178
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	3361.32191816729	175.816716022516	0	1158.5467	"Kentish (Maio)"	178
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	3362.77243791267	177.267235767901	0	1162.0142	"Kentish (Maio)"	178
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	3373.77791816729	188.272716022516	0	1171.0027	"Kentish (Maio)"	178
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	3374.80633791267	189.301135767902	0	1174.0481	"Kentish (Maio)"	178
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	3378.19031816729	192.685116022516	0	1175.4151	"Kentish (Maio)"	178
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	3379.68533791267	194.180135767901	0	1178.9272	"Kentish (Maio)"	178
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	3380.79210463012	195.286902485351	0	1182.0489	"Kentish (Maio)"	178
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	3394.79463791267	209.289435767902	0	1194.0364	"Kentish (Maio)"	178
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	3394.93201816729	209.426816022517	0	1192.1568	"Kentish (Maio)"	178
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	3395.38240463012	209.877202485351	0	1196.6392	"Kentish (Maio)"	178
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	3400.43271816729	214.927516022517	0	1197.6575	"Kentish (Maio)"	178
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	3402.07323791267	216.568035767902	0	1201.3151	"Kentish (Maio)"	178
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	3404.18670463012	218.68150248535	0	1205.4435	"Kentish (Maio)"	178
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	3439.50770463012	254.002502485351	0	1240.7644	"Kentish (Maio)"	178
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	3441.33751489362	255.832312748845	0	1244.6071	"Kentish (Maio)"	178
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	20	3211.04631794872	0	0.9998471832512	1012.53	"Kentish (Maio)"	179
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	36	3228.75524482759	17.7089268788682	0.000142721373154549	997.25233	"Kentish (Maio)"	179
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	13	3234.70192006386	23.6556021151459	7.29768133212886e-06	1050.4406	"Kentish (Maio)"	179
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	14	3236.61944217252	25.5731242238057	2.79769431111371e-06	1050.3282	"Kentish (Maio)"	179
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	12	3278.16895744681	67.1226394980908	2.6572820572766e-15	1095.9354	"Kentish (Maio)"	179
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	13	3280.16662006386	69.1203021151459	0	1095.9053	"Kentish (Maio)"	179
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	20	3287.25781794872	76.2114999999999	0	1088.7415	"Kentish (Maio)"	179
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	3373.74233312102	162.696015172301	0	1199.5983	"Kentish (Maio)"	179
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	3375.23255744681	164.186239498091	0	1192.999	"Kentish (Maio)"	179
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	3389.27013312102	178.223815172301	0	1215.126	"Kentish (Maio)"	179
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	3391.00755744681	179.961239498091	0	1208.7739	"Kentish (Maio)"	179
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	3403.94111644562	192.894798496905	0	1231.8141	"Kentish (Maio)"	179
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	3405.88943312102	194.843115172301	0	1231.7454	"Kentish (Maio)"	179
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	3413.62071644562	202.574398496905	0	1241.4937	"Kentish (Maio)"	179
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	3415.57393312102	204.527615172301	0	1241.4298	"Kentish (Maio)"	179
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	3428.73813870626	217.691820757539	0	1258.626	"Kentish (Maio)"	179
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	3430.73241644562	219.686098496905	0	1258.6054	"Kentish (Maio)"	179
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	3430.95443312102	219.908115172301	0	1256.8104	"Kentish (Maio)"	179
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	3432.23473870626	221.188420757539	0	1262.1226	"Kentish (Maio)"	179
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	3432.96003312102	221.913715172301	0	1258.816	"Kentish (Maio)"	179
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	3434.22261644562	223.176298496905	0	1262.0956	"Kentish (Maio)"	179
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	3441.05773870626	230.011420757539	0	1270.9456	"Kentish (Maio)"	179
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	3443.05521644562	232.008898496906	0	1270.9282	"Kentish (Maio)"	179
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	3443.72243312102	232.676115172301	0	1269.5784	"Kentish (Maio)"	179
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	3472.60879650238	261.562478553667	0	1304.5094	"Kentish (Maio)"	179
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	3474.62113870626	263.574820757539	0	1304.509	"Kentish (Maio)"	179
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	20	3341.20481525424	0	0.904864231863083	1025.2989	"Kentish (Maio)"	180
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	36	3345.71017692308	4.50536166883967	0.0951166542701656	996.82613	"Kentish (Maio)"	180
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	14	3363.32035290391	22.1155376496695	1.42644633877104e-05	1059.6377	"Kentish (Maio)"	180
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	13	3365.47818443272	24.2733691784802	4.84940298815638e-06	1063.8252	"Kentish (Maio)"	180
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	20	3399.41951525424	58.2147	2.06738772628209e-13	1083.5137	"Kentish (Maio)"	180
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	13	3400.64208443272	59.4372691784802	1.12187484339846e-13	1098.9891	"Kentish (Maio)"	180
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	12	3402.02115696203	60.8163417077881	5.62966580914349e-14	1102.3957	"Kentish (Maio)"	180
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	3477.69335696203	136.488541707788	0	1178.0678	"Kentish (Maio)"	180
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	3481.79318947368	140.588374219447	0	1190.2564	"Kentish (Maio)"	180
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	3495.84245696203	154.637641707788	0	1196.2169	"Kentish (Maio)"	180
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	3500.71808947368	159.513274219447	0	1209.1814	"Kentish (Maio)"	180
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	3516.47438947368	175.269574219447	0	1224.9376	"Kentish (Maio)"	180
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	3517.10021635981	175.895401105573	0	1227.5803	"Kentish (Maio)"	180
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	3528.23538947368	187.030574219447	0	1236.6986	"Kentish (Maio)"	180
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	3528.50141635981	187.296601105573	0	1238.9816	"Kentish (Maio)"	180
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	3530.83378947368	189.628974219447	0	1239.2971	"Kentish (Maio)"	180
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	3530.87601635981	189.671201105573	0	1241.3561	"Kentish (Maio)"	180
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	3531.29996403785	190.095148783617	0	1243.7949	"Kentish (Maio)"	180
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	3545.35286403785	204.148048783617	0	1257.8478	"Kentish (Maio)"	180
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	3545.35861635981	204.153801105573	0	1255.8388	"Kentish (Maio)"	180
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	3545.56378947368	204.358974219447	0	1254.0271	"Kentish (Maio)"	180
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	3556.56648947368	215.361674219447	0	1265.0297	"Kentish (Maio)"	180
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	3557.53951635981	216.334701105573	0	1268.0196	"Kentish (Maio)"	180
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	3557.70816403786	216.503348783618	0	1270.203	"Kentish (Maio)"	180
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	3590.80862916448	249.603813910239	0	1305.3161	"Kentish (Maio)"	180
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	3591.01416403785	249.809348783617	0	1303.509	"Kentish (Maio)"	180
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	20	3270.17569786096	0	0.752849468466506	1013.0171	"Kentish (Maio)"	181
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	36	3272.40599320388	2.23029534292027	0.246834390335295	982.25969	"Kentish (Maio)"	181
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	14	3286.88588059701	16.710182736052	0.00017706718019658	1041.9527	"Kentish (Maio)"	181
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	13	3287.36892647842	17.1932286174606	0.000139074014383261	1044.4656	"Kentish (Maio)"	181
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	20	3322.32839786096	52.1526999999996	3.56363515801894e-12	1065.1698	"Kentish (Maio)"	181
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	13	3331.70742647842	61.5317286174604	3.27539021937883e-14	1088.8042	"Kentish (Maio)"	181
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	12	3332.3633341853	62.1876363243409	2.35957887308007e-14	1091.4878	"Kentish (Maio)"	181
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	3403.5309341853	133.355236324341	0	1162.6554	"Kentish (Maio)"	181
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	3411.39741434644	141.221716485477	0	1178.6115	"Kentish (Maio)"	181
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	3422.9744341853	152.798736324341	0	1182.0989	"Kentish (Maio)"	181
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	3427.98071434644	157.805016485477	0	1195.1948	"Kentish (Maio)"	181
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	3439.1954795539	169.01978169294	0	1208.4267	"Kentish (Maio)"	181
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	3439.72811434644	169.552416485477	0	1206.9422	"Kentish (Maio)"	181
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	3448.5331795539	178.35748169294	0	1217.7643	"Kentish (Maio)"	181
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	3449.47751434644	179.301816485477	0	1216.6916	"Kentish (Maio)"	181
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	3450.96231434644	180.786616485477	0	1218.1765	"Kentish (Maio)"	181
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	3462.10198598726	191.926288126298	0	1233.348	"Kentish (Maio)"	181
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	3462.3391795539	192.16348169294	0	1231.5704	"Kentish (Maio)"	181
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	3466.69881434644	196.523116485477	0	1233.913	"Kentish (Maio)"	181
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	3466.99548598726	196.819788126298	0	1238.2416	"Kentish (Maio)"	181
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	3468.0822795539	197.906581692941	0	1237.3134	"Kentish (Maio)"	181
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	3468.53701434644	198.361316485477	0	1235.7511	"Kentish (Maio)"	181
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	3473.70868598726	203.532988126298	0	1244.9548	"Kentish (Maio)"	181
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	3474.5033795539	204.327681692941	0	1243.7345	"Kentish (Maio)"	181
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	3507.91843023873	237.742732377764	0	1281.1772	"Kentish (Maio)"	181
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	3508.82148598726	238.645788126298	0	1280.0675	"Kentish (Maio)"	181
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	20	3219.24075103339	0	0.987359033323959	945.12669	"Kentish (Maio)"	182
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	36	3227.96563752004	8.72488648665649	0.0125860680537941	920.87288	"Kentish (Maio)"	182
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	13	3239.66958585005	20.4288348166665	3.61751205950755e-05	979.80848	"Kentish (Maio)"	182
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	14	3240.98677004754	21.7460190141574	1.87235016483984e-05	979.09594	"Kentish (Maio)"	182
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	12	3286.78254379947	67.541792766086	2.12794870927915e-15	1028.949	"Kentish (Maio)"	182
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	20	3287.64585103339	68.4050999999999	1.38196286077494e-15	1013.5318	"Kentish (Maio)"	182
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	13	3288.51108585005	69.2703348166665	0	1028.65	"Kentish (Maio)"	182
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	3398.21852938389	178.9777783505	0	1148.4738	"Kentish (Maio)"	182
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	3400.15704379947	180.916292766086	0	1142.3235	"Kentish (Maio)"	182
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	3415.93362938389	196.6928783505	0	1166.1889	"Kentish (Maio)"	182
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	3418.56484379947	199.324092766086	0	1160.7313	"Kentish (Maio)"	182
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	3431.28054736842	212.039796335034	0	1183.5527	"Kentish (Maio)"	182
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	3433.27132938389	214.0305783505	0	1183.5266	"Kentish (Maio)"	182
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	3441.13914736842	221.898396335034	0	1193.4113	"Kentish (Maio)"	182
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	3443.12762938389	223.8868783505	0	1193.3829	"Kentish (Maio)"	182
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	3447.19778726986	227.957036236472	0	1201.4846	"Kentish (Maio)"	182
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	3449.06044736842	229.819696335034	0	1201.3326	"Kentish (Maio)"	182
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	3449.28902938389	230.0482783505	0	1199.5442	"Kentish (Maio)"	182
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	3452.26238726986	233.021636236471	0	1206.5492	"Kentish (Maio)"	182
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	3453.27082938389	234.0300783505	0	1203.5261	"Kentish (Maio)"	182
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	3454.27494736842	235.034196335034	0	1206.547	"Kentish (Maio)"	182
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	3465.87578726986	246.635036236471	0	1220.1627	"Kentish (Maio)"	182
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	3467.88984736842	248.649096335034	0	1220.1619	"Kentish (Maio)"	182
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	3468.19832938389	248.9575783505	0	1218.4536	"Kentish (Maio)"	182
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	3481.31714574133	262.076394707939	0	1237.6167	"Kentish (Maio)"	182
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	3483.19818726986	263.957436236471	0	1237.485	"Kentish (Maio)"	182
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	20	3333.29360580781	0	0.988480886670115	998.92907	"Kentish (Maio)"	183
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	36	3342.19913035144	8.90552454362341	0.0115121964578317	974.85955	"Kentish (Maio)"	183
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	13	3357.66637816938	24.3727723615702	5.04066695127511e-06	1037.5539	"Kentish (Maio)"	183
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	14	3359.64295263158	26.3493468237643	1.87620510162676e-06	1037.5008	"Kentish (Maio)"	183
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	12	3416.76313785489	83.4695320470751	0	1098.678	"Kentish (Maio)"	183
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	20	3418.20950580781	84.9159	0	1083.845	"Kentish (Maio)"	183
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	13	3418.77287816938	85.4792723615701	0	1098.6604	"Kentish (Maio)"	183
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	3472.75993785489	139.466332047075	0	1154.6749	"Kentish (Maio)"	183
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	3480.05825089192	146.764645084106	0	1170.0617	"Kentish (Maio)"	183
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	3493.85323785489	160.559632047075	0	1175.7682	"Kentish (Maio)"	183
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	3500.45995089192	167.166345084106	0	1190.4634	"Kentish (Maio)"	183
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	3511.94293099109	178.649325183271	0	1203.9632	"Kentish (Maio)"	183
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	3513.82095089192	180.527345084105	0	1203.8244	"Kentish (Maio)"	183
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	3524.34263099109	191.049025183271	0	1216.3628	"Kentish (Maio)"	183
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	3526.11655089192	192.822945084106	0	1216.1199	"Kentish (Maio)"	183
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	3534.77455089192	201.480945084106	0	1224.7779	"Kentish (Maio)"	183
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	3537.55312515723	204.259519349418	0	1231.5881	"Kentish (Maio)"	183
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	3538.98473099109	205.691125183271	0	1231.005	"Kentish (Maio)"	183
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	3540.65975089192	207.366145084105	0	1230.6632	"Kentish (Maio)"	183
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	3546.03842515723	212.744819349418	0	1240.0734	"Kentish (Maio)"	183
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	3547.99233099109	214.698725183271	0	1240.0126	"Kentish (Maio)"	183
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	3559.24425089192	225.950645084106	0	1249.2476	"Kentish (Maio)"	183
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	3562.95552515723	229.661919349418	0	1256.9904	"Kentish (Maio)"	183
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	3564.82063099109	231.527025183271	0	1256.8409	"Kentish (Maio)"	183
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	3590.7213300681	257.427724260284	0	1286.7689	"Kentish (Maio)"	183
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	3592.17052515723	258.876919349418	0	1286.2055	"Kentish (Maio)"	183
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	20	3018.94036504961	0	0.998959040806583	893.56939	"Kentish (Maio)"	184
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	36	3033.38504627364	14.4446812240235	0.000729331560844738	874.99552	"Kentish (Maio)"	184
