"bird_ID" "ch" "sex" "age" "population"
"bird_3022" "001110" "F" "A" "KPT"
"bird_3023" "001100" "M" "A" "KPT"
"bird_3024" "001100" "M" "A" "KPT"
"bird_3025" "001111" "M" "A" "KPT"
"bird_3026" "001110" "F" "A" "KPT"
"bird_3027" "001000" "F" "A" "KPT"
"bird_3028" "001000" "M" "A" "KPT"
"bird_3029" "001010" "M" "A" "KPT"
"bird_3030" "001100" "F" "A" "KPT"
"bird_3031" "001000" "F" "A" "KPT"
"bird_3032" "001100" "M" "A" "KPT"
"bird_3033" "001100" "F" "A" "KPT"
"bird_3034" "001110" "M" "A" "KPT"
"bird_3035" "001000" "F" "A" "KPT"
"bird_3036" "010100" "F" "J" "KPT"
"bird_3037" "010000" "F" "J" "KPT"
"bird_3038" "010000" "M" "J" "KPT"
"bird_3039" "010000" "M" "J" "KPT"
"bird_3040" "010100" "M" "J" "KPT"
"bird_3041" "010000" "M" "J" "KPT"
"bird_3042" "010000" "F" "J" "KPT"
"bird_3043" "010000" "F" "J" "KPT"
"bird_3044" "010000" "F" "A" "KPT"
"bird_3045" "011100" "M" "A" "KPT"
"bird_3046" "011000" "M" "A" "KPT"
"bird_3047" "011000" "F" "A" "KPT"
"bird_3048" "011000" "M" "A" "KPT"
"bird_3049" "010000" "F" "A" "KPT"
"bird_3050" "010000" "F" "A" "KPT"
"bird_3051" "010110" "M" "A" "KPT"
"bird_3052" "010100" "M" "A" "KPT"
"bird_3053" "011000" "F" "A" "KPT"
"bird_3054" "011000" "M" "A" "KPT"
"bird_3055" "011100" "M" "J" "KPT"
"bird_3056" "010000" "M" "A" "KPT"
"bird_3057" "011000" "M" "A" "KPT"
"bird_3058" "010000" "F" "A" "KPT"
"bird_3059" "011100" "F" "J" "KPT"
"bird_3060" "011100" "F" "J" "KPT"
"bird_3061" "011110" "M" "A" "KPT"
"bird_3062" "011000" "F" "A" "KPT"
"bird_3063" "011100" "F" "A" "KPT"
"bird_3064" "010000" "M" "A" "KPT"
"bird_3065" "011100" "F" "A" "KPT"
"bird_3066" "011000" "M" "A" "KPT"
"bird_3067" "010000" "F" "A" "KPT"
"bird_3068" "011000" "F" "J" "KPT"
"bird_3069" "011100" "M" "A" "KPT"
"bird_3070" "001000" "F" "J" "KPT"
"bird_3071" "001000" "F" "J" "KPT"
"bird_3072" "001000" "M" "J" "KPT"
"bird_3073" "001000" "F" "A" "KPT"
"bird_3074" "001100" "M" "A" "KPT"
"bird_3075" "001000" "M" "J" "KPT"
"bird_3076" "001000" "M" "J" "KPT"
"bird_3077" "001000" "M" "J" "KPT"
"bird_3078" "001000" "F" "J" "KPT"
"bird_3079" "001000" "M" "A" "KPT"
"bird_3080" "001000" "M" "J" "KPT"
"bird_3081" "001100" "M" "A" "KPT"
"bird_3082" "001000" "F" "A" "KPT"
"bird_3083" "001000" "F" "A" "KPT"
"bird_3084" "001000" "F" "A" "KPT"
"bird_3085" "001000" "M" "J" "KPT"
"bird_3086" "001000" "M" "J" "KPT"
"bird_3087" "001000" "M" "A" "KPT"
"bird_3088" "001100" "F" "A" "KPT"
"bird_3089" "001000" "M" "J" "KPT"
"bird_3090" "001100" "M" "J" "KPT"
"bird_3091" "001000" "M" "J" "KPT"
"bird_3092" "010000" "F" "A" "KPT"
"bird_3093" "011000" "M" "A" "KPT"
"bird_3094" "011110" "M" "A" "KPT"
"bird_3095" "001100" "M" "J" "KPT"
"bird_3096" "001000" "F" "J" "KPT"
"bird_3097" "001000" "F" "J" "KPT"
"bird_3098" "001000" "F" "A" "KPT"
"bird_3099" "001000" "M" "J" "KPT"
"bird_3100" "001110" "F" "A" "KPT"
"bird_3101" "001000" "F" "J" "KPT"
"bird_3102" "001000" "M" "J" "KPT"
"bird_3103" "001100" "F" "A" "KPT"
"bird_3104" "001000" "M" "J" "KPT"
"bird_3105" "001100" "M" "J" "KPT"
"bird_3106" "001000" "M" "J" "KPT"
"bird_3107" "001000" "M" "J" "KPT"
"bird_3108" "001000" "M" "A" "KPT"
"bird_3109" "001000" "F" "A" "KPT"
"bird_3110" "001010" "F" "A" "KPT"
"bird_3111" "001100" "M" "A" "KPT"
"bird_3112" "001000" "F" "A" "KPT"
"bird_3113" "001100" "F" "J" "KPT"
"bird_3114" "001000" "M" "J" "KPT"
"bird_3115" "001100" "F" "A" "KPT"
"bird_3116" "001110" "M" "J" "KPT"
"bird_3117" "001100" "F" "J" "KPT"
"bird_3118" "001000" "F" "J" "KPT"
"bird_3119" "001100" "F" "A" "KPT"
"bird_3120" "001000" "M" "J" "KPT"
"bird_3121" "001100" "M" "A" "KPT"
"bird_3122" "001100" "F" "A" "KPT"
"bird_3123" "001110" "M" "J" "KPT"
"bird_3124" "001000" "M" "J" "KPT"
"bird_3125" "001000" "M" "J" "KPT"
"bird_3126" "001100" "M" "A" "KPT"
"bird_3127" "001110" "F" "J" "KPT"
"bird_3128" "001100" "F" "J" "KPT"
"bird_3129" "001000" "M" "J" "KPT"
"bird_3130" "001110" "M" "J" "KPT"
"bird_3131" "001110" "M" "A" "KPT"
"bird_3132" "001000" "F" "A" "KPT"
"bird_3133" "001000" "M" "J" "KPT"
"bird_3134" "001000" "F" "J" "KPT"
"bird_3135" "001000" "F" "J" "KPT"
"bird_3136" "001000" "F" "J" "KPT"
"bird_3137" "001100" "F" "A" "KPT"
"bird_3138" "001100" "F" "J" "KPT"
"bird_3139" "001000" "M" "J" "KPT"
"bird_3140" "001000" "M" "J" "KPT"
"bird_3141" "001000" "M" "J" "KPT"
"bird_3142" "001100" "M" "J" "KPT"
"bird_3143" "001100" "M" "J" "KPT"
"bird_3144" "001000" "M" "J" "KPT"
"bird_3145" "001000" "F" "J" "KPT"
"bird_3146" "001110" "F" "A" "KPT"
"bird_3147" "001100" "M" "J" "KPT"
"bird_3148" "001100" "F" "J" "KPT"
"bird_3149" "001000" "F" "J" "KPT"
"bird_3150" "001110" "F" "A" "KPT"
"bird_3151" "001100" "M" "A" "KPT"
"bird_3152" "001000" "F" "J" "KPT"
"bird_3153" "001110" "F" "J" "KPT"
"bird_3154" "001110" "F" "J" "KPT"
"bird_3155" "001110" "F" "J" "KPT"
"bird_3156" "001110" "M" "J" "KPT"
"bird_3157" "001110" "F" "J" "KPT"
"bird_3158" "001000" "M" "J" "KPT"
"bird_3159" "001000" "M" "J" "KPT"
"bird_3160" "001000" "M" "J" "KPT"
"bird_3161" "001000" "F" "J" "KPT"
"bird_3162" "001000" "M" "J" "KPT"
"bird_3163" "001100" "F" "A" "KPT"
"bird_3164" "001110" "M" "A" "KPT"
"bird_3165" "001110" "M" "A" "KPT"
"bird_3166" "001110" "M" "A" "KPT"
"bird_3167" "001100" "F" "J" "KPT"
"bird_3168" "001000" "F" "J" "KPT"
"bird_3169" "001100" "M" "J" "KPT"
"bird_3170" "001100" "M" "J" "KPT"
"bird_3171" "001000" "M" "J" "KPT"
"bird_3172" "001100" "F" "A" "KPT"
"bird_3173" "001000" "M" "J" "KPT"
"bird_3174" "001000" "M" "J" "KPT"
"bird_3175" "001000" "F" "J" "KPT"
"bird_3176" "001110" "M" "A" "KPT"
"bird_3177" "001110" "F" "J" "KPT"
"bird_3178" "001100" "F" "J" "KPT"
"bird_3179" "001000" "M" "J" "KPT"
"bird_3180" "001000" "F" "J" "KPT"
"bird_3181" "001000" "F" "J" "KPT"
"bird_3182" "001000" "F" "J" "KPT"
"bird_3183" "001000" "F" "J" "KPT"
"bird_3184" "001000" "F" "J" "KPT"
"bird_3185" "001100" "F" "J" "KPT"
"bird_3186" "001000" "M" "J" "KPT"
"bird_3187" "001100" "M" "A" "KPT"
"bird_3188" "001100" "F" "A" "KPT"
"bird_3189" "001000" "M" "J" "KPT"
"bird_3190" "001000" "M" "J" "KPT"
"bird_3191" "001000" "F" "J" "KPT"
"bird_3192" "001110" "M" "A" "KPT"
"bird_3193" "001100" "F" "A" "KPT"
"bird_3194" "001100" "F" "J" "KPT"
"bird_3195" "001100" "F" "J" "KPT"
"bird_3196" "001100" "F" "J" "KPT"
"bird_3197" "001000" "M" "A" "KPT"
"bird_3198" "001000" "F" "A" "KPT"
"bird_3199" "001000" "F" "J" "KPT"
"bird_3200" "001000" "M" "J" "KPT"
"bird_3201" "001000" "F" "J" "KPT"
"bird_3202" "001100" "F" "A" "KPT"
"bird_3203" "001000" "F" "J" "KPT"
"bird_3204" "001000" "F" "J" "KPT"
"bird_3205" "001000" "M" "J" "KPT"
"bird_3206" "001000" "M" "J" "KPT"
"bird_3207" "001000" "M" "J" "KPT"
"bird_3208" "001000" "M" "J" "KPT"
"bird_3209" "001000" "F" "J" "KPT"
"bird_3210" "001000" "M" "J" "KPT"
"bird_3211" "001111" "F" "J" "KPT"
"bird_3212" "001110" "M" "A" "KPT"
"bird_3213" "001111" "F" "A" "KPT"
"bird_3214" "001000" "M" "J" "KPT"
"bird_3215" "001000" "F" "J" "KPT"
"bird_3216" "001010" "M" "J" "KPT"
"bird_3217" "001000" "F" "J" "KPT"
"bird_3218" "001000" "M" "J" "KPT"
"bird_3219" "001000" "M" "A" "KPT"
"bird_3220" "001100" "F" "A" "KPT"
"bird_3221" "001000" "M" "A" "KPT"
"bird_3222" "001000" "M" "J" "KPT"
"bird_3223" "001000" "M" "J" "KPT"
"bird_3224" "001000" "F" "J" "KPT"
"bird_3225" "001000" "M" "J" "KPT"
"bird_3226" "001000" "F" "J" "KPT"
"bird_3227" "001000" "M" "J" "KPT"
"bird_3228" "001000" "F" "A" "KPT"
"bird_3229" "001000" "M" "A" "KPT"
"bird_3230" "001100" "F" "A" "KPT"
"bird_3231" "001000" "M" "A" "KPT"
"bird_3232" "001000" "F" "J" "KPT"
"bird_3233" "001000" "F" "J" "KPT"
"bird_3234" "001000" "F" "J" "KPT"
"bird_3235" "001000" "F" "J" "KPT"
"bird_3236" "001110" "F" "J" "KPT"
"bird_3237" "001100" "F" "A" "KPT"
"bird_3238" "001000" "M" "A" "KPT"
"bird_3239" "001000" "F" "J" "KPT"
"bird_3240" "001000" "M" "J" "KPT"
"bird_3241" "001100" "M" "J" "KPT"
"bird_3242" "001000" "F" "J" "KPT"
"bird_3243" "001000" "M" "J" "KPT"
"bird_3244" "001000" "M" "J" "KPT"
"bird_3245" "001110" "F" "A" "KPT"
"bird_3246" "001100" "M" "J" "KPT"
"bird_3247" "001100" "M" "J" "KPT"
"bird_3248" "001100" "F" "J" "KPT"
"bird_3249" "001000" "F" "J" "KPT"
"bird_3250" "001100" "M" "J" "KPT"
"bird_3251" "001000" "M" "J" "KPT"
"bird_3252" "001000" "M" "J" "KPT"
"bird_3253" "001000" "M" "A" "KPT"
"bird_3254" "001100" "F" "A" "KPT"
"bird_3255" "001000" "F" "A" "KPT"
"bird_3256" "001100" "M" "A" "KPT"
"bird_3257" "001000" "M" "J" "KPT"
"bird_3258" "001000" "M" "J" "KPT"
"bird_3259" "001000" "F" "J" "KPT"
"bird_3260" "001000" "M" "J" "KPT"
"bird_3261" "001000" "F" "J" "KPT"
"bird_3262" "001000" "M" "J" "KPT"
"bird_3263" "001000" "F" "J" "KPT"
"bird_3264" "001000" "F" "J" "KPT"
"bird_3265" "001000" "F" "A" "KPT"
"bird_3266" "001110" "F" "J" "KPT"
"bird_3267" "001110" "M" "J" "KPT"
"bird_3268" "001110" "F" "J" "KPT"
"bird_3269" "001110" "M" "J" "KPT"
"bird_3270" "001110" "F" "J" "KPT"
"bird_3271" "001000" "M" "J" "KPT"
"bird_3272" "001000" "M" "J" "KPT"
"bird_3273" "001100" "F" "A" "KPT"
"bird_3274" "001100" "M" "A" "KPT"
"bird_3275" "001010" "M" "A" "KPT"
"bird_3276" "001000" "M" "A" "KPT"
"bird_3277" "001110" "F" "A" "KPT"
"bird_3278" "001000" "F" "A" "KPT"
"bird_3279" "001110" "M" "A" "KPT"
"bird_3280" "001100" "F" "J" "KPT"
"bird_3281" "001100" "M" "A" "KPT"
"bird_3282" "001000" "F" "A" "KPT"
"bird_3283" "001000" "F" "A" "KPT"
"bird_3284" "001000" "M" "A" "KPT"
"bird_3285" "001111" "M" "A" "KPT"
"bird_3286" "001110" "M" "A" "KPT"
"bird_3287" "001100" "F" "A" "KPT"
"bird_3288" "001000" "M" "A" "KPT"
"bird_3289" "001110" "M" "A" "KPT"
"bird_3290" "001100" "F" "A" "KPT"
"bird_3291" "001000" "M" "A" "KPT"
"bird_3292" "001000" "M" "A" "KPT"
"bird_3293" "001110" "F" "A" "KPT"
"bird_3294" "001000" "F" "A" "KPT"
"bird_3295" "001110" "M" "A" "KPT"
"bird_3296" "001100" "F" "A" "KPT"
"bird_3297" "001000" "F" "J" "KPT"
"bird_3298" "001000" "M" "J" "KPT"
"bird_3299" "001000" "F" "J" "KPT"
"bird_3300" "000001" "F" "A" "KPT"
"bird_3301" "000100" "F" "A" "KPT"
"bird_3302" "000100" "F" "A" "KPT"
"bird_3303" "000100" "M" "A" "KPT"
"bird_3304" "000100" "F" "A" "KPT"
"bird_3305" "000110" "M" "A" "KPT"
"bird_3306" "000100" "F" "A" "KPT"
"bird_3307" "000100" "F" "A" "KPT"
"bird_3308" "000110" "M" "A" "KPT"
"bird_3309" "000100" "M" "A" "KPT"
"bird_3310" "000110" "F" "A" "KPT"
"bird_3311" "000110" "F" "A" "KPT"
"bird_3312" "000100" "M" "A" "KPT"
"bird_3313" "000100" "F" "A" "KPT"
"bird_3314" "000110" "F" "A" "KPT"
"bird_3315" "000100" "M" "A" "KPT"
"bird_3316" "000100" "M" "A" "KPT"
"bird_3317" "001000" "F" "J" "KPT"
"bird_3318" "001000" "M" "J" "KPT"
"bird_3319" "001000" "F" "J" "KPT"
"bird_3320" "001000" "F" "J" "KPT"
"bird_3321" "001000" "M" "J" "KPT"
"bird_3322" "001000" "F" "J" "KPT"
"bird_3323" "001000" "M" "J" "KPT"
"bird_3324" "000110" "M" "A" "KPT"
"bird_3325" "000100" "F" "A" "KPT"
"bird_3326" "000110" "F" "A" "KPT"
"bird_3327" "000100" "M" "A" "KPT"
"bird_3328" "000100" "F" "A" "KPT"
"bird_3329" "000100" "M" "A" "KPT"
"bird_3330" "000110" "M" "A" "KPT"
"bird_3331" "000100" "F" "A" "KPT"
"bird_3332" "000110" "M" "A" "KPT"
"bird_3333" "000100" "F" "A" "KPT"
"bird_3334" "000100" "F" "A" "KPT"
"bird_3335" "000110" "M" "A" "KPT"
"bird_3336" "000110" "M" "A" "KPT"
"bird_3337" "000100" "M" "A" "KPT"
"bird_3338" "000110" "F" "A" "KPT"
"bird_3339" "000100" "F" "A" "KPT"
"bird_3340" "000110" "M" "A" "KPT"
"bird_3341" "000110" "M" "A" "KPT"
"bird_3342" "000110" "F" "J" "KPT"
"bird_3343" "000110" "F" "J" "KPT"
"bird_3344" "000100" "F" "A" "KPT"
"bird_3345" "000100" "M" "A" "KPT"
"bird_3346" "000100" "M" "A" "KPT"
"bird_3347" "000100" "F" "A" "KPT"
"bird_3348" "000100" "F" "A" "KPT"
"bird_3349" "000100" "M" "A" "KPT"
"bird_3350" "000110" "F" "A" "KPT"
"bird_3351" "000100" "F" "A" "KPT"
"bird_3352" "000100" "M" "A" "KPT"
"bird_3353" "000100" "M" "J" "KPT"
"bird_3354" "000100" "M" "J" "KPT"
"bird_3355" "000110" "F" "A" "KPT"
"bird_3356" "000100" "M" "A" "KPT"
"bird_3357" "000100" "F" "A" "KPT"
"bird_3358" "000100" "F" "J" "KPT"
"bird_3359" "000100" "M" "J" "KPT"
"bird_3360" "000100" "M" "J" "KPT"
"bird_3361" "000100" "M" "A" "KPT"
"bird_3362" "000100" "M" "J" "KPT"
"bird_3363" "000100" "F" "J" "KPT"
"bird_3364" "000100" "F" "A" "KPT"
"bird_3365" "000100" "F" "A" "KPT"
"bird_3366" "000100" "F" "J" "KPT"
"bird_3367" "000100" "F" "J" "KPT"
"bird_3368" "000110" "F" "A" "KPT"
"bird_3369" "000110" "F" "A" "KPT"
"bird_3370" "000100" "M" "A" "KPT"
"bird_3371" "000100" "F" "J" "KPT"
"bird_3372" "000100" "F" "J" "KPT"
"bird_3373" "000110" "F" "A" "KPT"
"bird_3374" "000100" "M" "A" "KPT"
"bird_3375" "000100" "F" "A" "KPT"
"bird_3376" "000100" "M" "A" "KPT"
"bird_3377" "000100" "F" "A" "KPT"
"bird_3378" "000100" "F" "J" "KPT"
"bird_3379" "000100" "M" "J" "KPT"
"bird_3380" "000100" "M" "J" "KPT"
"bird_3381" "000100" "F" "A" "KPT"
"bird_3382" "000100" "F" "J" "KPT"
"bird_3383" "000100" "F" "J" "KPT"
"bird_3384" "000100" "F" "A" "KPT"
"bird_3385" "000100" "F" "J" "KPT"
"bird_3386" "000100" "M" "A" "KPT"
"bird_3387" "000100" "M" "J" "KPT"
"bird_3388" "000100" "F" "A" "KPT"
"bird_3389" "000100" "F" "A" "KPT"
"bird_3390" "000110" "F" "A" "KPT"
"bird_3391" "000110" "F" "J" "KPT"
"bird_3392" "000110" "M" "A" "KPT"
"bird_3393" "000110" "M" "A" "KPT"
"bird_3394" "000110" "M" "A" "KPT"
"bird_3395" "000100" "F" "A" "KPT"
"bird_3396" "000110" "M" "A" "KPT"
"bird_3397" "000100" "M" "A" "KPT"
"bird_3398" "000100" "F" "A" "KPT"
"bird_3399" "000100" "F" "A" "KPT"
"bird_3400" "000100" "F" "A" "KPT"
"bird_3401" "000100" "M" "J" "KPT"
"bird_3402" "000100" "M" "J" "KPT"
"bird_3403" "000100" "F" "J" "KPT"
"bird_3404" "000100" "F" "J" "KPT"
"bird_3405" "000100" "M" "J" "KPT"
"bird_3406" "000100" "F" "A" "KPT"
"bird_3407" "000100" "M" "A" "KPT"
"bird_3408" "000100" "F" "J" "KPT"
"bird_3409" "000100" "M" "J" "KPT"
"bird_3410" "000110" "M" "J" "KPT"
"bird_3411" "000100" "F" "A" "KPT"
"bird_3412" "000100" "M" "A" "KPT"
"bird_3413" "000100" "F" "A" "KPT"
"bird_3414" "000100" "M" "A" "KPT"
"bird_3415" "000010" "F" "A" "KPT"
"bird_3416" "000010" "M" "A" "KPT"
"bird_3417" "000011" "M" "J" "KPT"
"bird_3418" "000011" "F" "J" "KPT"
"bird_3419" "000100" "F" "A" "KPT"
"bird_3420" "000100" "F" "A" "KPT"
"bird_3421" "000111" "F" "A" "KPT"
"bird_3422" "000100" "F" "A" "KPT"
"bird_3423" "000100" "F" "A" "KPT"
"bird_3424" "000100" "M" "A" "KPT"
"bird_3425" "000100" "M" "A" "KPT"
"bird_3426" "000100" "M" "A" "KPT"
"bird_3427" "000100" "M" "A" "KPT"
"bird_3428" "000100" "M" "J" "KPT"
"bird_3429" "000100" "M" "J" "KPT"
"bird_3430" "000100" "F" "J" "KPT"
"bird_3431" "000100" "M" "A" "KPT"
"bird_3432" "000110" "F" "A" "KPT"
"bird_3433" "000100" "F" "A" "KPT"
"bird_3434" "000100" "M" "A" "KPT"
"bird_3435" "000100" "M" "A" "KPT"
"bird_3436" "000100" "M" "J" "KPT"
"bird_3437" "000100" "M" "J" "KPT"
"bird_3438" "000100" "F" "J" "KPT"
"bird_3439" "000100" "F" "J" "KPT"
"bird_3440" "000110" "M" "J" "KPT"
"bird_3441" "000110" "F" "J" "KPT"
"bird_3442" "000100" "M" "A" "KPT"
"bird_3443" "000100" "M" "J" "KPT"
"bird_3444" "000110" "M" "A" "KPT"
"bird_3445" "000100" "M" "A" "KPT"
"bird_3446" "000101" "M" "J" "KPT"
"bird_3447" "000100" "F" "J" "KPT"
"bird_3448" "000110" "F" "A" "KPT"
"bird_3449" "000110" "M" "A" "KPT"
"bird_3450" "000100" "M" "A" "KPT"
"bird_3451" "000100" "F" "J" "KPT"
"bird_3452" "000100" "F" "J" "KPT"
"bird_3453" "000100" "F" "A" "KPT"
"bird_3454" "000100" "F" "A" "KPT"
"bird_3455" "000100" "M" "A" "KPT"
"bird_3456" "000110" "M" "J" "KPT"
"bird_3457" "000100" "M" "J" "KPT"
"bird_3458" "000100" "M" "J" "KPT"
"bird_3459" "000100" "F" "J" "KPT"
"bird_3460" "000100" "M" "J" "KPT"
"bird_3461" "000100" "M" "J" "KPT"
"bird_3462" "000110" "M" "A" "KPT"
"bird_3463" "000110" "M" "A" "KPT"
"bird_3464" "000100" "F" "A" "KPT"
"bird_3465" "000100" "F" "A" "KPT"
"bird_3466" "000100" "M" "J" "KPT"
"bird_3467" "000100" "M" "J" "KPT"
"bird_3468" "000100" "F" "A" "KPT"
"bird_3469" "000100" "F" "A" "KPT"
"bird_3470" "000100" "F" "A" "KPT"
"bird_3471" "000100" "F" "A" "KPT"
"bird_3472" "000100" "M" "A" "KPT"
"bird_3473" "000100" "M" "J" "KPT"
"bird_3474" "000100" "M" "A" "KPT"
"bird_3475" "000110" "M" "A" "KPT"
"bird_3476" "000100" "M" "A" "KPT"
"bird_3477" "000100" "M" "A" "KPT"
"bird_3478" "000100" "F" "A" "KPT"
"bird_3479" "000100" "F" "A" "KPT"
"bird_3480" "000110" "M" "A" "KPT"
"bird_3481" "000100" "F" "J" "KPT"
"bird_3482" "000100" "F" "J" "KPT"
"bird_3483" "000100" "F" "J" "KPT"
"bird_3484" "000100" "M" "A" "KPT"
"bird_3485" "000100" "M" "A" "KPT"
"bird_3486" "000100" "M" "A" "KPT"
"bird_3487" "000110" "F" "A" "KPT"
"bird_3488" "000100" "F" "J" "KPT"
"bird_3489" "000100" "M" "J" "KPT"
"bird_3490" "000100" "M" "J" "KPT"
"bird_3491" "000100" "F" "J" "KPT"
"bird_3492" "000100" "F" "J" "KPT"
"bird_3493" "000110" "M" "J" "KPT"
"bird_3494" "000100" "F" "J" "KPT"
"bird_3495" "000100" "F" "J" "KPT"
"bird_3496" "000100" "M" "J" "KPT"
"bird_3497" "000100" "M" "J" "KPT"
"bird_3498" "000100" "M" "J" "KPT"
"bird_3499" "000010" "M" "A" "KPT"
"bird_3500" "000011" "F" "A" "KPT"
"bird_3501" "000010" "F" "A" "KPT"
"bird_3502" "000010" "F" "A" "KPT"
"bird_3503" "000010" "F" "A" "KPT"
"bird_3504" "000011" "M" "A" "KPT"
"bird_3505" "000010" "M" "A" "KPT"
"bird_3506" "000010" "F" "A" "KPT"
"bird_3507" "000010" "M" "A" "KPT"
"bird_3508" "000010" "F" "A" "KPT"
"bird_3509" "000010" "F" "A" "KPT"
"bird_3510" "000010" "M" "A" "KPT"
"bird_3511" "000010" "M" "A" "KPT"
"bird_3512" "000010" "F" "A" "KPT"
"bird_3513" "000010" "F" "A" "KPT"
"bird_3514" "000010" "F" "A" "KPT"
"bird_3515" "000010" "M" "A" "KPT"
"bird_3516" "000010" "M" "A" "KPT"
"bird_3517" "000100" "F" "A" "KPT"
"bird_3518" "000100" "M" "A" "KPT"
"bird_3519" "000100" "F" "A" "KPT"
"bird_3520" "000100" "M" "A" "KPT"
"bird_3521" "000100" "M" "A" "KPT"
"bird_3522" "000100" "F" "A" "KPT"
"bird_3523" "000100" "F" "A" "KPT"
"bird_3524" "000110" "F" "A" "KPT"
"bird_3525" "000100" "M" "A" "KPT"
"bird_3526" "000100" "M" "A" "KPT"
"bird_3527" "000100" "F" "A" "KPT"
"bird_3528" "000100" "F" "A" "KPT"
"bird_3529" "000100" "F" "A" "KPT"
"bird_3530" "000100" "F" "A" "KPT"
"bird_3531" "000100" "F" "A" "KPT"
"bird_3532" "000100" "F" "A" "KPT"
"bird_3533" "000100" "F" "A" "KPT"
"bird_3534" "000100" "M" "A" "KPT"
"bird_3535" "000100" "F" "A" "KPT"
"bird_3536" "000110" "F" "A" "KPT"
"bird_3537" "000100" "F" "A" "KPT"
"bird_3538" "000110" "F" "A" "KPT"
"bird_3539" "000100" "F" "A" "KPT"
"bird_3540" "000100" "F" "A" "KPT"
"bird_3541" "000100" "F" "A" "KPT"
"bird_3542" "000100" "F" "A" "KPT"
"bird_3543" "000100" "F" "A" "KPT"
"bird_3544" "000100" "F" "A" "KPT"
"bird_3545" "000100" "F" "A" "KPT"
"bird_3546" "000100" "F" "A" "KPT"
"bird_3547" "000110" "F" "A" "KPT"
"bird_3548" "000100" "F" "A" "KPT"
"bird_3549" "000100" "F" "A" "KPT"
"bird_3550" "000100" "F" "A" "KPT"
"bird_3551" "000100" "M" "A" "KPT"
"bird_3552" "000110" "M" "A" "KPT"
"bird_3553" "000100" "M" "A" "KPT"
"bird_3554" "000110" "F" "A" "KPT"
"bird_3555" "000100" "F" "A" "KPT"
"bird_3556" "000100" "M" "J" "KPT"
"bird_3557" "000100" "M" "J" "KPT"
"bird_3558" "000100" "M" "A" "KPT"
"bird_3559" "000100" "M" "A" "KPT"
"bird_3560" "000100" "F" "A" "KPT"
"bird_3561" "000100" "M" "J" "KPT"
"bird_3562" "000110" "F" "J" "KPT"
"bird_3563" "000110" "F" "J" "KPT"
"bird_3564" "000110" "M" "J" "KPT"
"bird_3565" "000110" "M" "A" "KPT"
"bird_3566" "000100" "M" "J" "KPT"
"bird_3567" "000100" "F" "J" "KPT"
"bird_3568" "000100" "F" "J" "KPT"
"bird_3569" "000110" "M" "A" "KPT"
"bird_3570" "000110" "F" "A" "KPT"
"bird_3571" "000100" "F" "J" "KPT"
"bird_3572" "000100" "M" "J" "KPT"
"bird_3573" "000100" "F" "J" "KPT"
"bird_3574" "000100" "M" "A" "KPT"
"bird_3575" "000100" "F" "J" "KPT"
"bird_3576" "000100" "F" "J" "KPT"
"bird_3577" "000100" "F" "J" "KPT"
"bird_3578" "000100" "F" "J" "KPT"
"bird_3579" "000100" "M" "J" "KPT"
"bird_3580" "000100" "M" "J" "KPT"
"bird_3581" "000100" "F" "J" "KPT"
"bird_3582" "000110" "M" "J" "KPT"
"bird_3583" "000110" "F" "J" "KPT"
"bird_3584" "000110" "F" "A" "KPT"
"bird_3585" "000100" "M" "J" "KPT"
"bird_3586" "000110" "M" "A" "KPT"
"bird_3587" "000100" "F" "J" "KPT"
"bird_3588" "000100" "F" "J" "KPT"
"bird_3589" "000100" "M" "J" "KPT"
"bird_3590" "000110" "M" "J" "KPT"
"bird_3591" "000111" "M" "A" "KPT"
"bird_3592" "000100" "F" "A" "KPT"
"bird_3593" "000100" "F" "J" "KPT"
"bird_3594" "000100" "F" "J" "KPT"
"bird_3595" "000100" "M" "J" "KPT"
"bird_3596" "000110" "M" "A" "KPT"
"bird_3597" "000100" "F" "A" "KPT"
"bird_3598" "000110" "F" "A" "KPT"
"bird_3599" "000100" "F" "J" "KPT"
"bird_3600" "000100" "M" "J" "KPT"
"bird_3601" "000100" "M" "J" "KPT"
"bird_3602" "000110" "M" "A" "KPT"
"bird_3603" "000110" "F" "J" "KPT"
"bird_3604" "000100" "M" "J" "KPT"
"bird_3605" "000100" "M" "J" "KPT"
"bird_3606" "000100" "F" "A" "KPT"
"bird_3607" "000110" "M" "A" "KPT"
"bird_3608" "000100" "F" "J" "KPT"
"bird_3609" "000110" "F" "J" "KPT"
"bird_3610" "000110" "M" "A" "KPT"
"bird_3611" "000110" "M" "J" "KPT"
"bird_3612" "000100" "M" "J" "KPT"
"bird_3613" "000100" "F" "J" "KPT"
"bird_3614" "000100" "M" "J" "KPT"
"bird_3615" "000100" "M" "J" "KPT"
"bird_3616" "000100" "F" "J" "KPT"
"bird_3617" "000100" "F" "J" "KPT"
"bird_3618" "000100" "M" "A" "KPT"
"bird_3619" "000100" "F" "A" "KPT"
"bird_3620" "000100" "F" "A" "KPT"
"bird_3621" "000100" "M" "A" "KPT"
"bird_3622" "000110" "M" "J" "KPT"
"bird_3623" "000100" "M" "J" "KPT"
"bird_3624" "000110" "F" "J" "KPT"
"bird_3625" "000100" "F" "A" "KPT"
"bird_3626" "000100" "M" "J" "KPT"
"bird_3627" "000100" "F" "J" "KPT"
"bird_3628" "000100" "M" "J" "KPT"
