"bird_ID" "ch" "sex" "age" "population"
"DJ25255" "001000" "F" "J" "KPT"
"DJ25256" "001000" "F" "J" "KPT"
"DJ25257" "001000" "F" "A" "KPT"
"DJ25258" "001000" "M" "J" "KPT"
"DJ25259" "001110" "F" "A" "KPT"
"DJ25261" "001000" "F" "J" "KPT"
"DJ25262" "001000" "M" "J" "KPT"
"DJ25263" "001100" "F" "A" "KPT"
"DJ25264" "001000" "M" "J" "KPT"
"DJ25265" "001100" "M" "J" "KPT"
"DJ25266" "001000" "M" "J" "KPT"
"DJ25267" "001000" "M" "J" "KPT"
"DJ25269" "001000" "M" "A" "KPT"
"DJ25270" "001000" "F" "A" "KPT"
"DJ25271" "001010" "F" "A" "KPT"
"DJ25272" "001100" "M" "A" "KPT"
"DJ25273" "001000" "F" "A" "KPT"
"DJ25275" "001100" "F" "J" "KPT"
"DJ25276" "001000" "M" "J" "KPT"
"DJ25277" "001100" "F" "A" "KPT"
"DJ25278" "001110" "M" "J" "KPT"
"DJ25279" "001100" "F" "J" "KPT"
"DJ25280" "001000" "F" "J" "KPT"
"DJ25281" "001100" "F" "A" "KPT"
"DJ25282" "001000" "M" "J" "KPT"
"DJ25283" "001100" "M" "A" "KPT"
"DJ25284" "001100" "F" "A" "KPT"
"DJ25285" "001110" "M" "J" "KPT"
"DJ25286" "001000" "M" "J" "KPT"
"DJ25287" "001000" "M" "J" "KPT"
"DJ25288" "001100" "M" "A" "KPT"
"DJ25289" "001110" "F" "J" "KPT"
"DJ25290" "001100" "F" "J" "KPT"
"DJ25291" "001000" "M" "J" "KPT"
"DJ25292" "001110" "M" "J" "KPT"
"DJ25293" "001110" "M" "A" "KPT"
"DJ25294" "001000" "F" "A" "KPT"
"DJ25298" "001000" "M" "J" "KPT"
"DJ25299" "001000" "F" "J" "KPT"
"DJ25300" "001000" "F" "J" "KPT"
"DJ25301" "001000" "F" "J" "KPT"
"DJ25302" "001100" "F" "A" "KPT"
"DJ25303" "001100" "F" "J" "KPT"
"DJ25304" "001000" "M" "J" "KPT"
"DJ25305" "001000" "M" "J" "KPT"
"DJ25306" "001000" "M" "J" "KPT"
"DJ25307" "001100" "M" "J" "KPT"
"DJ25308" "001100" "M" "J" "KPT"
"DJ25310" "001000" "M" "J" "KPT"
"DJ25311" "001000" "F" "J" "KPT"
"DJ25312" "001110" "F" "A" "KPT"
"DJ25313" "001100" "M" "J" "KPT"
"DJ25314" "001100" "F" "J" "KPT"
"DJ25315" "001000" "F" "J" "KPT"
"DJ25316" "001110" "F" "A" "KPT"
"DJ25317" "001100" "M" "A" "KPT"
"DJ25318" "001000" "F" "J" "KPT"
"DJ25319" "001110" "F" "J" "KPT"
"DJ25320" "001110" "F" "J" "KPT"
"DJ25321" "001110" "F" "J" "KPT"
"DJ25322" "001110" "M" "J" "KPT"
"DJ25323" "001110" "F" "J" "KPT"
"DJ25324" "001000" "M" "J" "KPT"
"DJ25325" "001000" "M" "J" "KPT"
"DJ25326" "001000" "M" "J" "KPT"
"DJ25327" "001000" "F" "J" "KPT"
"DJ25328" "001000" "M" "J" "KPT"
"DJ25329" "001100" "F" "A" "KPT"
"DJ25330" "001110" "M" "A" "KPT"
"DJ25331" "001110" "M" "A" "KPT"
"DJ25332" "001110" "M" "A" "KPT"
"DJ25333" "001100" "F" "J" "KPT"
"DJ25334" "001000" "F" "J" "KPT"
"DJ25335" "001100" "M" "J" "KPT"
"DJ25336" "001100" "M" "J" "KPT"
"DJ25337" "001000" "M" "J" "KPT"
"DJ25338" "001100" "F" "A" "KPT"
"DJ25339" "001000" "M" "J" "KPT"
"DJ25340" "001000" "M" "J" "KPT"
"DJ25341" "001000" "F" "J" "KPT"
"DJ25342" "001110" "M" "A" "KPT"
"DJ25343" "001110" "F" "J" "KPT"
"DJ25344" "001100" "F" "J" "KPT"
"DJ25345" "001000" "M" "J" "KPT"
"DJ25346" "001000" "F" "J" "KPT"
"DJ25347" "001000" "F" "J" "KPT"
"DJ25348" "001000" "F" "J" "KPT"
"DJ25349" "001000" "F" "J" "KPT"
"DJ25350" "001000" "F" "J" "KPT"
"DJ25351" "001100" "F" "J" "KPT"
"DJ25352" "001000" "M" "J" "KPT"
"DJ25353" "001100" "M" "A" "KPT"
"DJ25354" "001100" "F" "A" "KPT"
"DJ25355" "001000" "M" "J" "KPT"
"DJ25356" "001000" "M" "J" "KPT"
"DJ25357" "001000" "F" "J" "KPT"
"DJ25358" "001110" "M" "A" "KPT"
"DJ25359" "001100" "F" "A" "KPT"
"DJ25360" "001100" "F" "J" "KPT"
"DJ25361" "001100" "F" "J" "KPT"
"DJ25362" "001100" "F" "J" "KPT"
"DJ25363" "001000" "M" "A" "KPT"
"DJ25364" "001000" "F" "A" "KPT"
"DJ25365" "001000" "F" "J" "KPT"
"DJ25369" "001000" "M" "J" "KPT"
"DJ25370" "001000" "F" "J" "KPT"
"DJ25371" "001100" "F" "A" "KPT"
"DJ25372" "001000" "F" "J" "KPT"
"DJ25373" "001000" "F" "J" "KPT"
"DJ25374" "001000" "M" "J" "KPT"
"DJ25375" "001000" "M" "J" "KPT"
"DJ25376" "001000" "M" "J" "KPT"
"DJ25377" "001000" "M" "J" "KPT"
"DJ25378" "001000" "F" "J" "KPT"
"DJ25379" "001000" "M" "J" "KPT"
"DJ25380" "001111" "F" "J" "KPT"
"DJ25381" "001110" "M" "A" "KPT"
"DJ25382" "001111" "F" "A" "KPT"
"DJ25383" "001000" "M" "J" "KPT"
"DJ25384" "001000" "F" "J" "KPT"
"DJ25385" "001010" "M" "J" "KPT"
"DJ25386" "001000" "F" "J" "KPT"
"DJ25387" "001000" "M" "J" "KPT"
"DJ25388" "001000" "M" "A" "KPT"
"DJ25389" "001100" "F" "A" "KPT"
"DJ25390" "001000" "M" "A" "KPT"
"DJ25391" "001000" "M" "J" "KPT"
"DJ25392" "001000" "M" "J" "KPT"
"DJ25393" "001000" "F" "J" "KPT"
"DJ25398" "001000" "M" "J" "KPT"
"DJ25399" "001000" "F" "J" "KPT"
"DJ25400" "001000" "M" "J" "KPT"
"DJ25401" "001000" "F" "A" "KPT"
"DJ25402" "001000" "M" "A" "KPT"
"DJ25403" "001100" "F" "A" "KPT"
"DJ25404" "001000" "M" "A" "KPT"
"DJ25405" "001000" "F" "J" "KPT"
"DJ25406" "001000" "F" "J" "KPT"
"DJ25407" "001000" "F" "J" "KPT"
"DJ25408" "001000" "F" "J" "KPT"
"DJ25409" "001110" "F" "J" "KPT"
"DJ25410" "001100" "F" "A" "KPT"
"DJ25411" "001000" "M" "A" "KPT"
"DJ25412" "001000" "F" "J" "KPT"
"DJ25413" "001000" "M" "J" "KPT"
"DJ25414" "001100" "M" "J" "KPT"
"DJ25419" "001000" "F" "J" "KPT"
"DJ25420" "001000" "M" "J" "KPT"
"DJ25421" "001000" "M" "J" "KPT"
"DJ25422" "001110" "F" "A" "KPT"
"DJ25423" "001100" "M" "J" "KPT"
"DJ25424" "001100" "M" "J" "KPT"
"DJ25425" "001100" "F" "J" "KPT"
"DJ25426" "001000" "F" "J" "KPT"
"DJ25427" "001100" "M" "J" "KPT"
"DJ25428" "001000" "M" "J" "KPT"
"DJ25430" "001000" "M" "J" "KPT"
"DJ25431" "001000" "M" "A" "KPT"
"DJ25432" "001100" "F" "A" "KPT"
"DJ25433" "001000" "F" "A" "KPT"
"DJ25434" "001100" "M" "A" "KPT"
"DJ25435" "001000" "M" "J" "KPT"
"DJ25436" "001000" "M" "J" "KPT"
"DJ25437" "001000" "F" "J" "KPT"
"DJ25438" "001000" "M" "J" "KPT"
"DJ25439" "001000" "F" "J" "KPT"
"DJ25440" "001000" "M" "J" "KPT"
"DJ25441" "001000" "F" "J" "KPT"
"DJ25442" "001000" "F" "J" "KPT"
"DJ25443" "001000" "F" "A" "KPT"
"DJ25444" "001110" "F" "J" "KPT"
"DJ25445" "001110" "M" "J" "KPT"
"DJ25446" "001110" "F" "J" "KPT"
"DJ25447" "001110" "M" "J" "KPT"
"DJ25448" "001110" "F" "J" "KPT"
"DJ25449" "001000" "M" "J" "KPT"
"DJ25450" "001000" "M" "J" "KPT"
"DJ27201" "001100" "F" "A" "KPT"
"DJ27202" "001100" "M" "A" "KPT"
"DJ27203" "001010" "M" "A" "KPT"
"DJ27204" "001000" "M" "A" "KPT"
"DJ27207" "001110" "F" "A" "KPT"
"DJ27208" "001000" "F" "A" "KPT"
"DJ27209" "001110" "M" "A" "KPT"
"DJ27211" "001100" "F" "J" "KPT"
"DJ27212" "001100" "M" "A" "KPT"
"DJ27216" "001000" "F" "A" "KPT"
"DJ27217" "001000" "F" "A" "KPT"
"DJ27218" "001000" "M" "A" "KPT"
"DJ27219" "001111" "M" "A" "KPT"
"DJ27220" "001110" "M" "A" "KPT"
"DJ27221" "001100" "F" "A" "KPT"
"DJ27222" "001000" "M" "A" "KPT"
"DJ27223" "001110" "M" "A" "KPT"
"DJ27224" "001100" "F" "A" "KPT"
"DJ27225" "001000" "M" "A" "KPT"
"DJ27226" "001000" "M" "A" "KPT"
"DJ27227" "001110" "F" "A" "KPT"
"DJ27228" "001000" "F" "A" "KPT"
"DJ27229" "001110" "M" "A" "KPT"
"DJ27230" "001100" "F" "A" "KPT"
"DJ27231" "001000" "F" "J" "KPT"
"DJ27232" "001000" "M" "J" "KPT"
"DJ27233" "001000" "F" "J" "KPT"
"DJ27234" "000001" "F" "A" "KPT"
"DJ27235" "000100" "F" "A" "KPT"
"DJ27236" "000100" "F" "A" "KPT"
"DJ27237" "000100" "M" "A" "KPT"
"DJ27238" "000100" "F" "A" "KPT"
"DJ27239" "000110" "M" "A" "KPT"
"DJ27240" "000100" "F" "A" "KPT"
"DJ27241" "000100" "F" "A" "KPT"
"DJ27242" "000110" "M" "A" "KPT"
"DJ27243" "000100" "M" "A" "KPT"
"DJ27244" "000110" "F" "A" "KPT"
"DJ27245" "000110" "F" "A" "KPT"
"DJ27246" "000100" "M" "A" "KPT"
"DJ27247" "000100" "F" "A" "KPT"
"DJ27248" "000110" "F" "A" "KPT"
"DJ27249" "000100" "M" "A" "KPT"
"DJ27250" "000100" "M" "A" "KPT"
"DJ27251" "001000" "F" "J" "KPT"
"DJ27252" "001000" "M" "J" "KPT"
"DJ27253" "001000" "F" "J" "KPT"
"DJ27254" "001000" "F" "J" "KPT"
"DJ27255" "001000" "M" "J" "KPT"
"DJ27256" "001000" "F" "J" "KPT"
"DJ27257" "001000" "M" "J" "KPT"
"DJ27258" "000110" "M" "A" "KPT"
"DJ27259" "000100" "F" "A" "KPT"
"DJ27260" "000110" "F" "A" "KPT"
"DJ27261" "000100" "M" "A" "KPT"
"DJ27262" "000100" "F" "A" "KPT"
"DJ27263" "000100" "M" "A" "KPT"
"DJ27264" "000110" "M" "A" "KPT"
"DJ27265" "000100" "F" "A" "KPT"
"DJ27266" "000110" "M" "A" "KPT"
"DJ27267" "000100" "F" "A" "KPT"
"DJ27268" "000100" "F" "A" "KPT"
"DJ27269" "000110" "M" "A" "KPT"
"DJ27270" "000110" "M" "A" "KPT"
"DJ27271" "000100" "M" "A" "KPT"
"DJ27272" "000110" "F" "A" "KPT"
"DJ27273" "000100" "F" "A" "KPT"
"DJ27274" "000110" "M" "A" "KPT"
"DJ27275" "000110" "M" "A" "KPT"
"DJ27276" "000110" "F" "J" "KPT"
"DJ27277" "000110" "F" "J" "KPT"
"DJ27278" "000100" "F" "A" "KPT"
"DJ27279" "000100" "M" "A" "KPT"
"DJ27280" "000100" "M" "A" "KPT"
"DJ27281" "000100" "F" "A" "KPT"
"DJ27282" "000100" "F" "A" "KPT"
"DJ27283" "000100" "M" "A" "KPT"
"DJ27284" "000110" "F" "A" "KPT"
"DJ27285" "000100" "F" "A" "KPT"
"DJ27286" "000100" "M" "A" "KPT"
"DJ27287" "000100" "M" "J" "KPT"
"DJ27288" "000100" "M" "J" "KPT"
"DJ27289" "000110" "F" "A" "KPT"
"DJ27290" "000100" "M" "A" "KPT"
"DJ27291" "000100" "F" "A" "KPT"
"DJ27292" "000100" "F" "J" "KPT"
"DJ27293" "000100" "M" "J" "KPT"
"DJ27294" "000100" "M" "J" "KPT"
"DJ27295" "000100" "M" "A" "KPT"
"DJ27296" "000100" "M" "J" "KPT"
"DJ27297" "000100" "F" "J" "KPT"
"DJ27298" "000100" "F" "A" "KPT"
"DJ27299" "000100" "F" "A" "KPT"
"DJ27300" "000100" "F" "J" "KPT"
"DJ27301" "000100" "F" "J" "KPT"
"DJ27302" "000110" "F" "A" "KPT"
"DJ27303" "000110" "F" "A" "KPT"
"DJ27304" "000100" "M" "A" "KPT"
"DJ27305" "000100" "F" "J" "KPT"
"DJ27306" "000100" "F" "J" "KPT"
"DJ27307" "000110" "F" "A" "KPT"
"DJ27308" "000100" "M" "A" "KPT"
"DJ27309" "000100" "F" "A" "KPT"
"DJ27310" "000100" "M" "A" "KPT"
"DJ27311" "000100" "F" "A" "KPT"
"DJ27312" "000100" "F" "J" "KPT"
"DJ27313" "000100" "M" "J" "KPT"
"DJ27314" "000100" "M" "J" "KPT"
"DJ27315" "000100" "F" "A" "KPT"
"DJ27316" "000100" "F" "J" "KPT"
"DJ27317" "000100" "F" "J" "KPT"
"DJ27318" "000100" "F" "A" "KPT"
"DJ27319" "000100" "F" "J" "KPT"
"DJ27320" "000100" "M" "A" "KPT"
"DJ27321" "000100" "M" "J" "KPT"
"DJ27322" "000100" "F" "A" "KPT"
"DJ27323" "000100" "F" "A" "KPT"
"DJ27324" "000110" "F" "A" "KPT"
"DJ27325" "000110" "F" "J" "KPT"
"DJ27326" "000110" "M" "A" "KPT"
"DJ27327" "000110" "M" "A" "KPT"
"DJ27328" "000110" "M" "A" "KPT"
"DJ27329" "000100" "F" "A" "KPT"
"DJ27330" "000110" "M" "A" "KPT"
"DJ27331" "000100" "M" "A" "KPT"
"DJ27334" "000100" "F" "A" "KPT"
"DJ27335" "000100" "F" "A" "KPT"
"DJ27336" "000100" "F" "A" "KPT"
"DJ27337" "000100" "M" "J" "KPT"
"DJ27338" "000100" "M" "J" "KPT"
"DJ27339" "000100" "F" "J" "KPT"
"DJ27341" "000100" "F" "J" "KPT"
"DJ27342" "000100" "M" "J" "KPT"
"DJ27343" "000100" "F" "A" "KPT"
"DJ27344" "000100" "M" "A" "KPT"
"DJ27347" "000100" "F" "J" "KPT"
"DJ27348" "000100" "M" "J" "KPT"
"DJ27349" "000110" "M" "J" "KPT"
"DJ27350" "000100" "F" "A" "KPT"
"DJ27351" "000100" "M" "A" "KPT"
"DJ27352" "000100" "F" "A" "KPT"
"DJ27353" "000100" "M" "A" "KPT"
"DJ27355" "000010" "F" "A" "KPT"
"DJ27356" "000010" "M" "A" "KPT"
"DJ27362" "000011" "M" "J" "KPT"
"DJ27384" "000011" "F" "J" "KPT"
"DJ27451" "000100" "F" "A" "KPT"
"DJ27452" "000100" "F" "A" "KPT"
"DJ27453" "000111" "F" "A" "KPT"
"DJ27454" "000100" "F" "A" "KPT"
"DJ27455" "000100" "F" "A" "KPT"
"DJ27456" "000100" "M" "A" "KPT"
"DJ27457" "000100" "M" "A" "KPT"
"DJ27458" "000100" "M" "A" "KPT"
"DJ27459" "000100" "M" "A" "KPT"
"DJ27460" "000100" "M" "J" "KPT"
"DJ27461" "000100" "M" "J" "KPT"
"DJ27462" "000100" "F" "J" "KPT"
"DJ27463" "000100" "M" "A" "KPT"
"DJ27464" "000110" "F" "A" "KPT"
"DJ27465" "000100" "F" "A" "KPT"
"DJ27466" "000100" "M" "A" "KPT"
"DJ27467" "000100" "M" "A" "KPT"
"DJ27468" "000100" "M" "J" "KPT"
"DJ27469" "000100" "M" "J" "KPT"
"DJ27470" "000100" "F" "J" "KPT"
"DJ27471" "000100" "F" "J" "KPT"
"DJ27472" "000110" "M" "J" "KPT"
"DJ27473" "000110" "F" "J" "KPT"
"DJ27474" "000100" "M" "A" "KPT"
"DJ27475" "000100" "M" "J" "KPT"
"DJ27476" "000110" "M" "A" "KPT"
"DJ27477" "000100" "M" "A" "KPT"
"DJ27478" "000101" "M" "J" "KPT"
"DJ27479" "000100" "F" "J" "KPT"
"DJ27480" "000110" "F" "A" "KPT"
"DJ27481" "000110" "M" "A" "KPT"
"DJ27482" "000100" "M" "A" "KPT"
"DJ27483" "000100" "F" "J" "KPT"
"DJ27484" "000100" "F" "J" "KPT"
"DJ27485" "000100" "F" "A" "KPT"
"DJ27486" "000100" "F" "A" "KPT"
"DJ27487" "000100" "M" "A" "KPT"
"DJ27488" "000110" "M" "J" "KPT"
"DJ27489" "000100" "M" "J" "KPT"
"DJ27490" "000100" "M" "J" "KPT"
"DJ27491" "000100" "F" "J" "KPT"
"DJ27492" "000100" "M" "J" "KPT"
"DJ27493" "000100" "M" "J" "KPT"
"DJ27494" "000110" "M" "A" "KPT"
"DJ27495" "000110" "M" "A" "KPT"
"DJ27496" "000100" "F" "A" "KPT"
"DJ27497" "000100" "F" "A" "KPT"
"DJ27500" "000100" "M" "J" "KPT"
"DJ27501" "000100" "M" "J" "KPT"
"DJ27502" "000100" "F" "A" "KPT"
"DJ27503" "000100" "F" "A" "KPT"
"DJ27504" "000100" "F" "A" "KPT"
"DJ27505" "000100" "F" "A" "KPT"
"DJ27506" "000100" "M" "A" "KPT"
"DJ27507" "000100" "M" "J" "KPT"
"DJ27508" "000100" "M" "A" "KPT"
"DJ27509" "000110" "M" "A" "KPT"
"DJ27510" "000100" "M" "A" "KPT"
"DJ27511" "000100" "M" "A" "KPT"
"DJ27512" "000100" "F" "A" "KPT"
"DJ27513" "000100" "F" "A" "KPT"
"DJ27514" "000110" "M" "A" "KPT"
"DJ27515" "000100" "F" "J" "KPT"
"DJ27516" "000100" "F" "J" "KPT"
"DJ27517" "000100" "F" "J" "KPT"
"DJ27518" "000100" "M" "A" "KPT"
"DJ27519" "000100" "M" "A" "KPT"
"DJ27520" "000100" "M" "A" "KPT"
"DJ27521" "000110" "F" "A" "KPT"
"DJ27522" "000100" "F" "J" "KPT"
"DJ27523" "000100" "M" "J" "KPT"
"DJ27524" "000100" "M" "J" "KPT"
"DJ27525" "000100" "F" "J" "KPT"
"DJ27526" "000100" "F" "J" "KPT"
"DJ27527" "000110" "M" "J" "KPT"
"DJ27528" "000100" "F" "J" "KPT"
"DJ27529" "000100" "F" "J" "KPT"
"DJ27530" "000100" "M" "J" "KPT"
"DJ27531" "000100" "M" "J" "KPT"
"DJ27532" "000100" "M" "J" "KPT"
"DJ27533" "000010" "M" "A" "KPT"
"DJ27534" "000011" "F" "A" "KPT"
"DJ27535" "000010" "F" "A" "KPT"
"DJ27536" "000010" "F" "A" "KPT"
"DJ27537" "000010" "F" "A" "KPT"
"DJ27538" "000011" "M" "A" "KPT"
"DJ27539" "000010" "M" "A" "KPT"
"DJ27540" "000010" "F" "A" "KPT"
"DJ27541" "000010" "M" "A" "KPT"
"DJ27542" "000010" "F" "A" "KPT"
"DJ27543" "000010" "F" "A" "KPT"
"DJ27544" "000010" "M" "A" "KPT"
"DJ27545" "000010" "M" "A" "KPT"
"DJ27546" "000010" "F" "A" "KPT"
"DJ27547" "000010" "F" "A" "KPT"
"DJ27548" "000010" "F" "A" "KPT"
"DJ27549" "000010" "M" "A" "KPT"
"DJ27550" "000010" "M" "A" "KPT"
"DJ32201" "000100" "F" "A" "KPT"
"DJ32202" "000100" "M" "A" "KPT"
"DJ32203" "000100" "F" "A" "KPT"
"DJ32204" "000100" "M" "A" "KPT"
"DJ32205" "000100" "M" "A" "KPT"
"DJ32206" "000100" "F" "A" "KPT"
"DJ32207" "000100" "F" "A" "KPT"
"DJ32208" "000110" "F" "A" "KPT"
"DJ32209" "000100" "M" "A" "KPT"
"DJ32210" "000100" "M" "A" "KPT"
"DJ32211" "000100" "F" "A" "KPT"
"DJ32212" "000100" "F" "A" "KPT"
"DJ32213" "000100" "F" "A" "KPT"
"DJ32214" "000100" "F" "A" "KPT"
"DJ32215" "000100" "F" "A" "KPT"
"DJ32217" "000100" "F" "A" "KPT"
"DJ32219" "000100" "F" "A" "KPT"
"DJ32221" "000100" "M" "A" "KPT"
"DJ32222" "000100" "F" "A" "KPT"
"DJ32223" "000110" "F" "A" "KPT"
"DJ32224" "000100" "F" "A" "KPT"
"DJ32225" "000110" "F" "A" "KPT"
"DJ32226" "000100" "F" "A" "KPT"
"DJ32227" "000100" "F" "A" "KPT"
"DJ32228" "000100" "F" "A" "KPT"
"DJ32229" "000100" "F" "A" "KPT"
"DJ32231" "000100" "F" "A" "KPT"
"DJ32232" "000100" "F" "A" "KPT"
"DJ32233" "000100" "F" "A" "KPT"
"DJ32234" "000100" "F" "A" "KPT"
"DJ32235" "000110" "F" "A" "KPT"
"DJ32236" "000100" "F" "A" "KPT"
"DJ32237" "000100" "F" "A" "KPT"
"DJ32238" "000100" "F" "A" "KPT"
"DJ32239" "000100" "M" "A" "KPT"
"DJ32240" "000110" "M" "A" "KPT"
"DJ32241" "000100" "M" "A" "KPT"
"DJ32242" "000110" "F" "A" "KPT"
"DJ32243" "000100" "F" "A" "KPT"
"DJ32244" "000100" "M" "J" "KPT"
"DJ32245" "000100" "M" "J" "KPT"
"DJ32246" "000100" "M" "A" "KPT"
"DJ32247" "000100" "M" "A" "KPT"
"DJ32248" "000100" "F" "A" "KPT"
"DJ32250" "000100" "M" "J" "KPT"
"DJ32251" "000110" "F" "J" "KPT"
"DJ32252" "000110" "F" "J" "KPT"
"DJ32253" "000110" "M" "J" "KPT"
"DJ32254" "000110" "M" "A" "KPT"
"DJ32255" "000100" "M" "J" "KPT"
"DJ32256" "000100" "F" "J" "KPT"
"DJ32257" "000100" "F" "J" "KPT"
"DJ32261" "000110" "M" "A" "KPT"
"DJ32262" "000110" "F" "A" "KPT"
"DJ32263" "000100" "F" "J" "KPT"
"DJ32264" "000100" "M" "J" "KPT"
"DJ32265" "000100" "F" "J" "KPT"
"DJ32266" "000100" "M" "A" "KPT"
"DJ32267" "000100" "F" "J" "KPT"
"DJ32268" "000100" "F" "J" "KPT"
"DJ32269" "000100" "F" "J" "KPT"
"DJ32270" "000100" "F" "J" "KPT"
"DJ32271" "000100" "M" "J" "KPT"
"DJ32272" "000100" "M" "J" "KPT"
"DJ32273" "000100" "F" "J" "KPT"
"DJ32274" "000110" "M" "J" "KPT"
"DJ32275" "000110" "F" "J" "KPT"
"DJ32276" "000110" "F" "A" "KPT"
"DJ32277" "000100" "M" "J" "KPT"
"DJ32278" "000110" "M" "A" "KPT"
"DJ32279" "000100" "F" "J" "KPT"
"DJ32280" "000100" "F" "J" "KPT"
"DJ32281" "000100" "M" "J" "KPT"
"DJ32282" "000110" "M" "J" "KPT"
"DJ32283" "000111" "M" "A" "KPT"
"DJ32284" "000100" "F" "A" "KPT"
"DJ32285" "000100" "F" "J" "KPT"
"DJ32286" "000100" "F" "J" "KPT"
"DJ32287" "000100" "M" "J" "KPT"
"DJ32288" "000110" "M" "A" "KPT"
"DJ32289" "000100" "F" "A" "KPT"
"DJ32290" "000110" "F" "A" "KPT"
"DJ32291" "000100" "F" "J" "KPT"
"DJ32292" "000100" "M" "J" "KPT"
"DJ32293" "000100" "M" "J" "KPT"
"DJ32294" "000110" "M" "A" "KPT"
"DJ32295" "000110" "F" "J" "KPT"
"DJ32296" "000100" "M" "J" "KPT"
"DJ32297" "000100" "M" "J" "KPT"
"DJ32298" "000100" "F" "A" "KPT"
"DJ32299" "000110" "M" "A" "KPT"
"DJ32300" "000100" "F" "J" "KPT"
"DJ32301" "000110" "F" "J" "KPT"
"DJ32302" "000110" "M" "A" "KPT"
"DJ32303" "000110" "M" "J" "KPT"
"DJ32306" "000100" "M" "J" "KPT"
"DJ32308" "000100" "F" "J" "KPT"
"DJ32309" "000100" "M" "J" "KPT"
"DJ32310" "000100" "M" "J" "KPT"
"DJ32311" "000100" "F" "J" "KPT"
"DJ32312" "000100" "F" "J" "KPT"
"DJ32313" "000100" "M" "A" "KPT"
"DJ32314" "000100" "F" "A" "KPT"
"DJ32315" "000100" "F" "A" "KPT"
"DJ32316" "000100" "M" "A" "KPT"
"DJ32320" "000110" "M" "J" "KPT"
"DJ32321" "000100" "M" "J" "KPT"
"DJ32322" "000110" "F" "J" "KPT"
"DJ32324" "000100" "F" "A" "KPT"
"DJ32325" "000100" "M" "J" "KPT"
"DJ32326" "000100" "F" "J" "KPT"
"DJ32327" "000100" "M" "J" "KPT"
"DJ32328" "000100" "M" "A" "KPT"
"DJ32330" "000100" "F" "J" "KPT"
"DJ32331" "000100" "M" "J" "KPT"
"DJ32332" "000110" "M" "A" "KPT"
"DJ32333" "000100" "F" "A" "KPT"
"DJ32334" "000100" "M" "J" "KPT"
"DJ32335" "000100" "M" "J" "KPT"
"DJ32336" "000100" "M" "J" "KPT"
"DJ32337" "000100" "M" "J" "KPT"
"DJ32338" "000100" "F" "J" "KPT"
"DJ32339" "000100" "F" "J" "KPT"
"DJ32340" "000110" "M" "A" "KPT"
"DJ32341" "000100" "F" "A" "KPT"
"DJ32342" "000100" "M" "J" "KPT"
"DJ32343" "000100" "M" "J" "KPT"
"DJ32344" "000110" "F" "J" "KPT"
"DJ32345" "000110" "M" "J" "KPT"
"DJ32346" "000110" "M" "A" "KPT"
"DJ32347" "000100" "F" "A" "KPT"
"DJ32348" "000100" "F" "J" "KPT"
"DJ32349" "000100" "F" "J" "KPT"
"DJ32350" "000110" "F" "J" "KPT"
"DJ32351" "000100" "M" "J" "KPT"
"DJ32352" "000100" "M" "J" "KPT"
"DJ32353" "000100" "F" "J" "KPT"
"DJ32357" "000100" "F" "J" "KPT"
"DJ32358" "000100" "F" "J" "KPT"
"DJ32359" "000100" "F" "A" "KPT"
"DJ32360" "000110" "M" "A" "KPT"
"DJ32361" "000100" "F" "J" "KPT"
"DJ32362" "000100" "F" "J" "KPT"
"DJ32363" "000100" "F" "J" "KPT"
"DJ32364" "000100" "M" "J" "KPT"
"DJ32366" "000100" "M" "J" "KPT"
"DJ32369" "000100" "M" "A" "KPT"
"DJ32370" "000100" "M" "J" "KPT"
"DJ32371" "000100" "M" "J" "KPT"
"DJ32372" "000100" "M" "J" "KPT"
"DJ32373" "000100" "M" "A" "KPT"
"DJ32374" "000100" "M" "J" "KPT"
"DJ32375" "000100" "F" "J" "KPT"
"DJ32376" "000100" "M" "J" "KPT"
"DJ32377" "000100" "M" "J" "KPT"
"DJ32378" "000100" "M" "J" "KPT"
"DJ32379" "000100" "F" "J" "KPT"
"DJ32380" "000100" "F" "J" "KPT"
"DJ32381" "000100" "F" "J" "KPT"
"DJ32382" "000100" "M" "J" "KPT"
"DJ32383" "000100" "F" "J" "KPT"
"DJ32384" "000100" "F" "J" "KPT"
"DJ32385" "000100" "M" "A" "KPT"
"DJ32386" "000100" "M" "J" "KPT"
"DJ32387" "000110" "F" "J" "KPT"
"DJ32388" "000100" "M" "J" "KPT"
"DJ32389" "000100" "M" "J" "KPT"
"DJ32390" "000100" "M" "J" "KPT"
"DJ32391" "000101" "F" "J" "KPT"
"DJ32392" "000100" "M" "J" "KPT"
"DJ32393" "000100" "M" "A" "KPT"
"DJ32394" "000100" "F" "J" "KPT"
"DJ32395" "000100" "F" "J" "KPT"
"DJ32396" "000100" "F" "J" "KPT"
"DJ32397" "000110" "F" "A" "KPT"
"DJ32398" "000100" "M" "A" "KPT"
"DJ32399" "000110" "F" "J" "KPT"
"DJ32400" "000110" "F" "J" "KPT"
"DJ32401" "000110" "F" "J" "KPT"
"DJ32402" "000100" "M" "J" "KPT"
"DJ32403" "000100" "M" "A" "KPT"
"DJ32404" "000100" "F" "A" "KPT"
"DJ32405" "000100" "M" "J" "KPT"
"DJ32406" "000110" "M" "A" "KPT"
"DJ32407" "000100" "F" "J" "KPT"
"DJ32408" "000100" "F" "J" "KPT"
