year,site,nest,laying_date,hatching_date,parent1,parent2,parent3,chick1,chick2,chick3,species,comments
2012,Andavadoaka,-31,,,FH69143,,,FH69144,FH69145,,KiP,
2012,Andavadoaka,-30,,,FH69135,,,FH69134,,,KiP,
2012,Andavadoaka,-29,,,FH69136,,,FH69133,,,KiP,
2012,Andavadoaka,-28,,,FH69131,,,FH69132,,,KiP,
2012,Andavadoaka,-27,,,,,,FH69128,FH69129,,KiP,
2012,Andavadoaka,-26,,,,,,FH69123,,,KiP,
2012,Andavadoaka,-25,,,FH69120,,,FH69121,FH69122,,KiP,
2012,Andavadoaka,-23,,,FH69114,,,FH69116,FH69115,,KiP,
2012,Andavadoaka,-22,,,,,,FH69111,,,KiP,
2012,Andavadoaka,-21,,,,,,FH47157,,,KiP,
2012,Andavadoaka,-20,,,,,,FH69300,,,KiP,
2012,Andavadoaka,-19,,,,,,FH69297,,,KiP,
2012,Andavadoaka,-18,,,FH69294,,,FH69295,,,KiP,
2012,Andavadoaka,-17,,,FH69285,,,FH69286,,,KiP,
2012,Andavadoaka,-16,,,FH69283,,,FH69284,,,KiP,
2012,Andavadoaka,-15,,,FH69281,,,FH69282,FH69287,,KiP,
2012,Andavadoaka,-14,,,FH69278,,,FH69279,,,KiP,
2012,Andavadoaka,-13,,,FH69270,,,FH69271,,,KiP,
2012,Andavadoaka,-12,,,,,,FH69269,,,KiP,
2012,Andavadoaka,-11,,,,,,FH69258,,,KiP,
2012,Andavadoaka,-10,,,,,,FH69249,,,KiP,
2012,Andavadoaka,-9,,,FH69245,,,FH69246,,,KiP,
2012,Andavadoaka,-8,,,FH69240,,,FH69241,FH69242,,KiP,
2012,Andavadoaka,-6,,,FH69234,,,FH69238,FH69235,FH69236,KiP,
2012,Andavadoaka,-5,,,,,,FH69231,,,KiP,
2012,Andavadoaka,-4,,,FH69219,,,FH69220,,,KiP,
2012,Andavadoaka,-3,,,FH69218,,,FH69216,FH69217,,KiP,
2012,Andavadoaka,-2,,,,,,FH69215,,,KiP,
2012,Andavadoaka,-1,,,FH69201,,,FH69202,FH69203,,KiP,
2012,Tsimanampetsotsa,1,,,FH47031,FH47507,,,,,KiP,
2012,Tsimanampetsotsa,1,,,FH47489,FH47487,,,,,KiP,
2012,Tsimanampetsotsa,3,,,FH47624,FH47375,,,,,KiP,
2012,Andavadoaka,4,,,FH47404,FH69275,,FH69277,FH69276,,KiP,
2012,Tsimanampetsotsa,6,,,FH17901,,,,,,KiP,
2012,Andavadoaka,9,,,FH69232,FH69255,,,,,KiP,
2012,Andavadoaka,11,,,FH17854,,,,,,KiP,
2012,Andavadoaka,12,,,FH69204,FH69214,,,,,KiP,
2012,Andavadoaka,13,,,FH69257,FH69210,,FH69229,FH69230,,KiP,
2012,Andavadoaka,14,,,FH69239,FH69259,,,,,KiP,
2012,Andavadoaka,15,,,FH69225,,,,,,KiP,
2012,Andavadoaka,16,,,FH69244,,,,,,KiP,
2012,Andavadoaka,17,,,FH69228,,,,,,KiP,
2012,Andavadoaka,19,,,FH69061,FH69071,,,,,KiP,
2012,Andavadoaka,20,,,FH69060,FH69090,,,,,KiP,
2012,Andavadoaka,21,,,FH69063,FH69069,,,,,KiP,
2012,Andavadoaka,22,,,FH69033,FH69073,,,,,KiP,
2012,Andavadoaka,23,,,FH69021,FH69024,,,,,KiP,
2012,Andavadoaka,24,,,FH69029,,,,,,KiP,
2012,Tsimanampetsotsa,24,,,FH47484,,,,,,KiP,
2012,Tsimanampetsotsa,25,,,FH47498,,,,,,KiP,
2012,Andavadoaka,26,,,FH47093,FH69019,,FH69020,FH69168,,KiP,
2012,Tsimanampetsotsa,26,,,FH47986,,,,,,KiP,
2012,Andavadoaka,28,,,FH69265,,,,,,KiP,
2012,Tsimanampetsotsa,28,,,FH47430,,,,,,KiP,
2012,Andavadoaka,29,,,FH69264,,,,,,KiP,
2012,Tsimanampetsotsa,30,,,FH47147,,,,,,KiP,
2012,Andavadoaka,31,,,FH69006,FH69016,,,,,KiP,
2012,Andavadoaka,32,,,FH69266,,,,,,KiP,
2012,Tsimanampetsotsa,35,,,FH47174,,,FH47481,FH47087,,KiP,
2012,Andavadoaka,36,,,FH69041,FH69076,,,,,KiP,
2012,Tsimanampetsotsa,36,,,FH47055,,,,,,KiP,
2012,Andavadoaka,37,,,FH69067,,,,,,KiP,
2012,Andavadoaka,38,,,FH69274,,,FH69273,FH69280,,KiP,
2012,Andavadoaka,39,,,FH69058,,,,,,KiP,
2012,Andavadoaka,40,,,FH69299,FH68803,,FH69100,FH68805,,KiP,
2012,Andavadoaka,41,,,FH17854,,,,,,KiP,
2012,Andavadoaka,43,,,FH68815,,,,,,KiP,
2012,Andavadoaka,44,,,FH68814,,,FH68837,FH68836,,KiP,
2012,Andavadoaka,46,,,FH68810,FH68829,,FH68832,,,KiP,
2012,Andavadoaka,49,,,FH69059,FH69070,,,,,KiP,
2012,Andavadoaka,51,,,FH69057,FH69064,,FH69065,FH69066,,KiP,
2012,Andavadoaka,52,,,FH68825,FH68831,,,,,KiP,
2012,Andavadoaka,53,,,FH68816,,,,,,KiP,
2012,Andavadoaka,54,,,FH68826,,,,,,KiP,
2012,Andavadoaka,55,,,FH68813,FH68828,,FH68839,FH68847,,KiP,
2012,Andavadoaka,56,,,FH69124,,,FH69125,FH69126,,KiP,
2012,Andavadoaka,57,,,FH69127,FH68811,,FH68812,FH69151,,KiP,
2012,Andavadoaka,59,,,FH68852,FH68860,,,,,KiP,
2012,Andavadoaka,60,,,FH68869,,,,,,KiP,
2012,Andavadoaka,61,,,FH68827,,,,,,KiP,
2012,Andavadoaka,62,,,FH68866,,,FH47115,FH47116,,KiP,
2012,Andavadoaka,64,,,FH47112,FH47329,,,,,KiP,
2012,Andavadoaka,65,,,FH47117,,,FH47136,FH47152,,KiP,
2012,Andavadoaka,102,,,FH69262,FH69028,,,,,KiP,
2012,Andavadoaka,103,,,FH69017,,,,,,KiP,
2012,Andavadoaka,104,,,FH69022,,,FH69018,,,KiP,
2012,Andavadoaka,105,,,FH69092,,,,,,KiP,
2012,Andavadoaka,106,,,FH69051,FH69054,,,,,KiP,
2012,Andavadoaka,107,,,FH69093,,,,,,KiP,
2012,Andavadoaka,108,,,FH69062,FH69068,,FH69174,FH69175,,KiP,
2012,Andavadoaka,110,,,FH69077,FH69087,,,,,KiP,
2012,Andavadoaka,111,,,FH47045,,,,,,KiP,
2012,Andavadoaka,112,,,FH69094,FH68822,,,,,KiP,
2012,Andavadoaka,114,,,FH68848,,,FH47164,FH47166,,KiP,
2012,Andavadoaka,115,,,FH68842,,,,,,KiP,
2012,Andavadoaka,116,,,FH68855,FH68859,,,,,KiP,
2012,Andavadoaka,117,,,FH68846,,,FH68863,,,KiP,
2012,Andavadoaka,118,,,FH68862,FH47105,,,,,KiP,
2012,Andavadoaka,FALSE,,,FH69118,,,FH69119,FH69079,,KiP,
2012,Andavadoaka,10a,,,,,,FH68853,FH68854,,KiP,
2012,Andavadoaka,46a,,,FH47104,,,FH68832,FH68832,,KiP,
2012,Tsimanampetsotsa,-2,,,FH17765,FH47648,,FH47463,,,MP,
2012,Tsimanampetsotsa,-1,,,,,,FH47043,,,MP,
2012,Tsimanampetsotsa,1,,,FH47690,FH47347,,FH47445,FH47474,,MP,
2012,Tsimanampetsotsa,2,,,FH47084,,,FH47043,,,MP,
2012,Tsimanampetsotsa,3,,,FH47763,FH47470,,FH47371,FH47494,,MP,
2012,Tsimanampetsotsa,5,,,FH47385,FH47675,,FH47070,FH47358,,MP,
2012,Tsimanampetsotsa,6,,,FH47630,FH47477,,FH47652,,,MP,
2012,Tsimanampetsotsa,7,,,FH17007,,,FH47440,,,MP,
2012,Tsimanampetsotsa,10,,,FH17261,FH47409,,FH47361,FH47499,,MP,
2012,Tsimanampetsotsa,11,,,FH47625,FH47661,,FH47776,FH47453,,MP,
2012,Tsimanampetsotsa,14,,,FH47442,,,,,,MP,
2012,Tsimanampetsotsa,17,,,FH47354,FH47215,,,,,MP,
2012,Tsimanampetsotsa,23,,,FH47990,,,,,,MP,
2012,Tsimanampetsotsa,24,,,FH17600,FH17374,,FH47618,,,MP,
2012,Andavadoaka,-112,,,,,,FH68823,,,WfP,
2012,Andavadoaka,-110,,,FH69082,FH69083,,FH69084,FH69085,,WfP,
2012,Andavadoaka,-108,,,FH69037,FH69038,,FH69040,FH69039,,WfP,
2012,Andavadoaka,-107,,,FH69109,FH69035,,FH69110,FH69036,FH47106,WfP,
2012,Andavadoaka,-106,,,FH69030,,,FH69032,FH69031,,WfP,
2012,Andavadoaka,-105,,,,,,FH69025,,,WfP,
2012,Andavadoaka,-104,,,,,,FH69023,,,WfP,
2012,Andavadoaka,-102,,,,,,FH69014,FH69013,,WfP,
2012,Andavadoaka,-101,,,,,,FH69260,,,WfP,
2012,Andavadoaka,-21,,,FH47169,FH47170,,FH47171,FH47172,,WfP,
2012,Andavadoaka,-20,,,,,,FH47107,,,WfP,
2012,Andavadoaka,-19,,,,,,FH47134,FH69194,FH69193,WfP,
2012,Andavadoaka,-18,,,,,,FH69177,,,WfP,
2012,Andavadoaka,-17,,,FH69165,,,,,,WfP,
2012,Andavadoaka,-17,,,,,,FH69166,FH69164,,WfP,
2012,Andavadoaka,-16,,,,,,FH69159,FH69153,,WfP,
2012,Andavadoaka,-15,,,,,,FH69141,FH69142,,WfP,
2012,Andavadoaka,-14,,,,,,FH69138,,,WfP,
2012,Andavadoaka,-13,,,,,,FH69117,,,WfP,
2012,Andavadoaka,-12,,,,,,FH69106,FH69107,,WfP,
2012,Andavadoaka,-11,,,FH69102,FH69104,,FH69103,,,WfP,
2012,Andavadoaka,-10,,,FH69291,,,FH69292,FH69293,,WfP,
2012,Andavadoaka,-9,,,FH69288,,,FH69290,FH69289,FH69288,WfP,
2012,Andavadoaka,-8,,,,,,FH69267,,,WfP,
2012,Andavadoaka,-7,,,,,,FH47357,FH47617,,WfP,
2012,Andavadoaka,-6,,,FH69250,FH69251,,,,,WfP,
2012,Andavadoaka,-6,,,,,,FH69252,,,WfP,
2012,Andavadoaka,-5,,,,,,FH69247,FH69248,,WfP,
2012,Andavadoaka,-4,,,,,,FH69237,,,WfP,
2012,Andavadoaka,-3,,,,,,FH69211,FH69212,,WfP,
2012,Andavadoaka,-2,,,FH47947,FH69209,,FH69207,FH69208,,WfP,
2012,Andavadoaka,-1,,,,,,FH69213,FH69206,,WfP,
2012,Tsimanampetsotsa,-1,,,,,,FH47378,,,WfP,
2012,Tsimanampetsotsa,1,,,,,,FH47294,,,WfP,
2012,Tsimanampetsotsa,5,,,FH47687,,,,,,WfP,
2012,Andavadoaka,7,,,FH47240,FH69222,,FH69224,FH69223,,WfP,
2012,Tsimanampetsotsa,9,,,FH47620,,,,,,WfP,
2012,Andavadoaka,10,,,FH69205,,,FH69272,FH69192,FH69272,WfP,
2012,Andavadoaka,12,,,FH69015,,,,,,WfP,
2012,Tsimanampetsotsa,12,,,FH47108,,,,,,WfP,
2012,Tsimanampetsotsa,12,,,,,,FH47619,FH47381,,WfP,
2012,Andavadoaka,13,,,FH69261,FH69027,,FH69139,FH69140,,WfP,
2012,Tsimanampetsotsa,13,,,FH47360,FH47668,,,,,WfP,
2012,Andavadoaka,14,,,FH69233,FH69256,,FH69268,,,WfP,
2012,Andavadoaka,15,,,FH69026,,,,,,WfP,
2012,Andavadoaka,16,,,FH69046,FH69055,,,,,WfP,
2012,Andavadoaka,16,,,,,,FH68824,FH68819,,WfP,
2012,Tsimanampetsotsa,16,,,FH47993,,,,,,WfP,
2012,Andavadoaka,17,,,FH69267,FH69254,,FH69096,,,WfP,
2012,Andavadoaka,19,,,FH69263,FH47270,,,,,WfP,
2012,Andavadoaka,20,,,FH69101,,,FH47173,,,WfP,
2012,Andavadoaka,21,,,FH69296,FH69298,,FH47128,FH47129,FH69178,WfP,
2012,Andavadoaka,22,,,FH69105,,,FH47252,,,WfP,
2012,Andavadoaka,23,,,FH69108,FH69078,,FH68841,,,WfP,
2012,Andavadoaka,25,,,FH68809,,,,,,WfP,
2012,Andavadoaka,26,,,FH17861,FH68830,,,,,WfP,
2012,Andavadoaka,27,,,FH69112,FH69113,,FH69130,FH47106,,WfP,
2012,Andavadoaka,29,,,FH69137,FH68851,,,,,WfP,
2012,Tsimanampetsotsa,29,,,,,,FH47032,,,WfP,
2012,Tsimanampetsotsa,30,,,,,,FH47639,,,WfP,
2012,Andavadoaka,32,,,FH69169,,,FH69160,FH69167,,WfP,
2012,Andavadoaka,35,,,FH69186,FH68858,,,,,WfP,
2012,Andavadoaka,36,,,FH68861,FH68864,,,,,WfP,
2012,Andavadoaka,37,,,FH47121,FH47122,,,,,WfP,
2012,Andavadoaka,38,,,FH47109,FH47110,,FH47111,,,WfP,
2012,Andavadoaka,101,,,FH69045,FH69053,,,,,WfP,
2012,Andavadoaka,102,,,FH69227,FH69253,,,,,WfP,
2012,Andavadoaka,103,,,FH69044,FH69047,,,,,WfP,
2012,Andavadoaka,103,,,,,,FH68843,,,WfP,
2012,Andavadoaka,104,,,FH69034,FH69072,,,,,WfP,
2012,Andavadoaka,105,,,FH69048,FH69052,,FH68817,,,WfP,
2012,Andavadoaka,106,,,FH69056,,,FH68821,FH47133,FH68820,WfP,
2012,Andavadoaka,107,,,FH69091,FH68802,,FH68801,FH68804,,WfP,
2012,Andavadoaka,108,,,FH68867,FH68868,,,,,WfP,
2012,Andavadoaka,,,,FH69188,,,,,,WfP,
2012,Andavadoaka,,,,FH69189,,,,,,WfP,
2013,Andavadoaka,-137,,,FH72291,,,FH72290,,,KiP,
2013,Andavadoaka,-136,,,FH72288,,,FH72287,,,KiP,
2013,Andavadoaka,-135,,,FH72283,,,FH72284,FH72289,FH72284,KiP,
2013,Andavadoaka,-134,,,FH72277,,,FH72278,,,KiP,
2013,Andavadoaka,-133,,,FH72272,FH72273,,,,,KiP,
2013,Andavadoaka,-132,,,FH72271,,,FH72270,,,KiP,
2013,Andavadoaka,-131,,,,,,FH72268,,,KiP,
2013,Andavadoaka,-130,,,FH47997,,,FH72267,,,KiP,
2013,Andavadoaka,-129,,,FH72265,,,FH72266,,,KiP,
2013,Andavadoaka,-128,,,FH72261,,,FH72260,FH72259,,KiP,
2013,Andavadoaka,-127,,,FH72258,,,FH72257,,,KiP,
2013,Andavadoaka,-126,,,FH72252,,,FH72250,FH72251,,KiP,
2013,Andavadoaka,-125,,,,,,FH72241,,,KiP,
2013,Andavadoaka,-124,,,FH72239,,,FH72240,FH72393,,KiP,
2013,Andavadoaka,-123,,,FH72233,,,FH72232,FH72231,,KiP,
2013,Andavadoaka,-122,,,FH72227,,,FH72225,FH72226,,KiP,
2013,Andavadoaka,-121,,,FH72223,,,FH72224,,,KiP,
2013,Andavadoaka,-120,,,FH72221,,,FH72220,FH72219,,KiP,
2013,Andavadoaka,-119,,,FH72213,,,FH72215,FH72214,,KiP,
2013,Andavadoaka,-118,,,,,,FH72211,FH72212,,KiP,
2013,Andavadoaka,-117,,,FH72208,,,FH72209,FH72210,,KiP,
2013,Andavadoaka,-116,,,,,,FH72207,,,KiP,
2013,Andavadoaka,-115,,,FH72204,,,FH72205,FH72206,,KiP,
2013,Andavadoaka,-114,,,FH68981,,,FH68982,,,KiP,
2013,Andavadoaka,-113,,,FH68977,,,FH68978,,,KiP,
2013,Andavadoaka,-112,,,FH68974,,,FH68976,FH68975,,KiP,
2013,Andavadoaka,-111,,,,,,FH68973,,,KiP,
2013,Andavadoaka,-110,,,FH68970,,,FH68971,,,KiP,
2013,Andavadoaka,-109,,,,,,FH68961,,,KiP,
2013,Andavadoaka,-108,,,,,,FH68960,FH68959,,KiP,
2013,Andavadoaka,-107,,,,,,FH68957,FH68958,,KiP,
2013,Andavadoaka,-106,,,,,,FH68954,,,KiP,
2013,Andavadoaka,-105,,,FH68952,,,FH68953,,,KiP,
2013,Andavadoaka,-104,,,FH68941,,,FH68939,FH68938,,KiP,
2013,Andavadoaka,-103,,,FH72248,,,FH68928,FH68929,FH72133,KiP,
2013,Andavadoaka,-102,,,,,,FH68923,,,KiP,
2013,Andavadoaka,-101,,,FH69234,,,FH47231,FH47176,,KiP,
2013,Andavadoaka,-62,,,,,,FH72460,,,KiP,
2013,Andavadoaka,-61,,,,,,FH72456,FH72455,,KiP,
2013,Andavadoaka,-60,,,FH72453,,,FH72452,,,KiP,
2013,Andavadoaka,-59,,,FH72451,,,FH72450,,,KiP,
2013,Andavadoaka,-58,,,FH72449,,,FH72448,FH72447,,KiP,
2013,Andavadoaka,-57,,,,,,FH72441,,,KiP,
2013,Andavadoaka,-56,,,FH72440,,,FH72439,FH72438,,KiP,
2013,Andavadoaka,-55,,,FH68769,,,FH72436,FH72437,,KiP,
2013,Andavadoaka,-54,,,FH72435,,,FH72434,,,KiP,
2013,Andavadoaka,-53,,,FH72431,,,FH72430,,,KiP,
2013,Andavadoaka,-52,,,FH72423,,,FH72424,,,KiP,
2013,Andavadoaka,-51,,,FH72421,,,FH72422,,,KiP,
2013,Andavadoaka,-51,,,,,,FH72422,,,KiP,
2013,Andavadoaka,-50,,,FH72419,,,FH72420,,,KiP,
2013,Andavadoaka,-49,,,FH72414,,,FH72415,,,KiP,
2013,Andavadoaka,-48,,,FH72392,,,FH72391,,,KiP,
2013,Andavadoaka,-47,,,FH72390,,,FH72389,,,KiP,
2013,Andavadoaka,-46,,,,,,FH72388,,,KiP,
2013,Andavadoaka,-46,,,,,,FH72388,,,KiP,
2013,Andavadoaka,-45,,,FH72387,,,FH72386,,,KiP,
2013,Andavadoaka,-44,,,FH72383,,,FH72384,,,KiP,
2013,Andavadoaka,-43,,,FH72382,,,FH72381,FH72380,,KiP,
2013,Andavadoaka,-42,,,FH69219,,,FH72379,,,KiP,
2013,Andavadoaka,-41,,,,,,FH72376,FH72375,,KiP,
2013,Andavadoaka,-40,,,,,,FH72374,,,KiP,
2013,Andavadoaka,-39,,,FH72372,,,FH72373,,,KiP,
2013,Andavadoaka,-38,,,FH72370,,,FH72371,,,KiP,
2013,Andavadoaka,-37,,,,,,FH72369,,,KiP,
2013,Andavadoaka,-36,,,FH72365,,,FH72366,FH72377,,KiP,
2013,Andavadoaka,-36,,,,,,FH72377,,,KiP,
2013,Andavadoaka,-35,,,FH72363,,,FH72364,,,KiP,
2013,Andavadoaka,-34,,,FH72361,,,FH72362,FH72416,,KiP,
2013,Andavadoaka,-34,,,,,,FH72362,,,KiP,
2013,Andavadoaka,-33,,,FH72358,,,FH72360,FH72359,,KiP,
2013,Andavadoaka,-32,,,FH72355,,,FH72357,FH72356,,KiP,
2013,Andavadoaka,-31,,,FH72351,,,FH72352,,,KiP,
2013,Andavadoaka,-30,,,FH72345,,,FH72347,FH72346,,KiP,
2013,Andavadoaka,-29,,,FH72342,,,FH72343,FH72344,,KiP,
2013,Andavadoaka,-28,,,FH72339,,,FH72340,FH72341,,KiP,
2013,Andavadoaka,-28,,,,,,FH72341,,,KiP,
2013,Andavadoaka,-27,,,FH72337,,,FH72338,,,KiP,
2013,Andavadoaka,-26,,,FH72332,,,FH72334,FH72333,,KiP,
2013,Andavadoaka,-25,,,FH72323,,,FH72324,,,KiP,
2013,Andavadoaka,-24,,,FH72311,,,FH72312,FH72312,,KiP,
2013,Andavadoaka,-23,,,FH72309,,,FH72310,,,KiP,
2013,Andavadoaka,-22,,,FH72305,,,FH72307,FH72306,,KiP,
2013,Andavadoaka,-21,,,FH72302,,,FH72303,,,KiP,
2013,Andavadoaka,-20,,,FH72299,,,FH72301,FH72300,,KiP,
2013,Andavadoaka,-19,,,FH72292,,,FH72294,FH72293,,KiP,
2013,Andavadoaka,-19,,,,,,FH72294,FH72293,,KiP,
2013,Andavadoaka,-18,,,FH72195,,,FH72196,,,KiP,
2013,Andavadoaka,-18,,,,,,FH72196,,,KiP,
2013,Andavadoaka,-17,,,FH72194,,,FH72193,,,KiP,
2013,Andavadoaka,-16,,,FH72186,,,FH72187,,,KiP,
2013,Andavadoaka,-15,,,FH72184,,,FH72185,,,KiP,
2013,Andavadoaka,-14,,,FH72179,,,FH72181,FH72180,,KiP,
2013,Andavadoaka,-13,,,FH72175,,,FH72177,FH72176,,KiP,
2013,Andavadoaka,-12,,,FH72165,,,FH72164,FH72166,,KiP,
2013,Andavadoaka,-11,,,FH72162,,,FH72163,,,KiP,
2013,Andavadoaka,-10,,,FH69176,,,FH72160,,,KiP,
2013,Andavadoaka,-9,,,FH72157,,,FH72158,FH72159,,KiP,
2013,Andavadoaka,-8,,,FH72145,,,FH72146,,,KiP,
2013,Andavadoaka,-7,,,FH72137,,,FH72138,,,KiP,
2013,Andavadoaka,-6,,,,,,FH72133,FH68929,FH72133,KiP,
2013,Andavadoaka,-5,,,FH72125,,,FH72124,FH72123,,KiP,
2013,Andavadoaka,-4,,,FH72122,,,FH72120,FH72121,,KiP,
2013,Andavadoaka,-3,,,,,,FH72114,,,KiP,
2013,Andavadoaka,-2,,,FH47178,,,FH47179,,,KiP,
2013,Andavadoaka,-1,,,FH68789,,,FH68790,,,KiP,
2013,Andavadoaka,1,,,FH47459,FH68822,,FH47744,FH47478,,KiP,
2013,Andavadoaka,2,,,FH68702,FH68813,,FH68720,FH68719,,KiP,
2013,Andavadoaka,3,,,FH47692,,,FH47149,FH47038,,KiP,
2013,Andavadoaka,4,,,FH47679,FH47493,,FH47642,FH47472,,KiP,
2013,Andavadoaka,5,,,FH47194,FH68763,,FH68764,FH47364,,KiP,
2013,Andavadoaka,6,,,FH47669,FH47059,,FH68884,FH68885,,KiP,
2013,Andavadoaka,7,,,FH47480,FH47418,,FH68876,,,KiP,
2013,Andavadoaka,8,,,FH47681,FH69245,,FH47355,FH68878,,KiP,
2013,Andavadoaka,9,,,FH47662,FH47677,,,,,KiP,
2013,Andavadoaka,10,,,FH47439,FH47155,,,,,KiP,
2013,Andavadoaka,12,,,FH68701,,,FH68886,FH68889,,KiP,
2013,Andavadoaka,13,,,FH47688,,,FH47659,FH47175,,KiP,
2013,Andavadoaka,14,,,FH47045,FH17877,,,,,KiP,
2013,Andavadoaka,15,,,FH47495,FH68883,,FH68882,,,KiP,
2013,Andavadoaka,16,,,FH69219,,,,,,KiP,
2013,Andavadoaka,17,,,FH68869,FH17877,,FH47393,FH47391,,KiP,
2013,Andavadoaka,18,,,FH17858,,,,,,KiP,
2013,Andavadoaka,19,,,FH68850,FH47071,,FH68782,FH68781,M,KiP,
2013,Andavadoaka,20,,,FH47352,FH69131,,FH68794,,,KiP,
2013,Andavadoaka,21,,,FH47066,,,,,,KiP,
2013,Andavadoaka,23,,,FH47432,FH68712,,,,,KiP,
2013,Andavadoaka,24,,,FH68714,,,,,,KiP,
2013,Andavadoaka,25,,,FH47466,FH68706,FH47801,FH68793,,,KiP,2 parents in captures data and FH47801 in camera
2013,Andavadoaka,27,,,FH68770,FH47384,,,,,KiP,
2013,Andavadoaka,29,,,FH68708,FH68962,,FH68894,,,KiP,
2013,Andavadoaka,30,,,FH68709,,,,,,KiP,
2013,Andavadoaka,31,,,FH47049,,,FH68877,FH68881,,KiP,
2013,Andavadoaka,32,,,FH68766,,,,,,KiP,
2013,Andavadoaka,33,,,FH68724,FH68902,,FH68901,FH69000,,KiP,
2013,Andavadoaka,34,,,FH68725,,,,,,KiP,
2013,Andavadoaka,35,,,FH69225,,,,,,KiP,
2013,Andavadoaka,36,,,FH47049,FH68972,,,,,KiP,
2013,Andavadoaka,38,,,FH68723,FH68840,,FH68912,,,KiP,
2013,Andavadoaka,39,,,FH47068,,,,,,KiP,
2013,Andavadoaka,40,,,FH68710,,,FH68717,FH68713,,KiP,
2013,Andavadoaka,41,,,FH68715,,,,,,KiP,
2013,Andavadoaka,42,,,FH68716,,,,,,KiP,
2013,Andavadoaka,43,,,FH69029,,,,,,KiP,
2013,Andavadoaka,44,,,FH47585,,,,,,KiP,
2013,Andavadoaka,45,,,FH68703,,,,,,KiP,
2013,Andavadoaka,47,,,FH68718,,,,,,KiP,
2013,Andavadoaka,49,,,FH47419,,,,,,KiP,
2013,Andavadoaka,50,,,FH47156,FH47671,,,,,KiP,
2013,Andavadoaka,53,,,FH47462,,,,,,KiP,
2013,Andavadoaka,58,,,FH68783,,,,,,KiP,
2013,Andavadoaka,59,,,FH68765,,,,,,KiP,
2013,Andavadoaka,60,,,FH68711,,,,,,KiP,
2013,Andavadoaka,62,,,FH68707,,,,,,KiP,
2013,Andavadoaka,63,,,FH68767,,,,,,KiP,
2013,Andavadoaka,65,,,FH68904,,,,,,KiP,
2013,Andavadoaka,67,,,FH68907,,,,,,KiP,
2013,Andavadoaka,68,,,FH68911,,,FH68963,,,KiP,
2013,Andavadoaka,76,,,FH68848,,,,,,KiP,
2013,Andavadoaka,79,,,FH47065,FH47042,,,,,KiP,
2013,Andavadoaka,80,,,FH68930,,,FH68931,FH68932,,KiP,
2013,Andavadoaka,81,,,FH68726,,,,,,KiP,
2013,Andavadoaka,82,,,FH68730,,,,,,KiP,
2013,Andavadoaka,83,,,FH68729,,,FH72113,,,KiP,
2013,Andavadoaka,85,,,FH68792,,,,,,KiP,
2013,Andavadoaka,86,,,FH69124,,,,,,KiP,
2013,Andavadoaka,95,,,FH68785,,,,,,KiP,
2013,Andavadoaka,97,,,FH72130,FH72135,,FH72141,FH72140,,KiP,
2013,Andavadoaka,100,,,FH68784,,,,,,KiP,
2013,Andavadoaka,101,,,FH69204,FH69067,,FH47177,,,KiP,
2013,Andavadoaka,102,,,FH69244,,,,,,KiP,
2013,Andavadoaka,104,,,FH68727,FH68728,,,,,KiP,
2013,Andavadoaka,105,,,FH68906,FH69214,,FH68926,FH68927,,KiP,
2013,Andavadoaka,108,,,FH68891,FH68943,,FH68942,,,KiP,
2013,Andavadoaka,121,,,FH68880,,,,,,KiP,
2013,Andavadoaka,123,,,FH68871,,,,,,KiP,
2013,Andavadoaka,124,,,FH68872,,,,,,KiP,
2013,Andavadoaka,125,,,FH47183,,,,,,KiP,
2013,Andavadoaka,126,,,FH69203,,,,,,KiP,
2013,Andavadoaka,129,,,FH68984,FH47395,,FH68985,FH68986,,KiP,
2013,Andavadoaka,131,,,FH68879,FH68905,,FH68990,FH68991,,KiP,
2013,Andavadoaka,132,,,FH68874,,,,,,KiP,
2013,Andavadoaka,133,,,FH68887,,,,,,KiP,
2013,Andavadoaka,134,,,FH68875,FH68945,,,,,KiP,
2013,Andavadoaka,135,,,FH68965,,,,,,KiP,
2013,Andavadoaka,136,,,FH68896,FH72110,,FH68969,FH72111,,KiP,
2013,Andavadoaka,138,,,FH68915,,,,,,KiP,
2013,Andavadoaka,139,,,FH68909,,,,,,KiP,
2013,Andavadoaka,147,,,FH68908,,,,,,KiP,
2013,Andavadoaka,148,,,FH68910,,,,,,KiP,
2013,Andavadoaka,149,,,FH69146,FH69228,,FH72285,FH72286,,KiP,
2013,Andavadoaka,151,,,FH68899,,,,,,KiP,
2013,Andavadoaka,155,,,FH68964,,,,,,KiP,
2013,Andavadoaka,156,,,FH68914,FH68731,,,,,KiP,
2013,Andavadoaka,157,,,FH68937,FH68937,,FH68995,FH68994,,KiP,
2013,Andavadoaka,160,,,FH68950,,,FH68987,FH68988,,KiP,
2013,Andavadoaka,161,,,FH68968,,,FH68967,FH68966,,KiP,
2013,Andavadoaka,163,,,FH69218,,,,,,KiP,
2013,Andavadoaka,164,,,FH68725,,,,,,KiP,
2013,Andavadoaka,165,,,FH68983,,,,,,KiP,
2013,Andavadoaka,166,,,FH72244,,,,,,KiP,
2013,Andavadoaka,167,,,FH68731,,,,,,KiP,
2013,Andavadoaka,168,,,FH72280,,,,,,KiP,
2013,Andavadoaka,169,,,FH72245,,,,,,KiP,
2013,Andavadoaka,170,,,FH72281,,,,,,KiP,
2013,Andavadoaka,171,,,FH47363,,,,,,KiP,
