species,ring,mol_sex,sexing_year,sample_file,sample_name,P2/P8,P2/P8,Z002B/Z002D,Z002B/Z002D,P2/P8Repetition,P2/P8Repetition,Z002B/Z002DRepetition,Z002B/Z002DRepetition,capture_year,capture_date,code,sexed_by,comments
KiP,FH72261,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72265,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72271,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72277,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72284,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72285,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72288,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72289,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72294,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72311,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72312,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72316,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72329,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72341,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72346,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72351,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72355,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72373,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72383,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72415,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH72419,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH68974,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
MP,FH72254,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
MP,FH72321,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
MP,FH72367,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
MP,FH72405,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72354,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72427,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,120WfP1,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH47178,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH47240,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH47934,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH47981,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH69256,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72142,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72228,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72235,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72242,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72295,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72348,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72385,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72397,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72398,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72399,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72406,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72410,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72426,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72428,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72429,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72443,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72445,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,120WfP2,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH47366,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
MP,FH47944,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR-speccorrectedfromWfPtoMP
WfP,FH47985,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH68772,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH68774,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH68925,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH68933,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH68935,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH68992,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH68997,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH69209,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH69233,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
MP,FH72149,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR-speciescorrectedfromWfPtoMP
WfP,FH72152,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72236,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72249,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72330,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72349,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72396,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72400,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72401,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72407,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72412,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72432,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
WfP,FH72461,M,2013,,,,,,,,,,,,,,LEP,onemarkerscoredthisasmale-theotherfailedtoamplifyinPCR
KiP,FH47411,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH47418,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH47478,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH47485,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH47659,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH68720,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH68879,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH68885,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH68928,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH68938,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH68943,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH68950,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH68952,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH68977,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH68988,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH68991,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH69000,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72146,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72154,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72159,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72167,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72175,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72183,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72205,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72208,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72283,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72290,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72292,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72302,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72320,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72323,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72327,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72328,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72332,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72339,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72340,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72342,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72356,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72358,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72359,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72361,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72363,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72365,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72366,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72370,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72382,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72387,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72391,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72392,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72414,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72417,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72420,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72422,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72431,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72440,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72441,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72450,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72451,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72454,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72455,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72456,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH72458,M,2013,,,,,,,,,,,,,,LEP,
KiP,FH47439,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68957,M,2013,,,,,,,,,,,,,,MK,
KiP,FH47180,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68909,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68960,M,2013,,,,,,,,,,,,,,MK,
KiP,FH47049,M,2013,,,,,,,,,,,,,,MK,
KiP,FH72115,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68871,M,2013,,,,,,,,,,,,,,MK,
KiP,FH72273,M,2013,,,,,,,,,,,,,,MK,
KiP,FH72107,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68875,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68875,M,2013,,,,,,,,,,,,,,MK,
MP,FH17819,M,2013,,,,,,,,,,,,,,MK,speciescorrectedfromKiPtoMP
KiP,FH68787,M,2013,,,,,,,,,,,,,,MK,
KiP,FH72114,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68954,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68972,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68770,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68712,M,2013,,,,,,,,,,,,,,MK,
MP,FH47189,M,2013,,,,,,,,,,,,,,MK,speciescorrectedfromKiPtoMP
KiP,FH47190,M,2013,,,,,,,,,,,,,,MK,
KiP,FH72172,M,2013,,,,,,,,,,,,,,MK,
KiP,FH72103,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68796,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68872,M,2013,,,,,,,,,,,,,,MK,
KiP,FH47185,M,2013,,,,,,,,,,,,,,MK,
KiP,FH72105,M,2013,,,,,,,,,,,,,,MK,
KiP,FH72272,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68728,M,2013,,,,,,,,,,,,,,MK,
KiP,FH47671,M,2013,,,,,,,,,,,,,,MK,
KiP,FH47671,M,2013,,,,,,,,,,,,,,MK,
KiP,FH47333,M,2013,,,,,,,,,,,,,,MK,
KiP,FH47065,M,2013,,,,,,,,,,,,,,MK,
KiP,FH72136,M,2013,,,,,,,,,,,,,,MK,
KiP,FH72268,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68718,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68973,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68899,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68768,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68715,M,2013,,,,,,,,,,,,,,MK,
KiP,FH47662,M,2013,,,,,,,,,,,,,,MK,
KiP,FH68707,M,2013,,,,,,,,,,,,,,MK,
MP,FH47052,M,2013,,,,,,,,,,,,,,LEP,
MP,FH47064,M,2013,,,,,,,,,,,,,,LEP,
MP,FH47160,M,2013,,,,,,,,,,,,,,LEP,
MP,FH47193,M,2013,,,,,,,,,,,,,,LEP,
MP,FH47441,M,2013,,,,,,,,,,,,,,LEP,
MP,FH47506,M,2013,,,,,,,,,,,,,,LEP,
MP,FH47607,M,2013,,,,,,,,,,,,,,LEP,
MP,FH68799,M,2013,,,,,,,,,,,,,,LEP,
MP,FH68888,M,2013,,,,,,,,,,,,,,LEP,
MP,FH68919,M,2013,,,,,,,,,,,,,,LEP,
MP,FH68921,M,2013,,,,,,,,,,,,,,LEP,
MP,FH68922,M,2013,,,,,,,,,,,,,,LEP,
MP,FH68936,M,2013,,,,,,,,,,,,,,LEP,
MP,FH68948,M,2013,,,,,,,,,,,,,,LEP,
MP,FH68951,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72102,M,2013,,,,,,,,,,,,,,LEP,
WfP,FH72173,M,2013,,,,,,,,,,,,,,LEP,speciescorrectedfromMPtoWfP
MP,FH72197,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72202,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72203,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72237,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72246,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72247,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72253,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72255,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72262,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72264,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72274,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72275,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72368,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72403,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72446,M,2013,,,,,,,,,,,,,,LEP,
MP,FH72322,M,2013,,,,,,,,,,,,,,LEP,RingnocorrectedfromFh74322toFH72322
MP,FH72116,M,2013,,,,,,,,,,,,,,MK,
MP,FH47165,M,2013,,,,,,,,,,,,,,MK,
MP,FH47189,M,2013,,,,,,,,,,,,,,MK,
MP,FH68946,M,2013,,,,,,,,,,,,,,MK,
MP,FH68779,M,2013,,,,,,,,,,,,,,MK,
MP,FH47076,M,2013,,,,,,,,,,,,,,MK,
WfP,FH47107,M,2013,,,,,,,,,,,,,,LEP,
WfP,FH47141,M,2013,,,,,,,,,,,,,,LEP,
WfP,FH47252,M,2013,,,,,,,,,,,,,,LEP,
WfP,FH68864,M,2013,,,,,,,,,,,,,,LEP,
WfP,FH68996,M,2013,,,,,,,,,,,,,,LEP,
WfP,FH68998,M,2013,,,,,,,,,,,,,,LEP,
WfP,FH72336,M,2013,,,,,,,,,,,,,,LEP,
WfP,FH72394,M,2013,,,,,,,,,,,,,,LEP,
WfP,FH72413,M,2013,,,,,,,,,,,,,,LEP,
WfP,FH72425,M,2013,,,,,,,,,,,,,,LEP,
WfP,FH72462,M,2013,,,,,,,,,,,,,,LEP,
WfP,FH72170,M,2013,,,,,,,,,,,,,,MK,
WfP,FH47144,M,2013,,,,,,,,,,,,,,MK,
WfP,FH68777,M,2013,,,,,,,,,,,,,,MK,
WfP,FH47621,M,2013,,,,,,,,,,,,,,MK,
WfP,FH68916,M,2013,,,,,,,,,,,,,,MK,
WfP,FH47094,M,2013,,,,,,,,,,,,,,MK,
WfP,FH68979,M,2013,,,,,,,,,,,,,,MK,
WfP,FH68980,M,2013,,,,,,,,,,,,,,MK,
WfP,FH68705,M,2013,,,,,,,,,,,,,,MK,
KiP,FH47158,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH47391,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH47472,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH68702,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH68708,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH68790,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH68963,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH69176,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH69219,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH72123,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH72130,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH72222,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH72257,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH72345,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH72423,NA,2013,,,,,,,,,,,,,,LEP,
KiP,FH68711,NA,2013,,,,,,,,,,,,,,MK,
KiP,FH47397,NA,2013,,,,,,,,,,,,,,MK,
KiP,FH68726,NA,2013,,,,,,,,,,,,,,MK,
KiP,FH72211,NA,2013,,,,,,,,,,,,,,MK,
MP,FH68920,NA,2013,,,,,,,,,,,,,,LEP,
MP,FH47488,NA,2013,,,,,,,,,,,,,,MK,
WfP,FH68956,NA,2013,,,,,,,,,,,,,,MK,
WfP,FH72218,NA,2013,,,,,,,,,,,,,,MK,
WfP,FH72144,NA,2013,,,,,,,,,,,,,,MK,
WfP,FH72108,NA,2013,,,,,,,,,,,,,,MK,
WfP,FH68704,NA,2013,,,,,,,,,,,,,,MK,
,FH72480,NA,2014,,,,,,,,,,,,,,,Failedtoextract/amplify
,FH72483,NA,2014,,,,,,,,,,,,,,,Failedtoextract/amplify
,FH72485,NA,2014,,,,,,,,,,,,,,,Failedtoextract/amplify
,FH72488,NA,2014,,,,,,,,,,,,,,,Failedtoextract/amplify
,FH72489,NA,2014,,,,,,,,,,,,,,,Failedtoextract/amplify
,FH72474,?,2014,,,,,,,,,,,,,,,sampleon312shouldbeFH72476
,FH72509,M,2014,,,,,,,,,,,,,,,theothersamplelabelledthesameisFH72609
,FH72814,?,2014,,,,,,,,,,,,,,,"321sampleshouldbeokay,nosuchbirdwascapturedon404"
,FH72830,?,2014,,,,,,,,,,,,,,,nosuchbirdexistsincapturefile
,FH72934,?,2014,,,,,,,,,,,,,,,onemustbeFH72935
,FH73041,M,2014,,,,,,,,,,,,,,,"labeledasFH73042,itspartnerisF"
,FH73042,F,2014,,,,,,,,,,,,,,,"ThismustbetheF,seeFH72041"
,FH73045,F,2014,,,,,,,,,,,,,,,
,FH73043,M,2014,,,,,,,,,,,,,,,
,FH69169,F,2014,,,,,,,,,,,,,,,scoredMin2012;butFin2013anditspartnerM
,FH17803,F,2014,,,,,,,,,,,,,,,
,FH17846,F,2014,,,,,,,,,,,,,,,
,FH47020,F,2014,,,,,,,,,,,,,,,
,FH47025,F,2014,,,,,,,,,,,,,,,
,FH47156,F,2014,,,,,,,,,,,,,,,
,FH47266,F,2014,,,,,,,,,,,,,,,
,FH47274,F,2014,,,,,,,,,,,,,,,
,FH47357,F,2014,,,,,,,,,,,,,,,
,FH47458,F,2014,,,,,,,,,,,,,,,
,FH47532,F,2014,,,,,,,,,,,,,,,
,FH47907,F,2014,,,,,,,,,,,,,,,
,FH47913,F,2014,,,,,,,,,,,,,,,
,FH68762,F,2014,,,,,,,,,,,,,,,
,FH68773,F,2014,,,,,,,,,,,,,,,
,FH68784,F,2014,,,,,,,,,,,,,,,
,FH68786,F,2014,,,,,,,,,,,,,,,
,FH68800,F,2014,,,,,,,,,,,,,,,
,FH68926,F,2014,,,,,,,,,,,,,,,
,FH68956,F,2014,,,,,,,,,,,,,,,
,FH68958,F,2014,,,,,,,,,,,,,,,
,FH69046,F,2014,,,,,,,,,,,,,,,
,FH69111,F,2014,,,,,,,,,,,,,,,
,FH69122,F,2014,,,,,,,,,,,,,,,
,FH69206,F,2014,,,,,,,,,,,,,,,
,FH72139,F,2014,,,,,,,,,,,,,,,
,FH72143,F,2014,,,,,,,,,,,,,,,
,FH72243,F,2014,,,,,,,,,,,,,,,
,FH72331,F,2014,,,,,,,,,,,,,,,
,FH72335,F,2014,,,,,,,,,,,,,,,
,FH72350,F,2014,,,,,,,,,,,,,,,
,FH72463,F,2014,,,,,,,,,,,,,,,
,FH72468,F,2014,,,,,,,,,,,,,,,
,FH72470,F,2014,,,,,,,,,,,,,,,
,FH72472,F,2014,,,,,,,,,,,,,,,
,FH72475,F,2014,,,,,,,,,,,,,,,
,FH72477,F,2014,,,,,,,,,,,,,,,
,FH72482,F,2014,,,,,,,,,,,,,,,
,FH72484,F,2014,,,,,,,,,,,,,,,
,FH72487,F,2014,,,,,,,,,,,,,,,
,FH72492,F,2014,,,,,,,,,,,,,,,
,FH72493,F,2014,,,,,,,,,,,,,,,
,FH72494,F,2014,,,,,,,,,,,,,,,
,FH72497,F,2014,,,,,,,,,,,,,,,
,FH72501,F,2014,,,,,,,,,,,,,,,
,FH72502,F,2014,,,,,,,,,,,,,,,
,FH72503,F,2014,,,,,,,,,,,,,,,
,FH72506,F,2014,,,,,,,,,,,,,,,
,FH72507,F,2014,,,,,,,,,,,,,,,
,FH72510,F,2014,,,,,,,,,,,,,,,
,FH72511,F,2014,,,,,,,,,,,,,,,
,FH72512,F,2014,,,,,,,,,,,,,,,
,FH72514,F,2014,,,,,,,,,,,,,,,
,FH72517,F,2014,,,,,,,,,,,,,,,
,FH72519,F,2014,,,,,,,,,,,,,,,
,FH72521,F,2014,,,,,,,,,,,,,,,
,FH72523,F,2014,,,,,,,,,,,,,,,
,FH72525,F,2014,,,,,,,,,,,,,,,
,FH72529,F,2014,,,,,,,,,,,,,,,
,FH72530,F,2014,,,,,,,,,,,,,,,
,FH72531,F,2014,,,,,,,,,,,,,,,
,FH72535,F,2014,,,,,,,,,,,,,,,
,FH72538,F,2014,,,,,,,,,,,,,,,
,FH72539,F,2014,,,,,,,,,,,,,,,
,FH72543,F,2014,,,,,,,,,,,,,,,
,FH72544,F,2014,,,,,,,,,,,,,,,
,FH72545,F,2014,,,,,,,,,,,,,,,
,FH72549,F,2014,,,,,,,,,,,,,,,
,FH72550,F,2014,,,,,,,,,,,,,,,
,FH72552,F,2014,,,,,,,,,,,,,,,
,FH72553,F,2014,,,,,,,,,,,,,,,
,FH72555,F,2014,,,,,,,,,,,,,,,
,FH72562,F,2014,,,,,,,,,,,,,,,
,FH72563,F,2014,,,,,,,,,,,,,,,
,FH72564,F,2014,,,,,,,,,,,,,,,
,FH72567,F,2014,,,,,,,,,,,,,,,
,FH72574,F,2014,,,,,,,,,,,,,,,
,FH72577,F,2014,,,,,,,,,,,,,,,
,FH72580,F,2014,,,,,,,,,,,,,,,
,FH72581,F,2014,,,,,,,,,,,,,,,
,FH72584,F,2014,,,,,,,,,,,,,,,
,FH72585,F,2014,,,,,,,,,,,,,,,
,FH72586,F,2014,,,,,,,,,,,,,,,
,FH72587,F,2014,,,,,,,,,,,,,,,
,FH72588,F,2014,,,,,,,,,,,,,,,
,FH72589,F,2014,,,,,,,,,,,,,,,
,FH72591,F,2014,,,,,,,,,,,,,,,
,FH72592,F,2014,,,,,,,,,,,,,,,
,FH72593,F,2014,,,,,,,,,,,,,,,
,FH72596,F,2014,,,,,,,,,,,,,,,
,FH72599,F,2014,,,,,,,,,,,,,,,
,FH72600,F,2014,,,,,,,,,,,,,,,
,FH72602,F,2014,,,,,,,,,,,,,,,
,FH72603,F,2014,,,,,,,,,,,,,,,
,FH72607,F,2014,,,,,,,,,,,,,,,
